user_id,x_m,y_m,z_m,demand
1,392,354,34,1
2,553,305,36,1.25
3,503,543,22,1.5
4,365,341,38,1.75
5,639,617,22,2
6,118,670,24,1
7,645,737,27,1.25
8,688,413,28,1.5
9,691,208,9,1.75
10,389,609,18,2
11,465,398,30,1
12,621,626,25,1.25
13,428,358,36,1.5
14,174,351,23,1.75
15,495,246,34,2
16,320,378,33,1
17,456,608,24,1.25
18,82,673,24,1.5
19,147,488,23,1.75
20,200,459,27,2
21,505,262,38,1
22,190,538,24,1.25
23,693,232,15,1.5
24,770,116,12,1.75
25,590,634,24,2
26,509,255,38,1
27,134,699,18,1.25
28,270,635,22,1.5
29,577,692,24,1.75
30,14,726,24,2
31,216,683,23,1
32,544,646,24,1.25
33,378,533,20,1.5
34,360,392,33,1.75
35,120,533,23,2
36,310,639,26,1
37,612,497,36,1.25
38,166,755,28,1.5
39,293,538,27,1.75
40,473,756,25,2
41,21,606,26,1
42,380,321,34,1.25
43,523,536,27,1.5
44,0,584,24,1.75
45,259,470,26,2
46,530,621,29,1
47,201,399,25,1.25
48,409,236,43,1.5
49,423,63,38,1.75
50,254,721,27,2
51,707,90,14,1
52,693,284,12,1.25
53,116,589,20,1.5
54,401,431,37,1.75
55,738,89,9,2
56,199,634,21,1
57,255,543,28,1.25
58,478,454,34,1.5
59,277,645,25,1.75
60,126,686,29,2
61,588,679,29,1
62,567,531,18,1.25
63,474,673,23,1.5
64,362,323,31,1.75
65,317,663,23,2
66,509,598,26,1
67,582,531,21,1.25
68,503,265,33,1.5
69,663,621,26,1.75
70,147,683,25,2
71,191,496,21,1
72,590,538,20,1.25
73,793,103,18,1.5
74,493,328,34,1.75
75,297,584,25,2
76,262,840,25,1
77,553,490,24,1.25
78,692,170,12,1.5
79,464,420,35,1.75
80,629,580,24,2
81,551,667,17,1
82,720,168,15,1.25
83,476,564,24,1.5
84,497,439,41,1.75
85,721,128,13,2
86,416,351,34,1
87,562,586,27,1.25
88,218,692,23,1.5
89,213,732,27,1.75
90,269,697,23,2
91,675,598,22,1
92,248,503,24,1.25
93,700,489,23,1.5
94,402,321,32,1.75
95,348,294,34,2
96,381,457,22,1
97,440,182,35,1.25
98,241,599,18,1.5
99,239,748,26,1.75
100,601,786,24,2
101,350,678,26,1
102,301,577,24,1.25
103,472,596,18,1.5
104,810,126,8,1.75
105,281,612,16,2
106,617,131,8,1
107,449,333,40,1.25
108,470,549,25,1.5
109,184,525,27,1.75
110,673,102,12,2
111,452,305,34,1
112,478,349,36,1.25
113,256,687,28,1.5
114,336,680,21,1.75
115,149,616,19,2
116,844,214,11,1
117,167,692,24,1.25
118,416,443,37,1.5
119,129,628,29,1.75
120,309,285,34,2
121,699,480,29,1
122,723,264,12,1.25
123,721,130,14,1.5
124,205,583,25,1.75
125,226,633,21,2
126,286,495,27,1
127,592,485,22,1.25
128,540,498,33,1.5
129,44,508,22,1.75
130,121,648,22,2
131,131,591,22,1
132,164,723,25,1.25
133,708,396,5,1.5
134,462,714,23,1.75
135,301,782,32,2
136,662,157,18,1
137,243,452,27,1.25
138,835,68,11,1.5
139,0,701,27,1.75
140,829,13,17,2
141,553,724,21,1
142,632,595,25,1.25
143,194,712,26,1.5
144,252,367,15,1.75
145,568,666,28,2
146,232,511,20,1
147,478,688,24,1.25
148,685,709,27,1.5
149,603,223,37,1.75
150,536,578,23,2
151,112,689,27,1
152,669,602,26,1.25
153,276,688,24,1.5
154,101,634,27,1.75
155,302,516,16,2
156,446,610,19,1
157,204,664,24,1.25
158,279,721,27,1.5
159,373,584,24,1.75
160,151,609,23,2
161,839,97,15,1
162,125,485,20,1.25
163,47,566,25,1.5
164,298,519,29,1.75
165,427,384,35,2
166,448,390,43,1
167,165,612,26,1.25
168,344,672,18,1.5
169,186,565,26,1.75
170,693,161,16,2
171,287,588,20,1
172,413,258,35,1.25
173,500,576,24,1.5
174,473,631,25,1.75
175,462,601,27,2
176,154,688,24,1
177,538,625,24,1.25
178,160,563,24,1.5
179,550,283,31,1.75
180,423,384,32,2
181,772,171,13,1
182,439,605,23,1.25
183,437,245,39,1.5
184,100,666,24,1.75
185,560,430,22,2
186,307,619,24,1
187,670,43,16,1.25
188,537,284,39,1.5
189,591,589,27,1.75
190,332,641,24,2
191,286,599,30,1
192,853,246,6,1.25
193,635,208,15,1.5
194,65,609,22,1.75
195,318,534,23,2
196,734,7,11,1
197,713,42,8,1.25
198,503,280,35,1.5
199,176,529,21,1.75
200,600,610,26,2
201,530,260,36,1
202,512,444,25,1.25
203,217,491,21,1.5
204,144,535,27,1.75
205,523,556,27,2
206,784,116,17,1
207,440,331,35,1.25
208,389,426,26,1.5
209,415,439,41,1.75
210,614,108,6,2
211,812,185,13,1
212,504,677,24,1.25
213,716,236,7,1.5
214,508,650,23,1.75
215,832,150,10,2
216,371,595,21,1
217,745,185,15,1.25
218,86,684,30,1.5
219,753,122,13,1.75
220,655,627,25,2
221,197,474,24,1
222,127,619,23,1.25
223,538,270,39,1.5
224,630,135,13,1.75
225,683,339,10,2
226,241,656,24,1
227,794,125,7,1.25
228,173,715,21,1.5
229,479,564,23,1.75
230,312,559,20,2
231,614,598,29,1
232,623,503,25,1.25
233,586,105,13,1.5
234,100,619,23,1.75
235,579,261,12,2
236,615,366,39,1
237,577,761,22,1.25
238,96,644,22,1.5
239,228,644,28,1.75
240,583,562,21,2
241,536,316,35,1
242,476,658,22,1.25
243,711,159,12,1.5
244,176,490,34,1.75
245,459,429,37,2
246,125,651,20,1
247,289,595,26,1.25
248,643,188,14,1.5
249,571,618,21,1.75
250,496,452,26,2
251,239,469,25,1
252,647,105,7,1.25
253,542,423,24,1.5
254,316,621,24,1.75
255,479,495,23,2
256,584,480,25,1
257,166,407,32,1.25
258,605,600,21,1.5
259,683,281,16,1.75
260,484,363,36,2
261,781,241,8,1
262,534,606,26,1.25
263,708,142,12,1.5
264,243,605,25,1.75
265,805,258,14,2
266,594,301,37,1
267,261,370,24,1.25
268,174,558,23,1.5
269,151,562,28,1.75
270,173,622,19,2
271,607,624,22,1
272,429,377,35,1.25
273,158,666,21,1.5
274,304,493,19,1.75
275,204,631,24,2
276,673,438,25,1
277,151,603,27,1.25
278,537,337,41,1.5
279,257,552,29,1.75
280,476,590,20,2
281,306,637,21,1
282,504,321,39,1.25
283,536,377,34,1.5
284,452,464,34,1.75
285,442,346,35,2
