user_id,x_m,y_m,z_m,demand
1,387,456,58,1
2,521,664,12,1.25
3,75,831,23,1.5
4,671,614,9,1.75
5,721,546,12,2
6,617,550,16,1
7,150,909,23,1.25
8,424,940,22,1.5
9,396,293,61,1.75
10,413,498,56,2
11,398,386,60,1
12,390,423,56,1.25
13,171,807,21,1.5
14,264,352,55,1.75
15,143,913,22,2
16,138,813,28,1
17,274,362,56,1.25
18,407,510,61,1.5
19,742,583,10,1.75
20,272,839,25,2
21,331,285,62,1
22,26,896,24,1.25
23,72,898,27,1.5
24,247,855,26,1.75
25,387,360,64,2
26,316,342,61,1
27,611,641,18,1.25
28,255,819,25,1.5
29,215,869,24,1.75
30,292,297,63,2
31,352,328,58,1
32,161,782,23,1.25
33,403,337,60,1.5
34,273,454,60,1.75
35,366,459,58,2
36,686,376,16,1
37,101,968,27,1.25
38,358,526,64,1.5
39,684,554,10,1.75
40,758,666,13,2
41,234,914,22,1
42,666,440,13,1.25
43,720,549,15,1.5
44,350,364,57,1.75
45,619,457,12,2
46,281,228,60,1
47,336,493,62,1.25
48,893,608,15,1.5
49,290,799,24,1.75
50,855,632,12,2
51,339,442,62,1
52,612,633,15,1.25
53,618,543,9,1.5
54,253,254,56,1.75
55,98,833,24,2
56,116,833,22,1
57,438,350,62,1.25
58,723,551,16,1.5
59,767,647,11,1.75
60,220,945,26,2
61,211,836,26,1
62,270,532,57,1.25
63,256,908,25,1.5
64,143,793,25,1.75
65,716,613,10,2
66,708,438,12,1
67,352,530,62,1.25
68,316,397,63,1.5
69,97,761,25,1.75
70,243,925,19,2
71,347,474,62,1
72,806,557,10,1.25
73,670,564,8,1.5
74,440,311,59,1.75
75,118,734,27,2
76,178,882,23,1
77,728,551,9,1.25
78,781,672,18,1.5
79,164,785,25,1.75
80,349,366,57,2
81,358,301,58,1
82,304,502,56,1.25
83,315,393,66,1.5
84,225,819,22,1.75
85,300,541,66,2
86,663,524,15,1
87,441,377,60,1.25
88,302,408,56,1.5
89,545,563,13,1.75
90,764,655,9,2
91,230,833,24,1
92,331,1000,25,1.25
93,440,442,65,1.5
94,661,516,12,1.75
95,543,497,59,2
