user_id,x_m,y_m,z_m,demand
1,297,449,56,1
2,756,271,4,1.25
3,607,382,55,1.5
4,290,678,60,1.75
5,180,869,23,2
6,676,178,110,1
7,271,895,24,1.25
8,639,390,65,1.5
9,537,520,92,1.75
10,704,265,114,2
11,210,818,22,1
12,685,126,120,1.25
13,751,455,56,1.5
14,565,589,92,1.75
15,272,481,58,2
16,775,445,9,1
17,712,522,57,1.25
18,386,555,51,1.5
19,841,280,12,1.75
20,594,501,60,2
21,330,554,61,1
22,121,745,29,1.25
23,625,475,60,1.5
24,934,377,14,1.75
25,504,485,61,2
26,798,543,15,1
27,718,455,13,1.25
28,510,540,89,1.5
29,391,640,55,1.75
30,804,313,12,2
31,773,343,12,1
32,724,361,119,1.25
33,539,361,117,1.5
34,220,948,27,1.75
35,632,492,65,2
36,552,546,93,1
37,384,590,89,1.25
38,577,360,92,1.5
39,663,342,12,1.75
40,548,621,89,2
41,732,537,9,1
42,673,213,90,1.25
43,710,318,19,1.5
44,636,382,94,1.75
45,908,549,14,2
46,629,546,62,1
47,487,378,90,1.25
48,708,232,119,1.5
49,766,276,121,1.75
50,660,481,60,2
51,894,301,13,1
52,840,92,118,1.25
53,288,587,58,1.5
54,715,584,62,1.75
55,512,613,87,2
56,745,158,124,1
57,757,251,122,1.25
58,248,484,61,1.5
59,503,391,88,1.75
60,703,536,59,2
61,365,696,57,1
62,330,549,60,1.25
63,683,104,116,1.5
64,589,432,90,1.75
65,343,619,61,2
66,655,80,118,1
67,507,485,88,1.25
68,769,478,11,1.5
69,691,261,123,1.75
70,846,469,17,2
71,569,435,61,1
72,381,588,56,1.25
73,391,616,64,1.5
74,383,603,62,1.75
75,310,616,59,2
76,690,431,15,1
77,258,588,57,1.25
78,621,473,61,1.5
79,354,451,65,1.75
80,581,646,86,2
81,833,495,12,1
82,863,389,11,1.25
83,427,489,53,1.5
84,507,433,90,1.75
85,803,327,10,2
86,347,605,56,1
87,740,415,11,1.25
88,719,214,121,1.5
89,261,857,29,1.75
90,901,342,13,2
91,562,152,123,1
92,547,407,87,1.25
93,388,521,87,1.5
94,340,572,64,1.75
95,319,747,29,2
96,165,814,22,1
97,663,411,93,1.25
98,697,229,14,1.5
99,696,351,10,1.75
100,374,600,58,2
101,577,527,59,1
102,399,500,90,1.25
103,473,460,91,1.5
104,972,254,10,1.75
105,899,469,9,2
106,723,65,122,1
107,838,380,9,1.25
108,269,492,56,1.5
109,770,305,13,1.75
110,621,419,88,2
111,270,693,67,1
112,253,790,22,1.25
113,409,635,58,1.5
114,565,510,93,1.75
115,272,714,30,2
116,542,390,91,1
117,476,335,87,1.25
118,674,560,53,1.5
119,272,673,24,1.75
120,652,351,10,2
121,643,411,62,1
122,855,186,118,1.25
123,638,525,61,1.5
124,848,330,13,1.75
125,401,428,92,2
126,725,136,122,1
127,463,581,60,1.25
128,288,776,22,1.5
129,495,572,57,1.75
130,703,438,9,2
131,680,519,89,1
132,497,334,60,1.25
133,253,906,25,1.5
134,512,495,88,1.75
135,497,598,89,2
136,664,511,63,1
137,641,396,59,1.25
138,211,729,63,1.5
139,806,314,13,1.75
140,390,569,57,2
141,637,328,90,1
142,742,247,120,1.25
143,763,160,117,1.5
144,201,842,24,1.75
145,371,592,60,2
146,681,400,59,1
147,740,542,62,1.25
148,299,653,60,1.5
149,393,679,60,1.75
150,735,401,10,2
151,566,437,59,1
152,357,489,68,1.25
153,711,501,16,1.5
154,373,778,24,1.75
155,636,621,62,2
156,760,277,126,1
157,788,530,62,1.25
158,507,411,86,1.5
159,324,800,26,1.75
160,722,357,85,2
161,616,647,55,1
162,692,521,91,1.25
163,109,858,27,1.5
164,203,769,26,1.75
165,775,337,14,2
166,615,427,58,1
167,773,308,121,1.25
168,543,479,86,1.5
169,698,516,63,1.75
170,785,291,9,2
171,837,336,12,1
172,310,626,68,1.25
173,305,815,27,1.5
174,389,469,56,1.75
175,365,500,63,2
176,505,390,92,1
177,743,299,13,1.25
178,455,564,87,1.5
179,126,777,28,1.75
180,211,756,24,2
181,446,506,89,1
182,855,318,11,1.25
183,638,498,62,1.5
184,592,16,126,1.75
185,407,546,63,2
186,657,351,61,1
187,621,415,56,1.25
188,259,809,20,1.5
189,751,271,117,1.75
190,553,513,92,2
191,573,352,59,1
192,867,147,116,1.25
193,371,828,21,1.5
194,656,443,62,1.75
195,637,433,56,2
196,198,749,25,1
197,405,462,82,1.25
198,673,462,63,1.5
199,144,876,23,1.75
200,653,483,68,2
201,581,381,60,1
202,539,313,64,1.25
203,606,458,63,1.5
204,717,456,11,1.75
205,703,296,123,2
206,668,202,115,1
207,681,389,93,1.25
208,256,457,59,1.5
209,250,770,22,1.75
210,798,324,11,2
211,679,217,121,1
212,664,400,89,1.25
213,602,516,92,1.5
214,666,469,62,1.75
215,654,434,90,2
216,229,812,24,1
217,655,467,61,1.25
218,748,207,116,1.5
219,291,468,64,1.75
220,376,319,89,2
221,730,494,61,1
222,645,382,57,1.25
223,386,524,57,1.5
224,917,222,121,1.75
225,445,504,88,2
226,778,243,123,1
227,801,181,118,1.25
228,160,819,18,1.5
229,255,752,25,1.75
230,628,551,60,2
231,311,657,63,1
232,404,578,58,1.25
233,738,389,95,1.5
234,184,718,22,1.75
235,272,866,6,2
236,321,409,24,1
237,337,379,0,1.25
238,625,85,6,1.5
239,484,285,0,1.75
240,940,628,0,2
241,205,879,0,1
242,320,162,24,1.25
243,267,300,18,1.5
244,649,401,18,1.75
245,72,433,6,2
246,768,111,0,1
247,714,346,18,1.25
248,673,996,18,1.5
249,944,455,12,1.75
250,126,327,12,2
251,631,753,0,1
252,359,395,24,1.25
253,113,952,12,1.5
254,607,54,0,1.75
255,128,689,24,2
256,279,553,12,1
257,26,716,0,1.25
258,132,226,0,1.5
259,284,532,24,1.75
260,449,377,12,2
261,207,141,24,1
262,62,18,12,1.25
263,729,713,0,1.5
264,503,655,0,1.75
265,309,107,0,2
266,715,545,0,1
267,754,665,24,1.25
268,4,100,12,1.5
269,528,499,6,1.75
270,754,75,24,2
271,100,664,12,1
272,997,400,24,1.25
273,135,66,12,1.5
274,329,550,18,1.75
275,614,523,0,2
276,16,822,0,1
277,991,569,24,1.25
278,576,695,12,1.5
279,805,203,0,1.75
280,362,534,6,2
281,121,976,12,1
282,175,403,24,1.25
283,583,312,12,1.5
284,378,579,6,1.75
285,636,425,0,2
286,62,389,12,1
287,550,512,12,1.25
288,409,762,6,1.5
289,876,525,24,1.75
290,864,192,0,2
291,872,773,6,1
292,153,209,12,1.25
293,201,440,0,1.5
294,70,432,6,1.75
295,412,613,24,2
296,508,940,0,1
297,597,743,18,1.25
298,464,812,0,1.5
299,841,712,0,1.75
300,134,298,24,2
