user_id,x_m,y_m,z_m,demand
1,180,404,84,1
2,419,280,57,1.25
3,496,241,55,1.5
4,369,396,91,1.75
5,217,354,87,2
6,490,168,57,1
7,507,161,65,1.25
8,276,322,62,1.5
9,218,475,92,1.75
10,318,560,92,2
11,301,802,0,1
12,369,57,60,1.25
13,288,266,58,1.5
14,251,415,57,1.75
15,151,427,87,2
16,578,176,58,1
17,355,432,62,1.25
18,536,149,64,1.5
19,571,162,62,1.75
20,428,52,62,2
21,693,469,64,1
22,180,342,12,1.25
23,128,486,89,1.5
24,173,72,10,1.75
25,395,175,63,2
26,134,428,88,1
27,484,116,60,1.25
28,416,216,53,1.5
29,441,120,57,1.75
30,98,449,97,2
31,260,383,63,1
32,392,844,0,1.25
33,281,684,0,1.5
34,168,566,95,1.75
35,282,710,0,2
36,180,473,93,1
37,349,117,56,1.25
38,466,105,61,1.5
39,446,180,61,1.75
40,281,707,0,2
41,302,49,6,1
42,601,199,63,1.25
43,151,416,90,1.5
44,488,449,52,1.75
45,328,63,62,2
46,233,469,89,1
47,495,359,58,1.25
48,608,286,56,1.5
49,312,790,0,1.75
50,448,733,0,2
51,266,451,92,1
52,488,186,61,1.25
53,679,424,56,1.5
54,228,368,61,1.75
55,347,277,58,2
56,132,176,3,1
57,27,302,5,1.25
58,341,754,0,1.5
59,166,435,89,1.75
60,671,368,64,2
61,240,646,0,1
62,653,173,58,1.25
63,235,429,64,1.5
64,76,500,85,1.75
65,460,100,63,2
66,580,117,63,1
67,205,847,0,1.25
68,196,831,0,1.5
69,422,690,0,1.75
70,397,300,59,2
71,320,267,60,1
72,266,395,62,1.25
73,602,316,58,1.5
74,464,184,63,1.75
75,177,381,88,2
76,357,727,0,1
77,171,397,66,1.25
78,411,752,0,1.5
79,153,26,0,1.75
80,518,101,0,2
81,452,668,24,1
82,162,561,12,1.25
83,455,385,6,1.5
84,996,799,24,1.75
85,596,875,24,2
86,509,87,24,1
87,199,332,0,1.25
88,464,838,0,1.5
89,259,557,0,1.75
90,550,472,6,2
91,157,851,24,1
92,495,721,0,1.25
93,254,22,24,1.5
94,915,501,0,1.75
95,332,924,0,2
96,886,503,12,1
97,247,645,24,1.25
98,302,318,18,1.5
99,243,988,18,1.75
100,657,903,0,2
