user_id,x_m,y_m,z_m,demand
1,772,160,87,1
2,398,569,39,1.25
3,242,664,36,1.5
4,524,634,36,1.75
5,407,522,34,2
6,694,150,91,1
7,758,664,13,1.25
8,590,510,0,1.5
9,446,686,37,1.75
10,503,601,35,2
11,521,617,0,1
12,622,666,15,1.25
13,423,736,37,1.5
14,776,202,91,1.75
15,541,670,0,2
16,637,621,0,1
17,719,773,15,1.25
18,938,253,88,1.5
19,818,207,89,1.75
20,454,697,0,2
21,690,648,14,1
22,766,191,87,1.25
23,836,225,85,1.5
24,693,95,90,1.75
25,742,245,92,2
26,494,634,0,1
27,544,579,0,1.25
28,465,586,0,1.5
29,740,146,92,1.75
30,839,241,89,2
31,356,476,35,1
32,307,663,33,1.25
33,811,215,90,1.5
34,786,666,8,1.75
35,442,699,39,2
36,522,636,0,1
37,373,727,39,1.25
38,697,509,8,1.5
39,757,229,86,1.75
40,538,631,0,2
41,733,260,92,1
42,807,567,12,1.25
43,708,303,88,1.5
44,416,467,0,1.75
45,702,163,90,2
46,630,640,0,1
47,693,706,17,1.25
48,805,889,11,1.5
49,832,260,85,1.75
50,463,736,0,2
51,736,721,13,1
52,551,778,0,1.25
53,564,761,8,1.5
54,729,720,15,1.75
55,708,239,88,2
56,380,693,34,1
57,886,167,94,1.25
58,425,643,35,1.5
59,740,112,91,1.75
60,763,209,89,2
61,607,597,0,1
62,281,624,39,1.25
63,831,746,15,1.5
64,377,745,40,1.75
65,469,518,0,2
66,717,298,94,1
67,245,706,37,1.25
68,661,522,0,1.5
69,694,727,10,1.75
70,390,650,35,2
71,321,701,37,1
72,810,775,15,1.25
73,466,662,0,1.5
74,772,714,10,1.75
75,721,629,6,2
76,382,889,31,1
77,583,550,0,1.25
78,672,259,93,1.5
79,479,606,0,1.75
80,742,729,13,2
81,435,555,0,1
82,775,100,95,1.25
83,668,92,91,1.5
84,461,664,0,1.75
85,461,696,0,2
86,692,275,97,1
87,827,736,11,1.25
88,321,603,34,1.5
89,834,516,10,1.75
90,842,600,12,2
91,734,207,90,1
92,728,157,90,1.25
93,755,518,8,1.5
94,361,583,40,1.75
95,404,739,36,2
96,760,528,11,1
97,638,668,13,1.25
98,418,437,0,1.5
99,452,562,37,1.75
100,362,645,31,2
101,372,671,36,1
102,341,630,33,1.25
103,818,192,89,1.5
104,520,587,0,1.75
105,629,573,0,2
106,772,247,90,1
107,864,705,9,1.25
108,644,166,88,1.5
109,416,707,28,1.75
110,774,633,11,2
111,495,639,0,1
112,760,710,9,1.25
113,487,629,39,1.5
114,687,237,91,1.75
115,697,704,13,2
116,419,650,36,1
117,439,635,38,1.25
118,720,204,87,1.5
119,728,657,0,1.75
120,423,600,34,2
121,476,722,0,1
122,720,595,8,1.25
123,724,675,13,1.5
124,709,619,11,1.75
125,703,689,14,2
126,895,159,91,1
127,751,607,12,1.25
128,744,173,93,1.5
129,638,461,0,1.75
130,887,557,17,2
131,583,659,0,1
132,474,526,39,1.25
133,328,631,36,1.5
134,768,728,6,1.75
135,785,140,92,2
136,888,553,11,1
137,589,639,0,1.25
138,843,502,16,1.5
139,839,333,89,1.75
140,700,619,12,2
141,431,540,0,1
142,513,599,0,1.25
143,808,109,93,1.5
144,331,654,37,1.75
145,790,239,92,2
146,551,611,0,1
147,631,611,0,1.25
148,766,682,12,1.5
149,732,235,91,1.75
150,709,305,91,2
151,691,694,17,1
152,702,636,16,1.25
153,411,512,35,1.5
154,917,190,89,1.75
155,823,109,97,2
156,482,465,35,1
157,428,559,36,1.25
158,694,781,9,1.5
159,563,607,0,1.75
160,819,617,16,2
161,352,695,35,1
162,657,605,0,1.25
163,392,732,35,1.5
164,486,642,0,1.75
165,464,603,0,2
166,370,569,31,1
167,532,585,0,1.25
168,708,294,90,1.5
169,748,676,0,1.75
170,312,634,37,2
171,686,789,8,1
172,566,700,0,1.25
173,475,702,0,1.5
174,556,699,0,1.75
175,605,501,0,2
176,724,336,86,1
177,605,536,8,1.25
178,442,635,0,1.5
179,530,457,0,1.75
180,354,568,42,2
181,525,576,0,1
182,536,633,0,1.25
