user_id,x_m,y_m,z_m,demand
1,441,757,89,1
2,752,838,8,1.25
3,395,806,11,1.5
4,925,814,8,1.75
5,549,852,10,2
6,590,675,91,1
7,424,890,10,1.25
8,575,839,9,1.5
9,890,704,14,1.75
10,561,696,92,2
11,502,1000,14,1
12,880,770,14,1.25
13,481,904,13,1.5
14,770,678,10,1.75
15,443,821,14,2
16,509,682,91,1
17,464,770,90,1.25
18,537,857,14,1.5
19,894,852,9,1.75
20,743,934,12,2
21,562,877,90,1
22,807,679,15,1.25
23,853,807,10,1.5
24,911,739,17,1.75
25,502,853,89,2
26,412,974,18,1
27,571,869,13,1.25
28,826,817,8,1.5
29,555,936,7,1.75
30,611,819,91,2
31,629,793,89,1
32,602,772,86,1.25
33,578,729,98,1.5
34,519,888,14,1.75
35,839,744,19,2
36,781,684,12,1
37,569,838,92,1.25
38,648,882,11,1.5
39,479,796,88,1.75
40,782,37,24,2
41,80,945,0,1
42,507,972,6,1.25
43,807,943,24,1.5
44,934,220,6,1.75
45,979,200,0,2
46,243,68,6,1
47,253,257,0,1.25
48,754,851,0,1.5
49,470,740,0,1.75
50,552,345,24,2
