user_id,x_m,y_m,z_m,demand
1,213,588,118,1
2,266,893,0,1.25
3,497,395,121,1.5
4,359,235,84,1.75
5,84,781,0,2
6,451,216,89,1
7,307,336,122,1.25
8,152,712,0,1.5
9,76,443,122,1.75
10,243,190,86,2
11,344,423,115,1
12,53,507,122,1.25
13,277,495,119,1.5
14,154,474,120,1.75
15,387,147,88,2
16,319,928,0,1
17,213,430,115,1.25
18,450,216,91,1.5
19,173,865,0,1.75
20,400,266,87,2
21,443,334,121,1
22,397,261,86,1.25
23,342,244,119,1.5
24,410,455,110,1.75
25,270,147,119,2
26,406,295,87,1
27,301,221,88,1.25
28,315,390,123,1.5
29,388,188,88,1.75
30,183,343,119,2
31,173,564,117,1
32,215,841,0,1.25
33,374,875,0,1.5
34,286,535,118,1.75
35,249,441,120,2
36,209,854,0,1
37,359,816,0,1.25
38,293,633,0,1.5
39,456,196,91,1.75
40,357,735,0,2
41,317,469,118,1
42,283,317,89,1.25
43,412,221,120,1.5
44,209,638,0,1.75
45,467,526,116,2
46,215,615,0,1
47,296,865,0,1.25
48,330,879,0,1.5
49,171,662,0,1.75
50,417,326,115,2
51,387,148,86,1
52,270,792,0,1.25
53,440,423,125,1.5
54,107,516,122,1.75
55,346,476,119,2
56,409,228,85,1
57,477,283,119,1.25
58,205,284,121,1.5
59,462,321,119,1.75
60,440,283,115,2
61,163,533,116,1
62,106,435,124,1.25
63,272,781,0,1.5
64,355,265,81,1.75
65,293,927,0,2
66,325,875,0,1
67,335,290,123,1.25
68,447,321,120,1.5
69,485,301,90,1.75
70,205,754,0,2
71,60,512,124,1
72,425,355,124,1.25
73,265,632,0,1.5
74,358,319,89,1.75
75,344,752,0,2
76,346,809,0,1
77,370,460,124,1.25
78,429,240,89,1.5
79,461,226,93,1.75
80,273,913,0,2
81,254,793,0,1
82,327,369,119,1.25
83,125,445,123,1.5
84,390,550,116,1.75
85,259,947,0,2
86,230,872,0,1
87,238,700,0,1.25
88,418,802,0,1.5
89,375,885,0,1.75
90,256,294,120,2
91,264,971,0,1
92,426,301,120,1.25
93,189,465,124,1.5
94,447,355,96,1.75
95,192,695,0,2
96,296,185,89,1
97,300,719,0,1.25
98,382,813,0,1.5
99,148,763,0,1.75
100,221,885,0,2
101,214,378,122,1
102,245,967,0,1.25
103,337,239,86,1.5
104,390,289,119,1.75
105,216,827,0,2
106,276,909,0,1
107,277,383,120,1.25
108,343,302,121,1.5
109,268,811,0,1.75
110,204,861,0,2
111,241,488,121,1
112,300,882,0,1.25
113,212,960,0,1.5
114,353,998,0,1.75
115,181,897,0,2
116,322,436,118,1
117,54,361,118,1.25
118,303,383,120,1.5
119,189,482,123,1.75
120,97,432,119,2
121,230,786,0,1
122,368,312,115,1.25
123,220,921,0,1.5
124,312,756,0,1.75
125,291,436,119,2
126,143,470,114,1
127,296,847,0,1.25
128,275,785,0,1.5
129,350,168,90,1.75
130,315,859,0,2
131,423,190,120,1
132,238,550,119,1.25
133,191,805,0,1.5
134,216,818,0,1.75
135,313,300,118,2
136,230,415,122,1
137,385,278,89,1.25
138,483,176,90,1.5
139,257,310,118,1.75
140,466,241,93,2
141,379,304,123,1
142,344,805,0,1.25
143,265,820,0,1.5
144,334,154,92,1.75
145,357,311,113,2
146,366,278,118,1
147,217,832,0,1.25
148,446,342,120,1.5
149,419,838,0,1.75
150,445,331,92,2
151,300,241,86,1
152,285,911,0,1.25
153,226,294,118,1.5
154,501,288,124,1.75
155,238,936,0,2
156,236,897,0,1
157,327,205,89,1.25
158,436,228,95,1.5
159,103,970,0,1.75
160,403,198,94,2
161,473,268,117,1
162,273,915,0,1.25
163,514,311,93,1.5
164,361,389,117,1.75
165,276,953,0,2
166,185,847,0,1
167,135,270,93,1.25
168,150,559,121,1.5
169,77,424,118,1.75
170,284,551,120,2
171,228,783,0,1
172,267,465,123,1.25
173,274,854,0,1.5
174,455,301,115,1.75
175,105,450,124,2
176,165,325,119,1
177,434,191,119,1.25
178,290,809,0,1.5
179,171,372,126,1.75
180,350,865,0,2
181,394,290,88,1
182,205,834,0,1.25
183,345,262,85,1.5
184,222,834,0,1.75
185,469,277,123,2
186,354,357,118,1
187,281,426,122,1.25
188,161,387,119,1.5
189,421,360,121,1.75
190,186,502,116,2
191,388,399,121,1
192,189,875,0,1.25
193,386,261,121,1.5
194,100,482,119,1.75
195,313,728,0,2
196,325,759,6,1
197,609,112,24,1.25
198,667,379,0,1.5
199,512,893,18,1.75
200,522,703,12,2
201,938,483,24,1
202,576,217,6,1.25
203,718,564,12,1.5
204,834,158,24,1.75
205,267,441,12,2
206,846,721,18,1
207,296,166,0,1.25
208,977,713,0,1.5
209,489,834,18,1.75
210,45,632,0,2
211,909,738,0,1
212,659,772,0,1.25
213,482,319,12,1.5
214,883,608,0,1.75
215,904,775,24,2
216,46,400,24,1
217,379,665,0,1.25
218,24,226,6,1.5
219,263,961,18,1.75
220,751,87,0,2
221,708,672,24,1
222,615,925,0,1.25
223,732,608,12,1.5
224,552,364,0,1.75
225,26,412,6,2
226,202,73,24,1
227,176,443,6,1.25
228,819,666,24,1.5
229,877,885,6,1.75
230,626,396,18,2
231,385,732,0,1
232,325,176,24,1.25
233,263,289,18,1.5
234,533,315,18,1.75
235,269,827,0,2
236,769,997,18,1
237,978,61,24,1.25
238,831,575,12,1.5
239,950,889,0,1.75
240,966,738,0,2
241,907,105,0,1
242,859,167,12,1.25
243,170,702,0,1.5
244,623,939,18,1.75
245,89,643,0,2
246,641,549,18,1
247,665,108,24,1.25
248,699,648,0,1.5
249,922,553,0,1.75
250,588,375,0,2
