user_id,x_m,y_m,z_m,demand
1,582,269,12,1
2,685,487,26,1.25
3,424,310,11,1.5
4,463,329,21,1.75
5,475,776,37,2
6,447,339,15,1
7,561,683,31,1.25
8,723,560,30,1.5
9,463,732,34,1.75
10,643,693,26,2
11,496,178,11,1
12,596,728,37,1.25
13,754,547,24,1.5
14,510,672,32,1.75
15,491,648,34,2
16,463,229,15,1
17,674,489,25,1.25
18,524,173,11,1.5
19,497,249,13,1.75
20,419,377,12,2
21,547,668,31,1
22,481,299,9,1.25
23,579,601,33,1.5
24,297,262,12,1.75
25,695,537,21,2
26,518,660,36,1
27,751,579,21,1.25
28,485,622,22,1.5
29,406,535,32,1.75
30,669,655,19,2
31,752,611,25,1
32,595,538,24,1.25
33,535,572,24,1.5
34,701,563,24,1.75
35,628,416,25,2
36,647,499,25,1
37,346,118,9,1.25
38,472,665,40,1.5
39,327,334,17,1.75
40,652,586,25,2
41,669,605,24,1
42,764,549,24,1.25
43,539,109,10,1.5
44,783,580,23,1.75
45,480,289,13,2
46,547,337,11,1
47,409,651,32,1.25
48,567,562,41,1.5
49,783,563,24,1.75
50,432,708,39,2
51,468,366,11,1
52,406,542,35,1.25
53,370,236,6,1.5
54,327,718,40,1.75
55,535,711,37,2
56,454,236,13,1
57,740,509,24,1.25
58,457,198,13,1.5
59,472,653,36,1.75
60,689,579,27,2
61,496,682,36,1
62,702,507,21,1.25
63,442,275,12,1.5
64,558,617,27,1.75
65,515,224,12,2
66,441,312,11,1
67,658,436,23,1.25
68,461,823,33,1.5
69,549,647,38,1.75
70,534,697,40,2
71,606,547,25,1
72,617,657,23,1.25
73,493,689,33,1.5
74,530,792,37,1.75
75,493,200,15,2
76,486,295,15,1
77,539,737,37,1.25
78,475,692,38,1.5
79,560,554,19,1.75
80,441,641,35,2
81,590,640,28,1
82,362,638,35,1.25
83,670,557,26,1.5
84,595,448,25,1.75
85,453,268,16,2
86,616,621,22,1
87,502,270,4,1.25
88,540,762,25,1.5
89,227,729,39,1.75
90,451,346,16,2
91,449,197,12,1
92,560,547,31,1.25
93,456,733,30,1.5
94,617,623,38,1.75
95,718,579,22,2
96,502,508,24,1
97,600,667,19,1.25
98,704,602,22,1.5
99,660,554,28,1.75
100,481,669,35,2
101,238,672,36,1
102,784,539,25,1.25
103,495,708,36,1.5
104,747,540,27,1.75
105,631,655,20,2
106,563,722,41,1
107,585,205,12,1.25
108,480,348,14,1.5
109,499,735,40,1.75
110,572,532,26,2
111,458,436,9,1
112,438,699,29,1.25
113,512,669,40,1.5
114,539,684,38,1.75
115,539,629,38,2
116,421,382,14,1
117,462,674,33,1.25
118,494,326,11,1.5
119,724,460,26,1.75
120,402,252,14,2
121,562,703,40,1
122,577,616,34,1.25
123,491,581,33,1.5
124,522,794,34,1.75
125,634,878,34,2
126,441,377,7,1
127,623,269,9,1.25
128,640,623,27,1.5
129,310,235,15,1.75
130,665,617,19,2
131,761,501,25,1
132,411,286,6,1.25
133,458,276,15,1.5
134,343,195,10,1.75
135,495,311,12,2
136,525,674,37,1
137,671,448,25,1.25
138,657,594,20,1.5
139,560,670,41,1.75
140,475,741,34,2
141,529,355,30,1
142,440,413,9,1.25
143,523,594,40,1.5
144,646,551,17,1.75
145,679,681,26,2
146,360,571,34,1
147,506,699,40,1.25
148,426,649,38,1.5
149,570,309,9,1.75
150,786,560,26,2
151,532,186,8,1
152,437,257,12,1.25
153,581,552,22,1.5
154,425,261,3,1.75
155,457,658,35,2
156,456,321,15,1
157,710,663,26,1.25
158,564,656,24,1.5
159,444,637,29,1.75
160,523,663,37,2
161,490,354,11,1
162,687,633,26,1.25
163,425,520,20,1.5
164,612,522,22,1.75
165,370,643,34,2
166,647,612,25,1
167,780,447,24,1.25
168,564,704,34,1.5
169,595,638,19,1.75
170,516,230,14,2
171,592,302,16,1
172,385,523,39,1.25
173,377,743,42,1.5
174,486,260,12,1.75
175,621,553,20,2
176,375,106,9,1
177,430,265,8,1.25
178,626,506,26,1.5
179,638,513,23,1.75
180,505,339,11,2
181,479,264,16,1
182,406,328,14,1.25
183,651,475,23,1.5
184,443,244,17,1.75
185,544,729,34,2
186,677,569,23,1
187,413,319,13,1.25
188,452,726,36,1.5
189,508,513,28,1.75
190,548,376,16,2
191,462,233,16,1
192,522,457,28,1.25
193,550,610,26,1.5
194,417,723,40,1.75
195,462,731,35,2
196,587,660,37,1
197,602,327,4,1.25
198,398,349,12,1.5
199,603,547,24,1.75
200,681,236,15,2
201,497,701,36,1
202,713,705,22,1.25
203,482,378,11,1.5
204,581,681,26,1.75
205,463,217,9,2
206,477,145,15,1
207,466,314,16,1.25
208,522,385,12,1.5
209,608,312,12,1.75
210,613,630,24,2
211,441,771,31,1
212,554,258,14,1.25
213,441,353,18,1.5
214,669,493,23,1.75
215,635,417,23,2
216,736,456,26,1
217,521,713,33,1.25
218,629,359,11,1.5
219,577,641,34,1.75
220,610,651,26,2
221,389,653,36,1
222,614,613,33,1.25
223,545,651,32,1.5
224,752,724,20,1.75
225,720,561,21,2
226,426,758,37,1
227,539,647,35,1.25
228,464,570,34,1.5
229,391,284,8,1.75
230,515,700,37,2
231,578,202,11,1
232,644,638,22,1.25
233,543,684,32,1.5
234,609,745,36,1.75
235,501,701,35,2
236,628,548,24,1
237,784,528,25,1.25
238,628,629,27,1.5
239,480,194,8,1.75
240,405,722,36,2
241,406,673,35,1
242,477,653,33,1.25
243,412,180,12,1.5
244,576,527,21,1.75
245,636,624,22,2
246,544,491,25,1
247,559,791,40,1.25
248,335,276,12,1.5
249,497,690,34,1.75
250,739,444,23,2
251,509,280,10,1
252,394,391,11,1.25
253,731,575,21,1.5
254,374,332,10,1.75
255,835,498,26,2
256,602,652,27,1
257,640,622,29,1.25
258,431,664,39,1.5
259,454,262,9,1.75
260,617,486,29,2
261,601,603,25,1
262,532,670,34,1.25
263,720,681,28,1.5
264,579,505,27,1.75
265,431,378,10,2
266,500,759,30,1
267,594,515,28,1.25
268,464,716,36,1.5
269,661,617,23,1.75
270,492,744,35,2
271,444,709,38,1
272,500,866,34,1.25
273,464,311,9,1.5
274,545,319,10,1.75
275,674,548,26,2
276,447,614,31,1
277,371,778,29,1.25
278,362,554,34,1.5
279,640,430,22,1.75
280,375,315,7,2
281,497,532,20,1
282,595,588,29,1.25
283,454,710,35,1.5
284,381,871,35,1.75
285,464,710,31,2
286,578,251,17,1
287,512,373,11,1.25
288,576,217,7,1.5
289,493,807,34,1.75
290,599,802,37,2
291,436,113,9,1
292,611,567,27,1.25
293,647,650,23,1.5
294,524,637,33,1.75
295,764,583,27,2
296,505,829,38,1
297,428,736,36,1.25
298,551,610,37,1.5
299,465,673,39,1.75
300,549,320,12,2
301,547,317,16,1
302,377,340,8,1.25
303,485,812,38,1.5
304,665,524,23,1.75
305,384,152,11,2
306,392,723,39,1
307,632,651,26,1.25
308,542,565,24,1.5
309,597,509,28,1.75
310,628,232,12,2
311,440,658,41,1
312,540,248,9,1.25
313,781,136,12,1.5
314,766,971,0,1.75
315,898,405,0,2
316,789,160,0,1
317,189,598,0,1.25
318,468,201,18,1.5
319,291,135,0,1.75
320,131,114,24,2
321,312,625,0,1
322,413,968,6,1.25
323,395,987,0,1.5
324,398,207,18,1.75
325,268,595,0,2
326,95,827,24,1
327,577,532,24,1.25
328,68,601,6,1.5
329,776,899,18,1.75
330,494,372,0,2
331,516,649,0,1
332,703,453,0,1.25
333,826,484,6,1.5
334,596,394,0,1.75
335,261,792,0,2
336,393,200,12,1
337,349,197,0,1.25
338,167,554,12,1.5
339,960,244,0,1.75
340,784,637,0,2
341,631,901,12,1
342,741,882,6,1.25
343,784,566,0,1.5
344,41,268,0,1.75
345,472,982,0,2
346,816,807,18,1
347,38,383,12,1.25
348,244,145,0,1.5
349,29,349,0,1.75
350,439,743,0,2
351,321,42,18,1
352,368,965,6,1.25
353,558,520,24,1.5
354,832,609,12,1.75
355,464,308,24,2
356,965,695,12,1
357,444,144,6,1.25
358,215,746,0,1.5
359,369,387,18,1.75
360,440,712,6,2
361,463,345,18,1
362,932,720,0,1.25
363,496,104,0,1.5
364,645,258,0,1.75
365,899,206,18,2
366,66,780,18,1
367,247,64,12,1.25
368,523,995,12,1.5
369,773,106,0,1.75
370,592,999,12,2
371,737,118,18,1
372,377,369,0,1.25
373,811,532,12,1.5
374,702,470,12,1.75
375,556,799,24,2
376,149,317,6,1
377,481,304,12,1.25
378,919,193,12,1.5
379,879,940,0,1.75
380,225,160,12,2
381,930,903,0,1
382,438,908,0,1.25
383,480,522,18,1.5
384,509,255,0,1.75
385,250,545,12,2
386,63,967,0,1
387,712,623,18,1.25
388,756,111,12,1.5
389,972,819,24,1.75
390,160,498,6,2
391,915,586,0,1
392,973,772,6,1.25
393,485,118,24,1.5
394,746,670,18,1.75
395,704,972,0,2
396,358,669,12,1
397,54,816,24,1.25
398,154,513,6,1.5
399,825,174,18,1.75
400,411,466,0,2
