user_id,x_m,y_m,z_m,demand
1,583,167,66,1
2,701,707,10,1.25
3,276,397,18,1.5
4,321,329,12,1.75
5,546,671,17,2
6,765,325,93,1
7,635,524,0,1.25
8,364,496,8,1.5
9,625,434,89,1.75
10,399,797,6,2
11,530,663,8,1
12,687,159,91,1.25
13,317,563,12,1.5
14,478,383,13,1.75
15,465,438,7,2
16,772,253,96,1
17,393,612,9,1.25
18,540,708,9,1.5
19,499,752,14,1.75
20,567,644,10,2
21,600,739,17,1
22,552,711,9,1.25
23,254,403,11,1.5
24,667,679,0,1.75
25,499,586,13,2
26,306,453,15,1
27,736,472,0,1.25
28,510,108,60,1.5
29,441,625,8,1.75
30,392,461,12,2
31,698,746,0,1
32,568,672,12,1.25
33,372,285,15,1.5
34,691,669,0,1.75
35,632,600,0,2
36,301,585,14,1
37,594,197,83,1.25
38,524,199,60,1.5
39,571,245,68,1.75
40,631,696,5,2
41,454,11,64,1
42,577,630,6,1.25
43,522,207,56,1.5
44,705,648,0,1.75
45,582,218,92,2
46,489,208,88,1
47,546,69,64,1.25
48,622,70,59,1.5
49,340,292,11,1.75
50,594,747,15,2
51,722,608,0,1
52,511,680,10,1.25
53,340,642,20,1.5
54,499,755,19,1.75
55,726,341,87,2
56,278,480,10,1
57,694,660,13,1.25
58,810,623,0,1.5
59,631,276,62,1.75
60,263,617,10,2
61,409,545,12,1
62,587,710,13,1.25
63,575,331,92,1.5
64,404,104,61,1.75
65,512,324,60,2
66,651,328,90,1
67,652,709,11,1.25
68,470,582,7,1.5
69,269,624,13,1.75
70,661,361,96,2
71,410,323,16,1
72,606,346,86,1.25
73,320,595,12,1.5
74,577,157,61,1.75
75,315,605,15,2
76,376,713,12,1
77,906,651,0,1.25
78,277,634,5,1.5
79,132,479,6,1.75
80,692,401,0,2
81,274,245,18,1
82,795,140,0,1.25
83,885,99,0,1.5
84,67,931,18,1.75
85,822,130,24,2
86,527,239,0,1
87,108,167,0,1.25
88,105,197,12,1.5
89,207,348,0,1.75
90,585,365,12,2
91,703,605,0,1
92,866,829,0,1.25
93,448,635,18,1.5
94,50,141,0,1.75
95,929,532,12,2
96,459,210,18,1
97,599,606,0,1.25
98,126,584,0,1.5
99,859,168,0,1.75
100,175,589,18,2
