user_id,x_m,y_m,z_m,demand
1,491,356,121,1
2,301,557,15,1.25
3,669,775,60,1.5
4,735,851,61,1.75
5,909,752,54,2
6,102,549,114,1
7,471,289,117,1.25
8,238,575,16,1.5
9,418,392,113,1.75
10,802,399,87,2
11,179,471,124,1
12,470,466,118,1.25
13,211,568,11,1.5
14,302,581,119,1.75
15,244,481,14,2
16,743,444,92,1
17,659,847,56,1.25
18,320,608,122,1.5
19,881,422,87,1.75
20,265,310,6,2
21,234,326,10,1
22,931,800,58,1.25
23,117,501,17,1.5
24,290,421,123,1.75
25,278,365,12,2
26,775,968,60,1
27,541,347,118,1.25
28,893,993,57,1.5
29,289,281,14,1.75
30,937,931,57,2
31,131,562,122,1
32,815,797,63,1.25
33,770,323,90,1.5
34,797,422,93,1.75
35,324,441,11,2
36,915,443,89,1
37,317,314,10,1.25
38,304,236,13,1.5
39,260,184,8,1.75
40,933,257,92,2
41,822,366,90,1
42,426,336,116,1.25
43,773,458,93,1.5
44,914,850,60,1.75
45,262,314,11,2
46,384,324,120,1
47,297,419,121,1.25
48,794,887,54,1.5
49,26,374,11,1.75
50,371,542,118,2
51,131,443,12,1
52,320,505,122,1.25
53,301,341,124,1.5
54,413,465,123,1.75
55,787,901,57,2
56,179,530,124,1
57,781,476,93,1.25
58,179,441,16,1.5
59,212,496,16,1.75
60,203,547,117,2
61,800,480,91,1
62,841,947,58,1.25
63,384,331,12,1.5
64,410,444,121,1.75
65,134,527,11,2
66,781,456,90,1
67,766,856,59,1.25
68,829,396,87,1.5
69,170,492,10,1.75
70,217,153,12,2
71,187,114,15,1
72,340,385,121,1.25
73,457,427,119,1.5
74,909,382,93,1.75
75,410,381,121,2
76,838,843,61,1
77,341,430,116,1.25
78,313,445,124,1.5
79,468,218,121,1.75
80,360,354,12,2
81,268,619,119,1
82,313,484,123,1.25
83,329,373,13,1.5
84,844,848,59,1.75
85,401,473,121,2
86,376,229,119,1
87,773,757,61,1.25
88,244,422,118,1.5
89,363,608,120,1.75
90,851,534,90,2
91,709,873,61,1
92,854,496,89,1.25
93,53,605,117,1.5
94,240,361,9,1.75
95,945,935,58,2
96,179,491,123,1
97,941,550,93,1.25
98,216,509,119,1.5
99,294,307,11,1.75
100,865,866,62,2
101,720,966,63,1
102,732,449,87,1.25
103,47,536,11,1.5
104,301,570,10,1.75
105,248,276,3,2
106,272,314,121,1
107,845,929,58,1.25
108,390,360,12,1.5
109,913,824,59,1.75
110,706,793,60,2
111,239,483,119,1
112,314,434,17,1.25
113,72,451,16,1.5
114,130,489,123,1.75
115,801,455,87,2
116,934,912,62,1
117,167,431,117,1.25
118,164,455,119,1.5
119,849,461,89,1.75
120,236,397,11,2
121,473,408,126,1
122,797,450,92,1.25
123,539,462,117,1.5
124,514,427,124,1.75
125,218,484,12,2
126,811,869,64,1
127,345,384,14,1.25
128,992,825,65,1.5
129,826,875,66,1.75
130,285,512,14,2
131,862,402,91,1
132,328,445,120,1.25
133,159,268,13,1.5
134,940,396,92,1.75
135,956,346,89,2
136,179,487,114,1
137,107,579,13,1.25
138,755,421,91,1.5
139,542,524,122,1.75
140,379,448,119,2
141,316,361,12,1
142,737,515,99,1.25
143,263,508,118,1.5
144,142,498,122,1.75
145,131,412,119,2
146,399,220,8,1
147,367,323,15,1.25
148,788,842,55,1.5
149,895,909,61,1.75
150,842,417,88,2
151,301,265,12,1
152,311,338,117,1.25
153,155,566,122,1.5
154,922,387,91,1.75
155,769,307,90,2
156,345,352,15,1
157,911,858,64,1.25
158,347,383,13,1.5
159,294,521,8,1.75
160,791,534,89,2
161,349,381,120,1
162,802,269,91,1.25
163,753,299,90,1.5
164,866,860,58,1.75
165,766,331,88,2
166,845,381,89,1
167,842,826,64,1.25
168,296,310,13,1.5
169,438,380,122,1.75
170,380,431,122,2
171,853,771,63,1
172,186,505,15,1.25
173,877,438,87,1.5
174,808,384,93,1.75
175,229,437,15,2
176,801,254,100,1
177,347,473,119,1.25
178,325,365,9,1.5
179,803,575,92,1.75
180,369,344,121,2
181,816,303,87,1
182,880,860,57,1.25
183,333,452,123,1.5
184,345,470,13,1.75
185,767,471,90,2
186,551,491,115,1
187,186,549,119,1.25
188,201,470,7,1.5
189,813,284,88,1.75
190,782,997,60,2
191,484,353,122,1
192,840,290,88,1.25
193,871,797,55,1.5
194,732,777,58,1.75
195,216,422,123,2
196,838,368,94,1
197,292,474,12,1.25
198,111,446,11,1.5
199,182,593,9,1.75
200,951,906,59,2
201,434,413,122,1
202,752,848,59,1.25
203,686,947,60,1.5
204,199,535,12,1.75
205,0,508,119,2
206,768,881,59,1
207,355,544,125,1.25
208,747,845,60,1.5
209,745,412,87,1.75
210,819,936,63,2
211,402,293,10,1
212,701,805,55,1.25
213,824,343,88,1.5
214,891,359,92,1.75
215,135,266,13,2
216,331,330,9,1
217,197,409,12,1.25
218,409,433,122,1.5
219,347,530,119,1.75
220,830,887,62,2
221,115,335,11,1
222,999,423,92,1.25
223,353,508,120,1.5
224,269,301,8,1.75
225,79,540,10,2
226,250,603,119,1
227,183,520,15,1.25
228,321,464,123,1.5
229,588,544,116,1.75
230,736,397,87,2
231,331,347,8,1
232,492,387,120,1.25
233,414,486,120,1.5
234,258,346,11,1.75
235,893,808,59,2
236,182,527,123,1
237,216,422,119,1.25
238,67,397,15,1.5
239,272,505,120,1.75
240,0,523,9,2
241,115,712,11,1
242,57,499,118,1.25
243,477,444,123,1.5
244,915,763,63,1.75
245,394,430,124,2
246,780,430,94,1
247,242,146,14,1.25
248,88,434,119,1.5
249,197,222,12,1.75
250,858,840,57,2
251,427,393,120,1
252,110,615,14,1.25
253,319,410,17,1.5
254,203,383,123,1.75
255,913,869,58,2
256,300,203,11,1
257,818,439,92,1.25
258,240,284,11,1.5
259,860,857,58,1.75
260,846,829,63,2
261,856,858,61,1
262,105,297,15,1.25
263,68,516,12,1.5
264,660,381,90,1.75
265,146,657,13,2
266,280,673,121,1
267,273,450,119,1.25
268,119,511,12,1.5
269,178,469,11,1.75
270,247,356,121,2
271,54,486,12,1
272,721,390,91,1.25
273,409,461,123,1.5
274,291,540,122,1.75
275,225,370,17,2
276,314,316,12,1
277,395,443,14,1.25
278,450,380,125,1.5
279,476,384,121,1.75
280,163,520,11,2
281,222,466,117,1
282,284,317,120,1.25
283,351,476,115,1.5
284,193,513,8,1.75
285,210,519,7,2
286,259,310,15,1
287,430,484,120,1.25
288,174,514,122,1.5
289,218,467,13,1.75
290,880,418,89,2
291,807,276,92,1
292,274,167,13,1.25
293,178,674,118,1.5
294,159,489,119,1.75
295,870,922,63,2
296,813,976,59,1
297,833,911,60,1.25
298,413,421,128,1.5
299,173,478,15,1.75
300,915,815,50,2
301,260,293,5,1
302,791,931,62,1.25
303,116,530,8,1.5
304,768,395,94,1.75
305,502,505,117,2
306,978,929,56,1
307,266,375,14,1.25
308,317,308,16,1.5
309,304,499,122,1.75
310,189,358,13,2
311,282,588,12,1
312,105,425,120,1.25
313,244,635,118,1.5
314,136,615,15,1.75
315,286,286,9,2
316,343,297,17,1
317,183,415,120,1.25
318,277,452,17,1.5
319,944,838,58,1.75
320,208,272,10,2
321,779,383,91,1
322,856,968,57,1.25
323,81,515,14,1.5
324,274,493,10,1.75
325,174,452,12,2
326,868,856,62,1
327,140,363,11,1.25
328,560,530,122,1.5
329,234,579,122,1.75
330,850,408,88,2
331,279,425,115,1
332,282,268,119,1.25
333,334,331,8,1.5
334,194,500,122,1.75
335,117,432,120,2
336,290,426,10,1
337,338,498,120,1.25
338,282,522,117,1.5
339,883,469,88,1.75
340,56,516,17,2
341,212,561,122,1
342,327,486,123,1.25
343,313,385,123,1.5
344,807,402,91,1.75
345,780,703,64,2
346,876,832,61,1
347,365,486,120,1.25
348,800,294,91,1.5
349,405,312,118,1.75
350,865,465,97,2
351,361,432,7,1
352,952,837,18,1.25
353,361,54,6,1.5
354,390,502,12,1.75
355,193,3,6,2
356,212,986,24,1
357,679,488,0,1.25
358,123,773,6,1.5
359,527,242,0,1.75
360,127,694,0,2
361,883,78,12,1
362,998,490,0,1.25
363,279,886,0,1.5
364,382,307,0,1.75
365,658,50,24,2
366,940,948,24,1
367,230,745,0,1.25
368,681,61,12,1.5
369,535,917,0,1.75
370,96,425,12,2
371,314,235,0,1
372,345,507,0,1.25
373,38,195,6,1.5
374,327,933,0,1.75
375,691,297,0,2
376,768,464,18,1
377,519,587,0,1.25
378,454,897,24,1.5
379,173,202,0,1.75
380,970,462,12,2
381,176,182,6,1
382,589,68,0,1.25
383,48,313,6,1.5
384,509,902,18,1.75
385,451,902,18,2
386,940,990,18,1
387,463,767,6,1.25
