user_id,x_m,y_m,z_m,demand
1,702,735,22,1
2,587,545,120,1.25
3,376,210,88,1.5
4,808,982,25,1.75
5,539,728,25,2
6,511,11,89,1
7,424,635,60,1.25
8,592,680,62,1.5
9,807,775,20,1.75
10,287,790,20,2
11,626,467,60,1
12,753,342,62,1.25
13,264,385,86,1.5
14,378,164,84,1.75
15,156,891,14,2
16,604,587,117,1
17,600,538,59,1.25
18,774,779,24,1.5
19,37,899,10,1.75
20,109,821,14,2
21,421,168,94,1
22,761,821,26,1.25
23,614,691,26,1.5
24,460,262,89,1.75
25,1000,860,21,2
26,474,78,90,1
27,995,995,22,1.25
28,554,381,66,1.5
29,550,633,123,1.75
30,282,853,9,2
31,714,571,119,1
32,372,809,5,1.25
33,648,536,123,1.5
34,551,686,119,1.75
35,186,855,12,2
36,595,420,63,1
37,660,533,124,1.25
38,767,497,64,1.5
39,173,735,13,1.75
40,686,730,20,2
41,459,740,120,1
42,676,773,22,1.25
43,307,774,7,1.5
44,486,201,84,1.75
45,407,319,90,2
46,671,395,59,1
47,578,741,21,1.25
48,678,773,24,1.5
49,415,285,88,1.75
50,46,812,8,2
51,421,688,118,1
52,535,532,120,1.25
53,144,731,16,1.5
54,572,443,59,1.75
55,834,817,17,2
56,585,472,63,1
57,799,657,27,1.25
58,814,792,24,1.5
59,803,725,18,1.75
60,314,315,85,2
61,485,292,90,1
62,526,542,123,1.25
63,890,651,22,1.5
64,150,862,11,1.75
65,814,718,20,2
66,553,549,122,1
67,679,428,57,1.25
68,778,687,24,1.5
69,781,813,21,1.75
70,631,468,57,2
71,189,647,11,1
72,594,679,26,1.25
73,688,671,22,1.5
74,418,244,93,1.75
75,642,593,128,2
76,527,486,61,1
77,773,643,24,1.25
78,897,778,20,1.5
79,110,828,10,1.75
80,534,229,91,2
81,658,575,20,1
82,422,374,85,1.25
83,565,242,86,1.5
84,627,622,118,1.75
85,407,202,91,2
86,590,631,120,1
87,595,606,31,1.25
88,665,464,57,1.5
89,380,168,95,1.75
90,616,389,64,2
91,425,200,89,1
92,290,162,92,1.25
93,671,489,61,1.5
94,896,813,25,1.75
95,751,492,60,2
96,160,828,14,1
97,838,778,31,1.25
98,317,168,85,1.5
99,647,648,124,1.75
100,565,431,57,2
101,224,945,14,1
102,587,508,125,1.25
103,334,159,91,1.5
104,170,774,6,1.75
105,654,559,22,2
106,358,161,92,1
107,460,614,121,1.25
108,299,251,92,1.5
109,522,738,21,1.75
110,708,370,62,2
111,509,350,92,1
112,712,552,57,1.25
113,612,661,119,1.5
114,243,914,11,1.75
115,215,892,17,2
116,452,291,90,1
117,473,214,85,1.25
118,122,187,0,1.5
119,341,782,12,1.75
120,578,614,0,2
121,541,916,0,1
122,781,448,0,1.25
123,91,298,0,1.5
124,946,594,0,1.75
125,682,715,0,2
126,27,493,0,1
127,295,825,24,1.25
128,987,275,0,1.5
129,692,321,0,1.75
130,399,50,0,2
131,121,466,0,1
132,220,597,0,1.25
133,953,223,6,1.5
134,930,411,12,1.75
135,338,740,0,2
136,423,439,6,1
137,116,313,0,1.25
138,280,283,18,1.5
139,423,555,12,1.75
140,804,89,0,2
141,899,692,0,1
142,940,824,0,1.25
143,814,462,0,1.5
144,946,74,0,1.75
145,983,365,0,2
146,254,648,6,1
147,903,269,24,1.25
148,862,283,18,1.5
149,778,841,0,1.75
150,618,796,0,2
