user_id,x_m,y_m,z_m,demand
1,924,213,92,1
2,535,579,33,1.25
3,317,701,17,1.5
4,771,110,89,1.75
5,336,745,15,2
6,130,773,13,1
7,671,226,92,1.25
8,602,484,40,1.5
9,257,657,9,1.75
10,518,567,40,2
11,335,620,0,1
12,326,546,37,1.25
13,174,705,16,1.5
14,275,650,32,1.75
15,245,520,0,2
16,925,144,91,1
17,645,596,33,1.25
18,312,625,0,1.5
19,825,283,89,1.75
20,501,495,30,2
21,914,99,91,1
22,388,801,0,1.25
23,195,701,18,1.5
24,254,754,13,1.75
25,449,541,39,2
26,413,492,0,1
27,301,624,9,1.25
28,422,434,39,1.5
29,355,562,6,1.75
30,279,703,9,2
31,505,454,35,1
32,555,398,38,1.25
33,793,196,95,1.5
34,315,570,0,1.75
35,640,458,35,2
36,898,235,89,1
37,322,748,7,1.25
38,324,727,11,1.5
39,364,636,0,1.75
40,318,651,0,2
41,296,612,0,1
42,679,0,88,1.25
43,233,676,10,1.5
44,808,89,87,1.75
45,745,193,91,2
46,184,824,13,1
47,843,23,91,1.25
48,329,522,0,1.5
49,710,189,93,1.75
50,307,566,0,2
51,726,204,91,1
52,201,736,13,1.25
53,751,249,91,1.5
54,361,544,0,1.75
55,680,588,37,2
56,339,771,11,1
57,829,121,90,1.25
58,427,518,38,1.5
59,588,576,35,1.75
60,551,560,31,2
61,862,98,92,1
62,598,430,37,1.25
63,187,513,0,1.5
64,566,643,36,1.75
65,324,747,8,2
66,405,612,0,1
67,457,732,37,1.25
68,234,510,0,1.5
69,131,828,4,1.75
70,480,354,29,2
71,589,553,37,1
72,381,694,11,1.25
73,802,194,88,1.5
74,819,179,88,1.75
75,715,303,91,2
76,909,239,91,1
77,295,741,14,1.25
78,603,392,35,1.5
79,261,796,14,1.75
80,867,112,92,2
81,321,846,14,1
82,417,366,39,1.25
83,588,488,39,1.5
84,315,595,0,1.75
85,838,118,88,2
86,607,557,33,1
87,429,492,35,1.25
88,537,638,42,1.5
89,514,528,34,1.75
90,311,583,0,2
91,650,80,91,1
92,172,693,10,1.25
93,818,60,90,1.5
94,321,691,0,1.75
95,849,175,93,2
96,524,545,39,1
97,776,118,92,1.25
98,778,149,87,1.5
99,329,754,14,1.75
100,464,539,34,2
101,226,887,9,1
102,259,639,0,1.25
103,450,789,5,1.5
104,329,848,12,1.75
105,476,595,31,2
106,396,594,14,1
107,308,725,15,1.25
108,378,501,38,1.5
109,456,629,35,1.75
110,770,119,92,2
111,539,487,39,1
112,289,550,0,1.25
113,321,475,0,1.5
114,414,447,40,1.75
115,199,578,0,2
116,417,719,36,1
117,273,680,0,1.25
118,391,754,12,1.5
119,76,247,0,1.75
120,755,16,6,2
121,906,546,0,1
122,793,519,6,1.25
123,633,898,18,1.5
124,989,12,0,1.75
125,70,771,24,2
126,6,712,6,1
127,927,480,0,1.25
128,316,288,18,1.5
129,686,3,18,1.75
130,888,950,0,2
131,616,677,24,1
132,26,969,0,1.25
133,579,184,6,1.5
134,569,121,18,1.75
135,295,619,18,2
136,773,321,24,1
137,678,70,6,1.25
138,595,828,6,1.5
139,443,589,0,1.75
140,322,107,6,2
141,654,744,24,1
142,522,373,0,1.25
143,94,44,18,1.5
144,706,427,6,1.75
145,959,359,0,2
146,280,22,12,1
147,953,913,12,1.25
148,805,211,24,1.5
149,768,21,18,1.75
150,463,583,0,2
