user_id,x_m,y_m,z_m,demand
1,485,665,68,1
2,658,398,0,1.25
3,580,767,59,1.5
4,726,181,32,1.75
5,483,659,62,2
6,431,773,61,1
7,756,404,0,1.25
8,700,787,62,1.5
9,729,30,42,1.75
10,604,844,61,2
11,697,203,37,1
12,629,625,0,1.25
13,726,307,35,1.5
14,638,580,0,1.75
15,616,794,60,2
16,600,784,56,1
17,686,121,40,1.25
18,772,440,0,1.5
19,677,211,39,1.75
20,562,97,34,2
21,664,236,36,1
22,738,536,0,1.25
23,617,816,59,1.5
24,648,433,0,1.75
25,696,515,0,2
26,666,482,0,1
27,606,496,0,1.25
28,620,716,61,1.5
29,827,421,0,1.75
30,656,665,59,2
31,529,758,60,1
32,786,100,35,1.25
33,504,682,62,1.5
34,795,560,0,1.75
35,732,166,37,2
36,594,84,35,1
37,593,725,57,1.25
38,535,801,59,1.5
39,789,526,0,1.75
40,187,620,0,2
41,39,839,12,1
42,277,561,12,1.25
43,338,630,0,1.5
44,122,265,12,1.75
45,472,53,0,2
46,186,572,0,1
47,660,195,24,1.25
48,432,606,0,1.5
49,231,148,18,1.75
50,920,384,0,2
