user_id,x_m,y_m,z_m,demand
1,173,326,120,1
2,169,376,118,1.25
3,557,453,58,1.5
4,839,145,40,1.75
5,592,98,12,2
6,232,9,35,1
7,192,302,118,1.25
8,516,79,12,1.5
9,215,231,37,1.75
10,466,546,117,2
11,219,351,35,1
12,476,478,124,1.25
13,757,316,39,1.5
14,198,265,117,1.75
15,468,526,116,2
16,614,108,8,1
17,392,370,58,1.25
18,517,498,119,1.5
19,528,220,13,1.75
20,421,547,57,2
21,432,601,56,1
22,682,275,45,1.25
23,235,310,41,1.5
24,224,246,122,1.75
25,35,158,37,2
26,423,511,118,1
27,474,271,11,1.25
28,151,297,117,1.5
29,695,338,38,1.75
30,345,453,118,2
31,68,59,39,1
32,335,467,60,1.25
33,661,341,36,1.5
34,177,339,122,1.75
35,352,380,120,2
36,803,317,39,1
37,300,358,119,1.25
38,809,294,35,1.5
39,523,131,10,1.75
40,243,245,123,2
41,470,301,16,1
42,130,289,118,1.25
43,583,230,32,1.5
44,484,119,16,1.75
45,160,258,116,2
46,276,337,38,1
47,339,530,59,1.25
48,184,338,123,1.5
49,156,289,37,1.75
50,476,392,124,2
51,705,323,34,1
52,443,424,64,1.25
53,521,235,16,1.5
54,759,84,36,1.75
55,614,130,10,2
56,340,518,58,1
57,505,378,123,1.25
58,432,484,126,1.5
59,140,375,118,1.75
60,222,223,34,2
61,67,103,33,1
62,103,206,120,1.25
63,54,303,118,1.5
64,474,501,113,1.75
65,473,447,116,2
66,474,512,124,1
67,715,260,40,1.25
68,805,252,34,1.5
69,274,272,118,1.75
70,315,290,58,2
71,523,455,59,1
72,740,197,34,1.25
73,196,315,119,1.5
74,603,240,37,1.75
75,192,138,36,2
76,503,575,120,1
77,564,74,11,1.25
78,659,140,13,1.5
79,461,659,62,1.75
80,621,146,9,2
81,69,194,34,1
82,163,216,36,1.25
83,333,500,61,1.5
84,139,253,123,1.75
85,722,245,35,2
86,257,395,36,1
87,389,551,59,1.25
88,629,296,15,1.5
89,42,246,39,1.75
90,606,469,61,2
91,225,378,119,1
92,682,466,117,1.25
93,112,236,38,1.5
94,577,513,123,1.75
95,438,112,11,2
96,64,188,33,1
97,410,572,117,1.25
98,579,216,9,1.5
99,430,459,60,1.75
100,90,159,38,2
101,442,221,14,1
102,342,638,63,1.25
103,95,258,32,1.5
104,560,510,118,1.75
105,425,437,64,2
106,542,447,123,1
107,146,334,122,1.25
108,863,158,37,1.5
109,150,421,122,1.75
110,408,150,7,2
111,77,344,118,1
112,436,571,64,1.25
113,41,207,35,1.5
114,102,235,123,1.75
115,581,473,119,2
116,63,297,33,1
117,679,233,35,1.25
118,459,406,61,1.5
119,442,513,62,1.75
120,376,409,122,2
121,751,302,31,1
122,70,101,37,1.25
123,461,615,118,1.5
124,433,169,11,1.75
125,523,170,14,2
126,469,438,58,1
127,702,302,39,1.25
128,337,442,56,1.5
129,168,193,119,1.75
130,484,615,64,2
131,192,139,32,1
132,790,441,36,1.25
133,835,227,34,1.5
134,277,91,36,1.75
135,443,307,118,2
136,452,167,11,1
137,220,327,123,1.25
138,363,459,62,1.5
139,240,197,119,1.75
140,596,532,118,2
141,120,393,122,1
142,686,209,13,1.25
143,514,233,13,1.5
144,783,332,36,1.75
145,673,89,10,2
146,553,231,12,1
147,157,382,122,1.25
148,553,138,12,1.5
149,509,492,122,1.75
150,754,341,37,2
151,791,231,36,1
152,689,122,15,1.25
153,504,301,13,1.5
154,437,613,117,1.75
155,468,495,58,2
156,463,175,12,1
157,295,258,0,1.25
158,705,647,24,1.5
159,502,693,12,1.75
160,539,98,24,2
161,15,471,0,1
162,854,122,0,1.25
163,762,407,12,1.5
164,696,900,0,1.75
165,271,239,12,2
166,972,722,24,1
167,447,143,18,1.25
168,603,391,0,1.5
169,151,67,0,1.75
170,797,839,0,2
171,509,497,18,1
172,281,287,24,1.25
173,319,737,0,1.5
174,175,65,0,1.75
175,559,599,0,2
176,997,433,0,1
177,285,530,24,1.25
178,759,92,24,1.5
179,207,412,0,1.75
180,932,703,0,2
181,954,965,6,1
182,457,186,0,1.25
183,472,990,24,1.5
184,695,652,24,1.75
185,696,272,0,2
186,651,44,18,1
187,956,153,12,1.25
188,934,512,0,1.5
189,247,750,0,1.75
190,768,74,24,2
191,872,388,0,1
192,202,220,0,1.25
193,545,103,0,1.5
194,956,525,6,1.75
195,457,590,24,2
196,986,63,18,1
197,877,557,0,1.25
198,288,975,6,1.5
199,421,20,6,1.75
200,259,210,6,2
