user_id,x_m,y_m,z_m,demand
1,563,650,118,1
2,829,583,35,1.25
3,472,182,9,1.5
4,678,669,37,1.75
5,535,289,11,2
6,686,277,13,1
7,795,827,24,1.25
8,612,351,10,1.5
9,286,199,36,1.75
10,347,673,121,2
11,517,288,15,1
12,684,554,39,1.25
13,149,114,36,1.5
14,765,499,36,1.75
15,572,798,124,2
16,797,759,22,1
17,498,726,124,1.25
18,593,561,122,1.5
19,129,160,33,1.75
20,156,110,32,2
21,463,638,121,1
22,533,560,122,1.25
23,820,582,35,1.5
24,191,137,38,1.75
25,608,251,15,2
26,741,720,37,1
27,870,610,33,1.25
28,597,673,122,1.5
29,644,418,112,1.75
30,765,328,12,2
31,477,644,117,1
32,461,684,122,1.25
33,565,689,119,1.5
34,657,707,27,1.75
35,504,551,118,2
36,593,590,118,1
37,698,636,24,1.25
38,798,739,39,1.5
39,800,684,27,1.75
40,478,289,14,2
41,747,608,30,1
42,552,623,119,1.25
43,833,564,31,1.5
44,580,322,11,1.75
45,296,78,38,2
46,826,594,30,1
47,616,629,121,1.25
48,560,176,9,1.5
49,575,247,15,1.75
50,502,565,123,2
51,745,862,25,1
52,534,632,119,1.25
53,171,0,36,1.5
54,719,201,15,1.75
55,517,725,119,2
56,471,588,122,1
57,385,624,123,1.25
58,683,698,35,1.5
59,113,76,36,1.75
60,692,266,19,2
61,777,659,29,1
62,510,665,119,1.25
63,863,665,40,1.5
64,561,158,11,1.75
65,764,612,42,2
66,195,91,37,1
67,740,767,36,1.25
68,782,608,37,1.5
69,326,656,120,1.75
70,844,645,32,2
71,150,25,40,1
72,552,698,121,1.25
73,125,136,37,1.5
74,612,696,126,1.75
75,735,573,19,2
76,449,254,8,1
77,217,258,35,1.25
78,559,194,12,1.5
79,482,659,120,1.75
80,567,235,11,2
81,336,564,123,1
82,726,638,33,1.25
83,291,460,118,1.5
84,108,132,38,1.75
85,154,7,35,2
86,642,291,11,1
87,136,110,34,1.25
88,493,482,123,1.5
89,595,651,116,1.75
90,137,73,35,2
91,749,760,30,1
92,738,637,26,1.25
93,599,600,117,1.5
94,55,127,38,1.75
95,701,323,7,2
96,739,799,24,1
97,536,685,121,1.25
98,803,706,23,1.5
99,442,588,116,1.75
100,476,658,116,2
101,662,731,24,1
102,531,321,9,1.25
103,372,573,120,1.5
104,658,710,23,1.75
105,592,596,125,2
106,821,544,33,1
107,509,848,24,1.25
108,768,690,26,1.5
109,804,477,35,1.75
110,718,667,35,2
111,690,235,15,1
112,463,630,116,1.25
113,219,0,37,1.5
114,377,626,121,1.75
115,387,770,120,2
116,699,623,120,1
117,587,359,10,1.25
118,123,703,0,1.5
119,638,238,18,1.75
120,440,88,0,2
121,378,134,12,1
122,319,128,0,1.25
123,796,316,18,1.5
124,490,678,0,1.75
125,430,933,12,2
126,732,173,12,1
127,506,995,18,1.25
128,60,369,12,1.5
129,360,408,0,1.75
130,391,261,18,2
131,356,371,0,1
132,619,595,0,1.25
133,165,563,0,1.5
134,887,887,0,1.75
135,9,375,6,2
136,222,693,18,1
137,652,905,0,1.25
138,28,934,0,1.5
139,445,318,18,1.75
140,885,959,18,2
141,59,406,0,1
142,992,134,0,1.25
143,992,811,0,1.5
144,411,567,12,1.75
145,559,619,0,2
146,423,51,24,1
147,167,138,18,1.25
148,352,739,0,1.5
149,723,327,6,1.75
150,109,174,0,2
