user_id,x_m,y_m,z_m,demand
1,839,193,0,1
2,765,379,0,1.25
3,164,817,121,1.5
4,641,669,122,1.75
5,231,728,115,2
6,637,557,123,1
7,822,579,22,1.25
8,289,626,122,1.5
9,644,727,123,1.75
10,258,745,119,2
11,680,163,0,1
12,929,513,26,1.25
13,684,613,122,1.5
14,417,757,117,1.75
15,377,786,124,2
16,569,565,120,1
17,375,685,127,1.25
18,866,580,33,1.5
19,647,716,120,1.75
20,270,615,120,2
21,400,133,94,1
22,234,598,117,1.25
23,246,686,126,1.5
24,679,286,0,1.75
25,775,580,28,2
26,568,209,87,1
27,845,511,21,1.25
28,299,640,125,1.5
29,787,702,21,1.75
30,918,607,20,2
31,628,564,122,1
32,607,825,118,1.25
33,551,185,95,1.5
34,432,321,96,1.75
35,841,240,0,2
36,489,144,90,1
37,287,735,121,1.25
38,651,466,25,1.5
39,393,785,118,1.75
40,835,449,24,2
41,513,172,85,1
42,809,663,124,1.25
43,452,242,90,1.5
44,677,538,23,1.75
45,436,258,96,2
46,623,510,118,1
47,911,574,26,1.25
48,334,260,90,1.5
49,701,147,0,1.75
50,266,617,125,2
51,791,548,27,1
52,283,699,123,1.25
53,787,235,0,1.5
54,782,555,23,1.75
55,889,511,24,2
56,719,638,25,1
57,256,696,125,1.25
58,856,137,0,1.5
59,593,274,0,1.75
60,787,693,23,2
61,178,614,115,1
62,410,645,117,1.25
63,735,271,0,1.5
64,574,188,89,1.75
65,738,300,0,2
66,380,166,88,1
67,454,162,87,1.25
68,321,134,88,1.5
69,537,141,92,1.75
70,523,87,89,2
71,756,781,120,1
72,699,533,21,1.25
73,821,208,0,1.5
74,266,804,123,1.75
75,711,144,0,2
76,348,775,119,1
77,231,690,123,1.25
78,668,605,123,1.5
79,373,237,88,1.75
80,463,223,91,2
81,359,679,119,1
82,492,283,85,1.25
83,729,595,122,1.5
84,726,688,119,1.75
85,724,555,119,2
86,693,126,0,1
87,479,163,90,1.25
88,821,578,20,1.5
89,765,462,26,1.75
90,281,820,122,2
91,309,691,119,1
92,595,263,90,1.25
93,586,235,90,1.5
94,685,781,122,1.75
95,697,543,118,2
96,461,152,90,1
97,826,469,21,1.25
98,714,200,0,1.5
99,877,289,0,1.75
100,585,628,121,2
101,774,374,0,1
102,528,542,27,1.25
103,421,88,89,1.5
104,377,822,117,1.75
105,351,649,121,2
106,292,674,122,1
107,584,652,118,1.25
108,983,218,0,1.5
109,318,727,124,1.75
110,598,555,119,2
111,612,516,119,1
112,898,227,0,1.25
113,254,518,114,1.5
114,463,166,89,1.75
115,794,262,0,2
116,874,644,25,1
117,795,204,0,1.25
118,646,208,84,1.5
119,878,542,21,1.75
120,793,543,118,2
121,512,217,95,1
122,718,230,0,1.25
123,797,685,26,1.5
124,786,649,26,1.75
125,764,196,0,2
126,293,679,121,1
127,435,221,89,1.25
128,717,227,0,1.5
129,740,563,23,1.75
130,906,491,25,2
131,471,241,90,1
132,849,585,25,1.25
133,451,112,87,1.5
134,917,551,24,1.75
135,795,126,0,2
136,397,186,90,1
137,489,264,89,1.25
138,540,590,118,1.5
139,667,581,116,1.75
140,851,190,0,2
141,785,134,0,1
142,731,133,0,1.25
143,754,614,119,1.5
144,440,175,89,1.75
145,130,778,117,2
146,456,113,86,1
147,624,288,88,1.25
148,699,516,23,1.5
149,783,141,0,1.75
150,227,581,123,2
151,724,571,30,1
152,538,243,92,1.25
153,625,638,117,1.5
154,573,218,90,1.75
155,546,195,90,2
156,806,560,27,1
157,812,278,0,1.25
158,760,210,0,1.5
159,708,709,24,1.75
160,345,184,92,2
161,895,665,25,1
162,758,320,0,1.25
163,381,785,117,1.5
164,182,682,121,1.75
165,767,578,25,2
166,707,628,28,1
167,731,534,29,1.25
168,667,595,117,1.5
169,334,628,127,1.75
170,695,574,119,2
171,879,572,21,1
172,477,256,85,1.25
173,461,245,89,1.5
174,323,660,119,1.75
175,296,682,116,2
176,719,520,123,1
177,760,300,0,1.25
178,763,728,117,1.5
179,789,695,118,1.75
180,149,735,122,2
181,692,569,120,1
182,699,238,0,1.25
183,815,288,0,1.5
184,721,696,124,1.75
185,378,625,111,2
186,946,225,0,1
187,137,758,121,1.25
188,295,633,117,1.5
189,842,285,0,1.75
190,752,629,26,2
191,508,252,93,1
192,824,500,26,1.25
193,537,228,92,1.5
194,788,487,26,1.75
195,180,742,123,2
196,428,235,88,1
197,218,755,121,1.25
198,259,887,122,1.5
199,341,710,113,1.75
200,856,186,0,2
201,265,753,119,1
202,877,155,0,1.25
203,648,784,118,1.5
204,416,119,93,1.75
205,519,169,92,2
206,339,734,121,1
207,617,682,117,1.25
208,644,554,120,1.5
209,870,656,29,1.75
210,481,204,88,2
211,809,232,0,1
212,670,626,122,1.25
213,767,228,0,1.5
214,228,766,115,1.75
215,462,251,92,2
216,327,736,120,1
217,652,529,123,1.25
218,765,588,27,1.5
