user_id,x_m,y_m,z_m,demand
1,474,302,0,1
2,894,195,28,1.25
3,167,430,60,1.5
4,762,646,118,1.75
5,805,192,23,2
6,326,245,0,1
7,256,420,115,1.25
8,269,482,118,1.5
9,458,233,0,1.75
10,120,527,57,2
11,457,108,0,1
12,766,125,26,1.25
13,523,483,0,1.5
14,692,650,120,1.75
15,834,183,25,2
16,797,642,118,1
17,820,770,120,1.25
18,331,592,60,1.5
19,558,738,0,1.75
20,167,429,125,2
21,616,209,0,1
22,381,425,114,1.25
23,158,297,115,1.5
24,599,604,0,1.75
25,740,190,25,2
26,532,582,0,1
27,223,578,63,1.25
28,194,447,61,1.5
29,764,173,21,1.75
30,472,620,0,2
31,555,189,0,1
32,306,415,122,1.25
33,543,117,0,1.5
34,185,668,60,1.75
35,164,459,121,2
36,822,124,23,1
37,301,635,57,1.25
38,898,552,128,1.5
39,581,603,117,1.75
40,605,743,0,2
41,523,323,0,1
42,646,275,0,1.25
43,812,172,24,1.5
44,419,258,0,1.75
45,191,534,62,2
46,818,790,121,1
47,297,450,127,1.25
48,885,526,120,1.5
49,471,211,0,1.75
50,642,623,122,2
51,220,292,122,1
52,290,497,59,1.25
53,730,569,118,1.5
54,310,449,118,1.75
55,310,466,63,2
56,555,668,0,1
57,931,688,115,1.25
58,645,654,118,1.5
59,706,681,0,1.75
60,553,780,0,2
61,908,177,24,1
62,523,213,0,1.25
63,291,325,121,1.5
64,305,492,125,1.75
65,511,209,0,2
66,659,650,0,1
67,821,277,24,1.25
68,678,286,0,1.5
69,254,491,61,1.75
70,866,172,19,2
71,775,601,125,1
72,332,506,116,1.25
73,401,458,117,1.5
74,655,294,0,1.75
75,504,272,0,2
76,668,638,122,1
77,322,482,60,1.25
78,212,524,64,1.5
79,558,187,0,1.75
80,241,591,60,2
81,776,183,24,1
82,664,289,27,1.25
83,500,254,0,1.5
84,834,166,23,1.75
85,295,624,61,2
86,190,576,128,1
87,248,408,120,1.25
88,826,626,123,1.5
89,524,581,0,1.75
90,552,540,0,2
91,587,810,0,1
92,770,648,119,1.25
93,568,672,0,1.5
94,487,217,0,1.75
95,161,635,58,2
96,272,669,59,1
97,829,206,23,1.25
98,307,371,123,1.5
99,496,316,0,1.75
100,316,493,124,2
101,219,457,64,1
102,463,741,0,1.25
103,762,670,120,1.5
104,511,716,0,1.75
105,577,277,0,2
106,196,474,119,1
107,218,524,59,1.25
108,817,662,122,1.5
109,303,480,64,1.75
110,222,359,117,2
111,602,775,125,1
112,610,680,123,1.25
113,675,270,25,1.5
114,635,686,0,1.75
115,741,633,124,2
116,242,595,59,1
117,724,705,117,1.25
118,864,489,124,1.5
119,518,551,0,1.75
120,172,464,118,2
121,845,148,21,1
122,185,535,65,1.25
123,783,714,124,1.5
124,367,389,123,1.75
125,753,697,119,2
126,667,172,24,1
127,570,493,0,1.25
128,553,637,0,1.5
129,683,602,121,1.75
130,760,584,121,2
131,166,562,59,1
132,713,587,113,1.25
133,837,327,23,1.5
134,654,223,0,1.75
135,492,693,0,2
136,263,627,59,1
137,936,637,125,1.25
138,234,547,60,1.5
139,350,413,63,1.75
140,507,711,0,2
141,829,661,119,1
142,252,510,62,1.25
143,204,599,60,1.5
144,649,239,21,1.75
145,477,599,0,2
146,254,402,121,1
147,510,636,0,1.25
148,442,686,0,1.5
149,300,406,120,1.75
150,854,682,121,2
151,793,632,124,1
152,323,487,61,1.25
153,736,530,118,1.5
154,854,100,21,1.75
155,414,645,0,2
156,255,387,119,1
157,164,545,115,1.25
158,515,173,0,1.5
159,763,564,118,1.75
160,215,615,64,2
161,443,738,0,1
162,254,367,119,1.25
163,880,0,26,1.5
164,749,151,24,1.75
165,706,710,123,2
166,344,624,112,1
167,224,622,67,1.25
168,818,759,117,1.5
169,593,374,0,1.75
170,233,440,122,2
171,746,666,116,1
172,398,643,0,1.25
173,530,229,0,1.5
174,628,237,0,1.75
175,549,276,0,2
176,825,243,26,1
177,121,567,57,1.25
178,719,326,0,1.5
179,529,281,0,1.75
180,429,520,0,2
181,984,482,121,1
182,275,344,120,1.25
183,461,570,0,1.5
184,756,346,24,1.75
185,258,471,61,2
186,763,646,126,1
187,773,156,30,1.25
188,484,680,0,1.5
189,836,286,27,1.75
190,296,540,63,2
191,257,552,58,1
192,588,160,0,1.25
193,505,675,0,1.5
194,703,110,20,1.75
195,304,569,62,2
196,246,518,120,1
197,340,304,0,1.25
198,627,215,17,1.5
199,732,216,19,1.75
200,678,667,0,2
201,867,731,117,1
202,439,141,0,1.25
203,263,391,125,1.5
204,741,649,116,1.75
205,403,212,0,2
206,507,722,0,1
207,224,510,124,1.25
208,542,658,0,1.5
209,400,584,63,1.75
210,614,97,0,2
211,601,240,0,1
212,821,173,20,1.25
213,305,545,59,1.5
214,270,335,123,1.75
215,478,557,0,2
216,814,609,117,1
217,544,435,0,1.25
218,732,470,122,1.5
219,755,247,25,1.75
220,645,268,0,2
221,614,728,0,1
222,717,283,23,1.25
223,809,615,120,1.5
224,860,196,25,1.75
225,768,164,23,2
226,202,348,121,1
227,712,242,19,1.25
228,642,615,0,1.5
229,278,420,117,1.75
230,240,411,121,2
231,905,726,126,1
232,682,313,0,1.25
233,810,264,26,1.5
234,784,638,121,1.75
235,850,234,28,2
236,486,330,0,1
237,260,357,121,1.25
238,783,185,25,1.5
239,159,625,59,1.75
240,634,293,22,2
241,117,578,60,1
242,822,514,124,1.25
243,534,640,0,1.5
244,298,300,116,1.75
245,374,287,0,2
246,418,270,0,1
247,229,523,56,1.25
248,403,175,0,1.5
249,442,179,0,1.75
250,645,342,0,2
251,443,592,0,1
252,276,499,120,1.25
253,817,222,24,1.5
254,655,736,0,1.75
255,541,659,0,2
256,569,504,0,1
257,485,291,0,1.25
258,437,643,0,1.5
259,443,654,0,1.75
260,495,633,0,2
261,681,252,26,1
262,300,428,116,1.25
263,800,802,121,1.5
264,353,592,59,1.75
265,158,501,58,2
266,816,546,117,1
267,495,269,0,1.25
268,771,237,26,1.5
269,251,489,54,1.75
270,413,707,0,2
271,776,440,117,1
272,435,563,0,1.25
273,548,265,0,1.5
274,513,612,0,1.75
275,614,612,0,2
276,549,735,0,1
277,681,607,121,1.25
278,904,145,29,1.5
279,318,359,119,1.75
280,172,501,54,2
281,214,449,126,1
282,441,611,0,1.25
283,364,328,0,1.5
284,893,232,20,1.75
