user_id,x_m,y_m,z_m,demand
1,95,852,15,1
2,524,876,23,1.25
3,570,781,29,1.5
4,374,610,59,1.75
5,759,586,114,2
6,918,421,118,1
7,430,603,62,1.25
8,416,918,57,1.5
9,577,706,20,1.75
10,331,819,60,2
11,529,917,26,1
12,189,866,16,1.25
13,291,742,58,1.5
14,467,438,14,1.75
15,910,440,116,2
16,470,381,9,1
17,902,672,124,1.25
18,463,336,11,1.5
19,465,525,10,1.75
20,784,555,119,2
21,604,911,25,1
22,624,823,28,1.25
23,563,365,16,1.5
24,633,301,17,1.75
25,150,879,9,2
26,421,724,59,1
27,583,394,14,1.25
28,982,346,119,1.5
29,327,806,67,1.75
30,635,882,22,2
31,227,979,17,1
32,840,440,115,1.25
33,690,631,29,1.5
34,759,539,119,1.75
35,951,500,119,2
36,494,276,14,1
37,880,508,122,1.25
38,510,840,23,1.5
39,127,827,17,1.75
40,842,489,118,2
41,193,886,17,1
42,707,605,119,1.25
43,169,891,16,1.5
44,765,461,121,1.75
45,165,981,8,2
46,76,963,12,1
47,477,796,24,1.25
48,610,252,11,1.5
49,56,878,11,1.75
50,519,737,26,2
51,551,470,10,1
52,764,502,120,1.25
53,569,817,28,1.5
54,598,721,27,1.75
55,168,763,62,2
56,534,927,23,1
57,636,498,121,1.25
58,508,266,6,1.5
59,659,803,27,1.75
60,691,770,24,2
61,617,296,11,1
62,668,339,13,1.25
63,87,740,15,1.5
64,486,808,19,1.75
65,765,656,123,2
66,761,421,118,1
67,744,782,26,1.25
68,317,905,58,1.5
69,518,278,16,1.75
70,543,748,23,2
71,158,868,13,1
72,202,911,15,1.25
73,264,949,16,1.5
74,102,760,16,1.75
75,837,388,118,2
76,413,892,61,1
77,581,370,3,1.25
78,658,824,27,1.5
79,793,650,121,1.75
80,576,768,21,2
81,850,443,123,1
82,492,284,10,1.25
83,825,525,122,1.5
84,718,774,21,1.75
85,582,763,23,2
86,329,650,61,1
87,114,741,57,1.25
88,538,800,22,1.5
89,336,683,58,1.75
90,248,747,59,2
91,730,448,120,1
92,626,794,29,1.25
93,650,808,30,1.5
94,284,902,17,1.75
95,334,701,56,2
96,595,835,25,1
