user_id,x_m,y_m,z_m,demand
1,800,246,13,1
2,198,807,7,1.25
3,525,754,12,1.5
4,647,585,90,1.75
5,558,718,29,2
6,673,561,90,1
7,816,142,14,1.25
8,567,749,28,1.5
9,916,185,12,1.75
10,691,694,85,2
11,534,910,28,1
12,278,798,17,1.25
13,642,477,89,1.5
14,485,832,24,1.75
15,284,701,15,2
16,847,240,11,1
17,946,163,15,1.25
18,419,920,29,1.5
19,428,763,28,1.75
20,819,165,14,2
21,564,577,89,1
22,595,801,11,1.25
23,356,758,11,1.5
24,262,734,15,1.75
25,174,760,10,2
26,759,682,16,1
27,962,115,8,1.25
28,627,805,11,1.5
29,786,269,11,1.75
30,822,289,6,2
31,637,616,86,1
32,573,629,9,1.25
33,166,892,12,1.5
34,302,724,15,1.75
35,266,807,3,2
36,223,759,12,1
37,861,233,10,1.25
38,295,892,13,1.5
39,505,896,22,1.75
40,178,645,19,2
41,638,762,9,1
42,333,895,17,1.25
43,220,818,14,1.5
44,576,562,89,1.75
45,476,702,10,2
46,110,814,12,1
47,815,225,15,1.25
48,940,208,6,1.5
49,533,782,22,1.75
50,746,144,16,2
51,233,609,12,1
52,587,527,89,1.25
53,751,134,12,1.5
54,678,675,14,1.75
55,478,691,84,2
56,522,788,20,1
57,864,178,13,1.25
58,784,532,12,1.5
59,423,872,28,1.75
60,509,779,23,2
61,122,727,8,1
62,567,814,11,1.25
63,555,666,92,1.5
64,663,808,9,1.75
65,84,782,10,2
66,671,762,13,1
67,94,726,9,1.25
68,678,696,7,1.5
69,421,775,19,1.75
70,196,888,11,2
71,792,200,7,1
72,427,946,17,1.25
73,754,126,17,1.5
74,754,697,94,1.75
75,622,868,26,2
76,574,893,31,1
77,486,779,10,1.25
78,245,773,12,1.5
79,572,857,27,1.75
80,439,930,22,2
81,805,297,8,1
82,729,587,92,1.25
83,461,760,97,1.5
84,852,99,12,1.75
85,397,933,23,2
86,500,875,22,1
87,654,756,90,1.25
88,514,819,28,1.5
89,476,862,17,1.75
90,146,723,11,2
91,790,141,12,1
92,870,298,21,1.25
93,190,666,16,1.5
94,142,771,14,1.75
95,444,856,21,2
96,628,712,85,1
97,851,342,15,1.25
98,580,683,10,1.5
99,239,840,10,1.75
100,303,750,12,2
101,516,839,21,1
102,578,544,96,1.25
103,511,764,12,1.5
104,467,820,20,1.75
105,566,688,91,2
106,551,532,87,1
107,293,746,9,1.25
108,674,561,93,1.5
109,202,775,14,1.75
110,511,540,89,2
111,704,593,93,1
112,759,183,19,1.25
113,888,329,11,1.5
114,574,566,11,1.75
115,585,824,26,2
116,783,753,11,1
117,968,188,12,1.25
118,669,645,12,1.5
119,146,939,10,1.75
120,571,645,90,2
121,368,793,24,1
122,431,795,27,1.25
123,638,717,89,1.5
124,621,876,13,1.75
125,550,914,25,2
126,182,708,14,1
127,600,621,93,1.25
128,583,722,13,1.5
129,458,729,25,1.75
130,567,686,89,2
131,745,755,86,1
132,424,843,25,1.25
133,588,870,26,1.5
134,628,594,91,1.75
135,494,903,21,2
136,672,629,16,1
137,732,757,85,1.25
138,122,623,13,1.5
139,340,684,15,1.75
140,572,636,15,2
141,408,796,14,1
142,912,264,14,1.25
143,550,672,10,1.5
144,736,633,83,1.75
145,702,796,11,2
146,74,862,5,1
147,537,750,14,1.25
148,636,626,8,1.5
149,844,231,15,1.75
150,690,434,87,2
151,757,654,11,1
152,633,631,92,1.25
153,211,749,9,1.5
154,169,709,10,1.75
155,576,597,93,2
156,661,617,93,1
157,438,872,24,1.25
158,835,235,8,1.5
159,587,818,26,1.75
160,663,773,15,2
161,219,826,14,1
162,650,607,91,1.25
163,472,669,22,1.5
164,273,757,13,1.75
165,786,226,9,2
166,410,668,21,1
167,648,806,13,1.25
168,650,674,15,1.5
169,607,825,28,1.75
170,749,678,93,2
171,534,831,21,1
172,562,801,13,1.25
173,188,880,15,1.5
174,177,741,9,1.75
175,848,236,9,2
176,454,790,26,1
177,558,797,24,1.25
178,427,972,26,1.5
179,254,866,12,1.75
180,538,759,23,2
181,816,243,11,1
182,748,623,88,1.25
183,572,893,13,1.5
184,745,556,96,1.75
185,647,780,6,2
186,522,838,26,1
187,381,870,23,1.25
188,390,834,25,1.5
189,546,792,10,1.75
190,832,240,14,2
191,574,734,25,1
192,749,336,13,1.25
193,573,564,91,1.5
194,664,634,87,1.75
195,387,887,26,2
196,610,622,12,1
197,203,624,14,1.25
198,657,561,86,1.5
199,821,186,8,1.75
200,806,626,86,2
201,688,600,94,1
202,637,710,9,1.25
203,246,818,14,1.5
204,610,738,15,1.75
205,814,279,16,2
206,659,732,15,1
207,157,715,12,1.25
208,295,865,9,1.5
209,229,785,14,1.75
210,752,247,10,2
211,658,652,89,1
212,538,674,20,1.25
213,894,320,9,1.5
214,554,784,10,1.75
215,907,131,11,2
216,215,864,13,1
217,329,710,17,1.25
218,608,694,88,1.5
219,566,528,12,1.75
220,450,733,8,2
221,696,580,10,1
222,664,708,92,1.25
223,689,798,11,1.5
224,722,677,86,1.75
225,130,952,9,2
226,760,145,10,1
227,705,205,15,1.25
228,550,754,15,1.5
229,631,516,90,1.75
230,195,809,10,2
231,645,695,95,1
232,565,627,92,1.25
233,820,155,15,1.5
234,481,1000,23,1.75
235,500,805,21,2
236,851,347,17,1
237,196,744,11,1.25
238,216,849,11,1.5
239,603,680,88,1.75
