user_id,x_m,y_m,z_m,demand
1,509,632,121,1
2,317,0,28,1.25
3,408,176,0,1.5
4,350,233,22,1.75
5,614,544,120,2
6,433,625,117,1
7,165,295,40,1.25
8,625,534,117,1.5
9,300,131,25,1.75
10,287,544,38,2
11,501,694,120,1
12,359,610,125,1.25
13,511,160,22,1.5
14,310,141,0,1.75
15,272,479,35,2
16,500,641,120,1
17,479,607,121,1.25
18,332,115,22,1.5
19,333,460,35,1.75
20,508,611,128,2
21,448,531,120,1
22,339,450,35,1.25
23,425,314,0,1.5
24,469,225,26,1.75
25,386,276,31,2
26,370,465,36,1
27,693,567,112,1.25
28,638,142,39,1.5
29,613,170,31,1.75
30,484,373,0,2
31,543,285,0,1
32,575,589,121,1.25
33,396,331,0,1.5
34,353,545,37,1.75
35,228,465,37,2
36,402,585,120,1
37,497,215,0,1.25
38,479,597,122,1.5
39,352,134,0,1.75
40,521,139,0,2
41,632,164,34,1
42,400,442,32,1.25
43,349,1,27,1.5
44,567,287,0,1.75
45,456,504,36,2
46,437,458,34,1
47,295,397,37,1.25
48,585,579,123,1.5
49,243,426,40,1.75
50,681,232,31,2
51,485,222,0,1
52,502,569,119,1.25
53,464,817,119,1.5
54,596,289,0,1.75
55,288,278,23,2
56,340,439,40,1
57,527,143,0,1.25
58,431,527,118,1.5
59,342,567,115,1.75
60,430,76,29,2
61,488,213,0,1
62,544,651,118,1.25
63,628,296,35,1.5
64,639,248,36,1.75
65,405,702,121,2
66,632,131,35,1
67,324,93,22,1.25
68,339,112,24,1.5
69,585,220,37,1.75
70,624,145,40,2
71,278,545,35,1
72,583,205,39,1.25
73,485,524,124,1.5
74,388,549,35,1.75
75,470,121,22,2
76,314,415,42,1
77,582,219,0,1.25
78,484,75,29,1.5
79,567,270,29,1.75
80,496,267,0,2
81,646,101,39,1
82,610,668,120,1.25
83,532,585,117,1.5
84,436,209,0,1.75
85,578,122,35,2
86,537,866,122,1
87,295,465,37,1.25
88,387,513,34,1.5
89,651,701,122,1.75
90,281,557,39,2
91,734,177,32,1
92,565,132,36,1.25
93,359,673,124,1.5
94,174,654,40,1.75
95,338,155,0,2
96,627,527,121,1
97,265,484,41,1.25
98,457,755,121,1.5
99,431,242,26,1.75
100,487,192,31,2
101,621,185,32,1
102,441,249,0,1.25
103,320,205,22,1.5
104,355,413,0,1.75
105,540,65,38,2
106,488,171,37,1
107,305,91,20,1.25
108,565,569,117,1.5
109,352,589,34,1.75
110,634,192,37,2
111,231,470,36,1
112,489,651,116,1.25
113,450,625,123,1.5
114,409,727,119,1.75
115,317,135,22,2
116,491,600,119,1
117,477,526,112,1.25
118,542,317,0,1.5
119,490,210,0,1.75
120,526,28,33,2
121,523,600,122,1
122,426,384,0,1.25
123,456,252,0,1.5
124,324,540,37,1.75
125,500,368,0,2
126,515,268,31,1
127,291,148,25,1.25
128,407,77,23,1.5
129,622,169,37,1.75
130,495,325,0,2
131,605,180,0,1
132,477,198,0,1.25
133,569,461,118,1.5
134,523,93,37,1.75
135,293,466,35,2
136,331,531,36,1
137,607,699,115,1.25
138,527,575,120,1.5
139,558,171,41,1.75
140,586,251,34,2
141,304,158,23,1
142,446,582,117,1.25
143,365,430,39,1.5
144,277,507,35,1.75
145,428,312,39,2
146,501,519,112,1
147,200,430,40,1.25
148,422,603,117,1.5
149,438,520,119,1.75
150,422,107,0,2
151,570,173,33,1
152,627,49,33,1.25
153,334,474,36,1.5
154,391,221,24,1.75
155,365,120,0,2
156,441,138,0,1
157,482,436,31,1.25
158,590,136,0,1.5
159,578,129,33,1.75
160,642,295,32,2
161,661,171,37,1
162,369,331,0,1.25
163,574,252,34,1.5
164,602,145,35,1.75
165,335,510,35,2
166,353,570,33,1
167,617,151,38,1.25
168,409,183,25,1.5
169,370,415,33,1.75
170,467,179,0,2
171,384,505,38,1
172,261,476,40,1.25
173,516,731,121,1.5
174,678,225,34,1.75
175,463,669,121,2
176,676,228,42,1
177,355,565,34,1.25
178,198,598,38,1.5
179,703,327,32,1.75
180,249,400,36,2
181,398,216,0,1
182,520,607,114,1.25
183,532,240,0,1.5
184,476,597,119,1.75
185,437,621,121,2
186,476,264,35,1
187,365,144,0,1.25
188,304,604,35,1.5
189,594,687,121,1.75
190,525,640,118,2
191,562,219,40,1
192,385,36,30,1.25
193,257,427,35,1.5
194,395,174,0,1.75
195,341,125,24,2
196,547,479,120,1
197,281,182,26,1.25
198,282,218,23,1.5
199,386,196,26,1.75
200,420,588,122,2
201,327,17,26,1
202,506,555,122,1.25
203,632,192,44,1.5
204,377,82,25,1.75
205,452,75,25,2
206,433,134,27,1
207,398,301,0,1.25
208,421,740,120,1.5
209,366,39,23,1.75
210,373,301,0,2
211,427,207,25,1
212,693,92,37,1.25
213,651,227,41,1.5
214,392,266,23,1.75
215,587,202,36,2
216,615,557,126,1
217,429,314,0,1.25
218,417,601,34,1.5
219,388,148,23,1.75
220,676,674,117,2
221,570,215,0,1
222,630,254,0,1.25
223,413,500,35,1.5
224,376,156,20,1.75
225,364,492,33,2
226,595,217,44,1
227,430,584,121,1.25
228,492,465,118,1.5
229,497,238,21,1.75
230,498,282,25,2
231,201,463,34,1
232,591,150,35,1.25
233,390,416,36,1.5
234,514,78,0,1.75
235,671,106,36,2
236,571,638,117,1
237,488,165,23,1.25
238,199,575,40,1.5
239,573,240,36,1.75
240,640,177,36,2
241,614,187,39,1
242,533,172,36,1.25
243,418,198,22,1.5
244,308,226,20,1.75
245,473,100,22,2
246,480,287,0,1
247,499,592,123,1.25
248,473,625,119,1.5
249,558,175,37,1.75
250,671,145,40,2
251,676,189,35,1
252,380,508,37,1.25
253,313,158,16,1.5
254,303,473,35,1.75
255,534,203,0,2
256,345,454,35,1
257,420,148,23,1.25
258,251,428,34,1.5
259,637,68,38,1.75
260,325,419,32,2
261,503,162,37,1
262,295,462,30,1.25
263,510,285,0,1.5
264,584,226,0,1.75
265,530,444,121,2
266,415,391,36,1
267,558,651,123,1.25
268,225,448,36,1.5
269,155,528,38,1.75
270,426,276,21,2
271,474,194,0,1
272,312,142,19,1.25
273,382,141,0,1.5
274,257,470,38,1.75
275,308,203,0,2
276,408,109,24,1
277,514,284,0,1.25
278,509,131,0,1.5
279,385,145,20,1.75
280,568,636,117,2
281,717,43,35,1
282,332,463,35,1.25
283,275,459,37,1.5
284,473,539,122,1.75
285,470,301,25,2
286,494,214,37,1
287,438,232,0,1.25
288,577,129,0,1.5
289,548,125,39,1.75
290,631,576,123,2
291,174,349,43,1
292,447,216,26,1.25
293,157,490,32,1.5
294,381,592,117,1.75
295,221,130,21,2
296,371,437,35,1
297,410,118,0,1.25
298,473,190,25,1.5
299,363,484,34,1.75
300,232,513,34,2
301,383,57,26,1
302,441,201,22,1.25
303,366,76,24,1.5
304,396,180,25,1.75
305,291,520,38,2
306,664,71,37,1
307,347,460,35,1.25
308,485,127,0,1.5
309,392,170,27,1.75
310,630,729,120,2
311,418,479,37,1
312,556,161,29,1.25
313,446,156,0,1.5
314,651,145,35,1.75
315,584,114,41,2
316,585,686,118,1
317,617,347,0,1.25
318,480,153,25,1.5
319,526,229,38,1.75
320,519,105,35,2
321,496,241,0,1
322,663,213,33,1.25
323,611,113,35,1.5
324,285,412,31,1.75
325,597,680,117,2
326,594,220,37,1
327,350,90,23,1.25
328,494,233,0,1.5
329,364,100,29,1.75
330,297,127,23,2
331,420,147,22,1
332,561,302,36,1.25
333,551,650,119,1.5
334,831,204,35,1.75
335,367,241,0,2
336,460,566,122,1
337,358,2,23,1.25
338,327,427,36,1.5
339,453,175,29,1.75
340,312,461,40,2
341,598,200,37,1
342,573,143,0,1.25
343,420,473,37,1.5
344,496,94,37,1.75
345,597,722,122,2
346,587,241,38,1
347,502,214,0,1.25
348,695,139,39,1.5
349,442,655,120,1.75
350,615,221,36,2
351,471,255,0,1
352,448,519,33,1.25
353,467,713,117,1.5
354,289,597,117,1.75
355,252,125,24,2
356,502,533,124,1
357,295,593,121,1.25
358,587,100,34,1.5
359,407,275,0,1.75
360,640,101,35,2
361,432,309,0,1
362,221,667,44,1.25
363,438,446,43,1.5
364,254,453,37,1.75
365,502,148,0,2
366,346,186,18,1
367,590,38,34,1.25
368,668,107,33,1.5
369,671,211,35,1.75
370,422,669,123,2
371,381,500,34,1
372,528,129,0,1.25
373,437,297,23,1.5
374,250,550,31,1.75
375,389,139,23,2
376,346,489,36,1
377,420,619,124,1.25
378,577,186,40,1.5
379,689,226,38,1.75
380,488,609,118,2
381,626,94,36,1
382,365,288,0,1.25
383,528,111,35,1.5
384,246,645,29,1.75
385,324,438,37,2
386,503,555,38,1
387,559,186,0,1.25
388,305,159,24,1.5
389,323,529,37,1.75
390,230,465,37,2
391,376,118,12,1
392,306,585,12,1.25
393,512,544,6,1.5
394,355,239,18,1.75
395,655,912,18,2
396,896,380,24,1
397,147,110,0,1.25
398,20,654,18,1.5
399,23,884,0,1.75
400,369,34,0,2
401,596,436,0,1
402,448,677,12,1.25
403,691,257,0,1.5
404,394,948,18,1.75
405,308,381,0,2
406,328,121,24,1
407,483,892,0,1.25
408,53,496,24,1.5
409,743,356,6,1.75
410,954,283,12,2
411,521,143,6,1
412,58,759,18,1.25
413,566,207,0,1.5
414,111,205,0,1.75
415,801,753,0,2
416,427,712,0,1
417,699,695,18,1.25
418,217,886,0,1.5
419,375,543,24,1.75
420,243,705,0,2
421,145,737,24,1
422,477,873,18,1.25
423,295,250,12,1.5
424,216,763,24,1.75
425,639,373,12,2
426,892,253,18,1
427,771,316,12,1.25
428,191,255,12,1.5
429,938,304,0,1.75
430,368,683,0,2
431,862,322,6,1
432,914,966,6,1.25
433,149,324,24,1.5
434,357,132,6,1.75
435,651,483,24,2
436,849,578,6,1
437,454,484,0,1.25
438,198,473,0,1.5
439,677,954,6,1.75
440,386,539,6,2
441,548,927,6,1
442,405,354,6,1.25
443,411,725,0,1.5
444,220,743,24,1.75
445,863,414,0,2
446,183,540,18,1
447,657,88,18,1.25
448,744,914,0,1.5
449,927,664,18,1.75
450,114,237,0,2
451,986,763,18,1
452,312,809,0,1.25
453,894,246,0,1.5
454,491,439,18,1.75
455,106,234,18,2
456,362,335,0,1
457,206,494,0,1.25
458,710,729,6,1.5
459,842,804,0,1.75
460,368,479,12,2
461,591,297,6,1
462,395,234,24,1.25
463,143,551,12,1.5
464,978,288,0,1.75
465,643,166,12,2
466,873,638,12,1
467,458,565,0,1.25
468,790,908,18,1.5
469,598,276,0,1.75
470,335,469,0,2
471,191,526,18,1
472,438,900,0,1.25
473,365,711,0,1.5
474,761,219,18,1.75
475,455,227,0,2
476,121,66,6,1
477,800,970,0,1.25
478,334,911,24,1.5
479,362,801,0,1.75
480,746,797,24,2
481,946,807,0,1
482,599,787,18,1.25
483,526,205,0,1.5
484,509,508,24,1.75
485,679,697,0,2
486,544,335,12,1
487,536,478,0,1.25
488,470,535,6,1.5
489,840,857,12,1.75
490,854,76,0,2
491,752,619,24,1
492,43,815,0,1.25
493,703,856,6,1.5
494,444,595,24,1.75
495,298,292,6,2
496,239,655,0,1
497,568,818,6,1.25
498,708,210,0,1.5
499,747,476,0,1.75
500,582,759,24,2
