user_id,x_m,y_m,z_m,demand
1,779,235,27,1
2,363,713,66,1.25
3,155,412,115,1.5
4,172,375,123,1.75
5,377,732,0,2
6,752,297,23,1
7,164,664,61,1.25
8,122,423,123,1.5
9,816,234,27,1.75
10,464,677,0,2
11,283,732,56,1
12,775,244,23,1.25
13,333,730,59,1.5
14,267,721,58,1.75
15,664,236,22,2
16,270,902,61,1
17,342,724,60,1.25
18,287,834,67,1.5
19,811,296,0,1.75
20,296,454,56,2
21,449,604,54,1
22,548,805,0,1.25
23,339,793,56,1.5
24,259,742,65,1.75
25,679,322,0,2
26,631,267,27,1
27,125,333,119,1.25
28,344,649,61,1.5
29,196,326,117,1.75
30,711,298,27,2
31,648,314,0,1
32,238,505,63,1.25
33,0,438,124,1.5
34,217,303,118,1.75
35,851,264,27,2
36,813,384,0,1
37,682,287,0,1.25
38,211,727,62,1.5
39,909,184,22,1.75
40,250,375,117,2
41,455,502,62,1
42,560,814,0,1.25
43,799,268,23,1.5
44,180,285,121,1.75
45,240,812,64,2
46,328,667,56,1
47,538,874,0,1.25
48,706,154,24,1.5
49,362,572,59,1.75
50,848,367,0,2
51,397,814,62,1
52,120,391,111,1.25
53,278,681,65,1.5
54,39,308,118,1.75
55,699,480,23,2
56,244,352,125,1
57,290,657,60,1.25
58,827,298,0,1.5
59,225,445,115,1.75
60,758,337,0,2
61,301,298,122,1
62,567,713,0,1.25
63,361,780,62,1.5
64,759,509,0,1.75
65,308,388,116,2
66,453,518,70,1
67,238,576,60,1.25
68,324,766,60,1.5
69,112,753,60,1.75
70,234,521,63,2
71,326,684,57,1
72,193,898,59,1.25
73,406,594,62,1.5
74,630,842,0,1.75
75,311,525,60,2
76,610,844,0,1
77,234,858,61,1.25
78,44,344,121,1.5
79,591,718,0,1.75
80,873,218,0,2
81,287,724,63,1
82,289,641,56,1.25
83,612,763,0,1.5
84,796,271,0,1.75
85,209,410,121,2
86,922,474,0,1
87,766,251,0,1.25
88,796,303,0,1.5
89,378,646,61,1.75
90,323,693,63,2
91,752,287,20,1
92,852,208,29,1.25
93,187,518,57,1.5
94,387,821,57,1.75
95,865,257,25,2
96,66,354,121,1
97,574,830,0,1.25
98,180,412,121,1.5
99,790,158,20,1.75
100,707,766,0,2
101,593,808,0,1
102,271,314,116,1.25
103,645,764,0,1.5
104,279,514,60,1.75
105,457,845,61,2
106,599,704,0,1
107,405,818,0,1.25
108,688,788,0,1.5
109,479,747,0,1.75
110,739,326,0,2
111,283,843,60,1
112,505,915,0,1.25
113,91,451,121,1.5
114,616,730,0,1.75
115,164,431,124,2
116,710,252,0,1
117,217,609,61,1.25
118,333,635,59,1.5
119,203,292,122,1.75
120,546,653,0,2
121,236,540,64,1
122,517,705,0,1.25
123,887,385,0,1.5
124,684,350,0,1.75
125,669,786,0,2
126,519,693,0,1
127,742,280,0,1.25
128,367,790,59,1.5
129,221,318,124,1.75
130,565,764,0,2
131,204,762,58,1
132,214,854,59,1.25
133,165,296,119,1.5
134,132,811,59,1.75
135,207,659,61,2
136,277,705,59,1
137,94,404,119,1.25
138,772,233,0,1.5
139,95,366,119,1.75
140,353,722,55,2
141,133,293,120,1
142,157,359,116,1.25
143,91,333,117,1.5
144,804,290,0,1.75
145,876,283,0,2
146,736,281,0,1
147,909,191,23,1.25
148,269,691,64,1.5
149,359,864,59,1.75
150,542,743,0,2
151,490,655,0,1
152,806,353,0,1.25
153,285,397,120,1.5
154,388,762,60,1.75
155,254,831,61,2
156,742,325,0,1
157,327,726,59,1.25
158,926,203,19,1.5
159,242,394,112,1.75
160,564,664,0,2
161,265,512,61,1
162,715,311,24,1.25
163,330,713,61,1.5
164,185,811,62,1.75
165,129,679,61,2
166,190,313,119,1
167,352,682,60,1.25
168,408,746,58,1.5
169,791,307,25,1.75
170,524,637,0,2
171,897,386,23,1
172,384,674,59,1.25
173,598,690,0,1.5
174,306,736,63,1.75
175,238,498,58,2
176,795,310,25,1
177,582,758,0,1.25
178,239,604,56,1.5
179,15,468,119,1.75
180,109,328,123,2
181,858,364,0,1
182,146,269,123,1.25
183,163,362,126,1.5
184,248,630,61,1.75
185,181,838,61,2
186,493,835,0,1
187,829,289,28,1.25
188,463,589,58,1.5
189,154,555,59,1.75
190,188,596,61,2
191,339,776,60,1
