user_id,x_m,y_m,z_m,demand
1,703,311,113,1
2,649,563,57,1.25
3,902,289,121,1.5
4,713,531,56,1.75
5,809,288,121,2
6,191,750,59,1
7,873,213,121,1.25
8,579,631,123,1.5
9,603,549,58,1.75
10,450,566,122,2
11,564,609,62,1
12,675,518,59,1.25
13,509,541,59,1.5
14,642,647,57,1.75
15,484,636,119,2
16,896,273,125,1
17,167,538,60,1.25
18,854,311,123,1.5
19,370,611,121,1.75
20,251,571,116,2
21,506,540,56,1
22,96,682,57,1.25
23,543,561,58,1.5
24,858,408,120,1.75
25,573,622,59,2
26,50,709,62,1
27,427,540,121,1.25
28,166,620,65,1.5
29,518,505,58,1.75
30,4,676,57,2
31,929,103,117,1
32,527,692,119,1.25
33,303,680,116,1.5
34,802,199,120,1.75
35,439,453,123,2
36,413,469,120,1
37,573,695,60,1.25
38,808,263,121,1.5
39,159,726,65,1.75
40,193,661,62,2
41,481,681,63,1
42,624,219,118,1.25
43,803,222,119,1.5
44,560,580,116,1.75
45,544,521,61,2
46,463,555,122,1
47,391,558,121,1.25
48,666,568,58,1.5
49,728,306,121,1.75
50,631,479,57,2
51,632,618,65,1
52,151,766,63,1.25
53,601,532,58,1.5
54,478,525,118,1.75
55,589,504,62,2
56,211,582,120,1
57,490,588,128,1.25
58,700,394,120,1.5
59,80,789,56,1.75
60,2,636,63,2
61,624,441,61,1
62,504,735,122,1.25
63,819,294,118,1.5
64,119,852,61,1.75
65,580,603,60,2
66,622,695,61,1
67,486,504,122,1.25
68,570,516,58,1.5
69,256,643,60,1.75
70,378,660,119,2
71,51,706,61,1
72,907,163,126,1.25
73,438,698,118,1.5
74,459,666,128,1.75
75,880,289,118,2
76,481,599,62,1
77,456,611,122,1.25
78,965,304,121,1.5
79,51,635,62,1.75
80,373,560,60,2
81,822,270,122,1
82,754,257,121,1.25
83,622,613,118,1.5
84,396,635,66,1.75
85,575,551,63,2
86,144,722,59,1
87,686,676,60,1.25
88,784,303,117,1.5
89,428,501,121,1.75
90,877,233,124,2
91,243,707,60,1
92,769,246,122,1.25
93,152,762,61,1.5
94,592,630,62,1.75
95,489,486,60,2
96,751,104,117,1
97,142,749,60,1.25
98,379,602,119,1.5
99,691,603,60,1.75
100,591,538,62,2
101,546,657,55,1
102,430,649,125,1.25
103,442,606,121,1.5
104,58,750,56,1.75
105,721,298,120,2
106,401,635,59,1
107,553,628,120,1.25
108,582,575,59,1.5
109,815,247,114,1.75
110,868,198,123,2
111,585,589,59,1
112,174,690,63,1.25
113,581,521,56,1.5
114,787,157,119,1.75
115,880,232,124,2
116,455,622,121,1
117,165,796,60,1.25
118,61,737,62,1.5
119,814,385,119,1.75
120,556,636,61,2
121,50,691,60,1
122,618,543,57,1.25
123,182,793,56,1.5
124,587,592,57,1.75
125,893,376,127,2
126,569,558,62,1
127,485,657,57,1.25
128,907,298,118,1.5
129,395,672,120,1.75
130,792,245,118,2
131,392,675,124,1
132,473,635,127,1.25
133,806,88,118,1.5
134,804,314,119,1.75
135,467,672,115,2
136,600,601,65,1
137,96,810,61,1.25
138,476,621,59,1.5
139,554,734,124,1.75
140,438,605,122,2
141,557,488,122,1
142,76,670,57,1.25
143,472,577,120,1.5
144,835,358,121,1.75
145,527,496,119,2
146,712,147,119,1
147,373,582,123,1.25
148,454,534,118,1.5
149,689,503,60,1.75
150,70,714,56,2
151,829,213,112,1
152,506,498,121,1.25
153,659,735,60,1.5
154,657,496,58,1.75
155,84,709,57,2
156,165,801,56,1
157,780,371,117,1.25
158,672,621,64,1.5
159,429,547,119,1.75
160,830,240,118,2
161,286,813,61,1
162,202,801,60,1.25
163,407,478,116,1.5
164,687,340,123,1.75
165,570,645,119,2
166,107,805,58,1
167,862,324,119,1.25
168,819,208,124,1.5
169,847,269,119,1.75
170,442,707,120,2
171,171,815,65,1
172,248,749,55,1.25
173,907,252,118,1.5
174,751,310,118,1.75
175,548,586,61,2
176,803,257,119,1
177,190,756,56,1.25
178,69,768,61,1.5
179,178,705,57,1.75
180,633,629,62,2
181,425,600,122,1
182,487,557,55,1.25
183,406,463,121,1.5
184,11,811,56,1.75
185,993,229,124,2
186,480,580,56,1
187,762,309,120,1.25
188,548,680,61,1.5
189,471,594,122,1.75
190,90,771,62,2
191,455,567,120,1
192,130,659,64,1.25
193,318,675,121,1.5
194,737,412,118,1.75
195,795,206,121,2
196,764,296,120,1
197,822,271,119,1.25
198,176,752,57,1.5
199,485,604,119,1.75
200,229,690,119,2
201,669,593,60,1
202,132,761,60,1.25
203,80,713,59,1.5
204,346,527,119,1.75
205,725,314,114,2
206,487,504,116,1
207,780,218,121,1.25
208,151,857,64,1.5
209,638,668,62,1.75
210,70,858,58,2
211,114,560,59,1
212,114,670,62,1.25
213,158,765,62,1.5
214,438,544,121,1.75
215,914,269,122,2
216,227,717,57,1
217,421,578,124,1.25
218,588,611,60,1.5
219,372,578,120,1.75
220,526,654,120,2
221,163,726,63,1
222,238,834,59,1.25
223,612,544,60,1.5
224,539,657,66,1.75
225,766,199,114,2
226,729,120,120,1
227,390,666,121,1.25
228,740,685,54,1.5
229,524,602,116,1.75
230,874,185,119,2
231,525,480,119,1
232,593,604,121,1.25
233,386,691,119,1.5
234,77,584,59,1.75
235,607,276,24,2
236,641,930,18,1
237,751,387,0,1.25
238,141,626,0,1.5
239,818,57,6,1.75
240,922,132,24,2
241,35,858,6,1
242,118,522,18,1.25
243,429,99,18,1.5
244,875,794,0,1.75
245,902,48,0,2
246,44,668,12,1
247,50,390,18,1.25
248,19,32,24,1.5
249,470,500,24,1.75
