user_id,x_m,y_m,z_m,demand
1,316,582,60,1
2,716,219,23,1.25
3,559,545,121,1.5
4,625,193,27,1.75
5,643,549,118,2
6,336,639,59,1
7,543,532,118,1.25
8,682,61,25,1.5
9,578,586,115,1.75
10,200,585,67,2
11,703,183,22,1
12,814,249,23,1.25
13,604,579,122,1.5
14,699,498,121,1.75
15,686,139,28,2
16,444,708,60,1
17,644,142,24,1.25
18,577,482,120,1.5
19,440,646,121,1.75
20,250,616,58,2
21,671,323,23,1
22,254,510,58,1.25
23,606,166,22,1.5
24,728,172,20,1.75
25,446,703,120,2
26,592,617,122,1
27,309,718,57,1.25
28,576,625,124,1.5
29,695,676,123,1.75
30,332,729,59,2
31,498,614,117,1
32,662,122,25,1.25
33,474,597,124,1.5
34,435,579,123,1.75
35,802,260,26,2
36,320,757,59,1
37,559,556,113,1.25
38,334,684,61,1.5
39,606,601,122,1.75
40,359,713,0,2
41,724,978,18,1
42,451,595,0,1.25
43,420,720,0,1.5
44,234,989,12,1.75
45,861,437,0,2
46,392,476,18,1
47,305,713,18,1.25
48,928,858,24,1.5
49,579,1,0,1.75
50,534,929,24,2
