user_id,x_m,y_m,z_m,demand
1,588,718,88,1
2,698,854,88,1.25
3,460,186,36,1.5
4,370,124,37,1.75
5,282,455,60,2
6,255,114,35,1
7,268,522,64,1.25
8,373,171,35,1.5
9,457,743,57,1.75
10,225,565,62,2
11,249,331,61,1
12,577,597,59,1.25
13,509,590,57,1.5
14,455,260,38,1.75
15,327,334,60,2
16,491,650,96,1
17,642,598,60,1.25
18,200,379,62,1.5
19,325,253,39,1.75
20,227,597,62,2
21,209,370,57,1
22,396,237,38,1.25
23,249,258,56,1.5
24,308,303,36,1.75
25,281,133,42,2
26,478,862,93,1
27,326,61,37,1.25
28,322,494,59,1.5
29,387,149,37,1.75
30,319,46,35,2
31,344,517,61,1
32,744,677,92,1.25
33,656,634,64,1.5
34,309,129,38,1.75
35,645,690,93,2
36,672,709,61,1
37,240,624,53,1.25
38,273,24,37,1.5
39,610,740,64,1.75
40,376,84,0,2
41,887,619,0,1
42,129,796,0,1.25
43,17,745,0,1.5
44,743,835,6,1.75
45,952,395,0,2
46,377,543,18,1
47,443,344,0,1.25
48,380,189,12,1.5
49,900,192,12,1.75
50,696,713,12,2
