user_id,x_m,y_m,z_m,demand
1,418,673,21,1
2,548,831,26,1.25
3,151,821,89,1.5
4,611,188,36,1.75
5,721,163,37,2
6,538,843,21,1
7,759,341,38,1.25
8,802,233,37,1.5
9,916,861,119,1.75
10,738,556,121,2
11,535,933,28,1
12,599,251,39,1.25
13,78,824,86,1.5
14,653,647,121,1.75
15,682,312,38,2
16,608,195,36,1
17,181,839,87,1.25
18,970,746,116,1.5
19,601,812,29,1.75
20,868,744,119,2
21,652,603,115,1
22,826,805,117,1.25
23,665,345,36,1.5
24,152,852,88,1.75
25,851,589,120,2
26,562,899,16,1
27,698,820,122,1.25
28,552,791,21,1.5
29,878,780,125,1.75
30,159,846,86,2
31,429,705,23,1
32,375,875,20,1.25
33,557,799,22,1.5
34,119,893,89,1.75
35,915,758,120,2
36,590,817,20,1
37,655,334,35,1.25
38,731,350,39,1.5
39,915,704,117,1.75
40,941,346,12,2
41,597,603,24,1
42,989,79,0,1.25
43,495,908,18,1.5
44,155,570,6,1.75
45,246,449,0,2
46,329,990,18,1
47,100,353,24,1.25
48,179,397,24,1.5
49,323,17,18,1.75
50,940,818,0,2
