user_id,x_m,y_m,z_m,demand
1,692,724,90,1
2,135,761,115,1.25
3,710,771,91,1.5
4,326,166,93,1.75
5,400,97,86,2
6,325,57,87,1
7,462,238,90,1.25
8,752,696,83,1.5
9,771,748,94,1.75
10,353,149,90,2
11,220,855,121,1
12,665,699,89,1.25
13,338,0,90,1.5
14,776,701,92,1.75
15,326,144,87,2
16,722,698,94,1
17,340,96,92,1.25
18,439,233,87,1.5
19,335,153,91,1.75
20,546,117,88,2
21,243,608,116,1
22,352,20,90,1.25
23,717,785,82,1.5
24,198,942,123,1.75
25,454,170,90,2
26,167,892,127,1
27,382,71,85,1.25
28,282,760,121,1.5
29,249,827,123,1.75
30,255,852,121,2
31,657,762,90,1
32,708,812,88,1.25
33,201,765,122,1.5
34,796,724,91,1.75
35,353,868,116,2
36,689,698,90,1
37,841,600,93,1.25
38,260,825,122,1.5
39,823,738,86,1.75
40,819,713,82,2
41,395,234,90,1
42,412,89,90,1.25
43,266,828,122,1.5
44,315,79,88,1.75
45,840,559,86,2
46,805,833,86,1
47,831,654,91,1.25
48,997,646,91,1.5
49,227,877,116,1.75
50,806,683,87,2
51,201,940,118,1
52,477,90,96,1.25
53,306,163,88,1.5
54,397,151,91,1.75
55,137,658,119,2
56,416,100,89,1
57,743,692,87,1.25
58,289,711,124,1.5
59,235,929,117,1.75
60,171,639,122,2
61,677,619,83,1
62,725,683,93,1.25
63,205,804,116,1.5
64,49,767,118,1.75
65,348,139,92,2
66,458,142,90,1
67,708,753,89,1.25
68,245,706,122,1.5
69,176,789,114,1.75
70,848,733,87,2
71,474,0,89,1
72,113,741,118,1.25
73,322,91,88,1.5
74,800,695,95,1.75
75,437,207,86,2
76,217,574,123,1
77,16,800,118,1.25
78,662,662,90,1.5
79,806,679,92,1.75
80,794,671,88,2
81,304,843,120,1
82,806,847,89,1.25
83,847,809,89,1.5
84,895,781,88,1.75
85,227,871,111,2
86,141,772,123,1
87,732,772,91,1.25
88,407,76,87,1.5
89,867,934,88,1.75
90,643,643,89,2
91,507,91,93,1
92,835,756,93,1.25
93,981,810,88,1.5
94,328,128,92,1.75
95,254,175,90,2
96,246,790,121,1
97,757,854,95,1.25
98,336,231,92,1.5
99,667,730,86,1.75
100,467,107,89,2
101,292,145,92,1
102,159,725,121,1.25
103,221,946,117,1.5
104,187,761,120,1.75
105,230,715,122,2
106,242,743,120,1
107,943,757,88,1.25
108,187,737,122,1.5
109,635,725,91,1.75
110,352,706,124,2
111,313,40,88,1
112,105,938,124,1.25
113,442,158,83,1.5
114,814,709,82,1.75
115,738,706,87,2
116,419,135,87,1
117,283,104,91,1.25
118,342,876,119,1.5
119,350,41,88,1.75
120,376,67,94,2
121,301,743,119,1
122,324,800,119,1.25
123,611,857,89,1.5
124,253,788,120,1.75
125,833,781,92,2
126,615,688,88,1
127,437,73,85,1.25
128,366,214,90,1.5
129,821,700,89,1.75
130,783,806,96,2
131,391,104,89,1
132,436,0,87,1.25
133,235,659,119,1.5
134,754,724,84,1.75
135,240,853,124,2
136,787,839,93,1
137,197,777,120,1.25
138,397,109,93,1.5
139,383,0,89,1.75
140,112,846,121,2
141,679,806,88,1
142,492,143,93,1.25
143,795,811,89,1.5
144,674,635,94,1.75
145,68,782,118,2
146,742,673,92,1
147,824,793,87,1.25
148,315,802,125,1.5
149,450,52,87,1.75
150,441,88,89,2
151,205,843,121,1
152,843,775,94,1.25
153,295,792,116,1.5
154,242,808,118,1.75
155,731,632,94,2
156,481,108,89,1
157,503,137,87,1.25
158,479,28,92,1.5
159,664,752,93,1.75
160,164,922,118,2
161,427,70,86,1
162,393,151,85,1.25
163,820,566,87,1.5
164,677,696,86,1.75
165,332,180,90,2
166,393,0,86,1
167,520,53,87,1.25
168,755,706,84,1.5
169,310,971,120,1.75
170,715,800,91,2
171,324,803,119,1
172,335,137,84,1.25
173,519,230,88,1.5
174,776,658,85,1.75
175,320,948,119,2
176,426,132,91,1
177,837,886,89,1.25
178,281,898,114,1.5
179,203,772,120,1.75
180,461,143,96,2
181,778,686,93,1
182,68,796,121,1.25
183,288,745,120,1.5
184,165,792,116,1.75
185,740,773,89,2
186,411,47,93,1
187,831,682,89,1.25
188,421,146,87,1.5
189,492,164,87,1.75
190,715,663,84,2
191,486,60,90,1
192,450,47,89,1.25
193,435,193,94,1.5
194,375,214,94,1.75
195,543,127,96,2
196,712,703,92,1
197,701,693,90,1.25
198,228,845,123,1.5
199,316,33,92,1.75
200,78,793,121,2
201,221,806,113,1
202,778,660,86,1.25
203,190,764,120,1.5
204,202,898,120,1.75
205,592,719,93,2
206,739,554,87,1
207,314,691,122,1.25
208,796,637,93,1.5
209,629,716,95,1.75
210,708,755,93,2
211,418,0,92,1
212,318,873,124,1.25
213,262,834,128,1.5
214,800,648,94,1.75
215,771,740,83,2
216,816,694,89,1
217,647,815,87,1.25
218,441,34,89,1.5
219,251,952,119,1.75
220,768,719,87,2
221,341,134,92,1
222,796,701,92,1.25
223,410,158,93,1.5
224,250,717,123,1.75
225,161,723,119,2
226,683,753,86,1
227,691,744,88,1.25
228,777,596,90,1.5
229,486,246,84,1.75
230,294,851,115,2
231,410,134,88,1
232,261,931,117,1.25
233,140,772,119,1.5
234,202,825,114,1.75
235,435,22,89,2
236,422,172,92,1
237,301,632,121,1.25
238,372,152,91,1.5
239,409,51,87,1.75
240,557,74,90,2
241,123,874,120,1
242,518,161,93,1.25
243,327,248,92,1.5
244,775,833,86,1.75
245,344,178,89,2
246,255,771,126,1
247,755,652,93,1.25
248,848,750,91,1.5
249,864,740,94,1.75
250,806,713,87,2
251,832,671,97,1
252,825,845,87,1.25
253,437,104,89,1.5
254,286,281,95,1.75
255,432,128,94,2
256,897,796,92,1
257,722,782,92,1.25
258,689,730,90,1.5
259,344,207,85,1.75
260,212,862,120,2
261,310,850,119,1
262,445,0,86,1.25
263,432,8,85,1.5
264,331,724,118,1.75
265,599,733,88,2
266,101,698,123,1
267,676,819,90,1.25
268,381,203,92,1.5
269,584,682,90,1.75
270,180,695,120,2
271,330,805,120,1
272,673,801,90,1.25
273,265,864,117,1.5
274,240,0,91,1.75
275,475,97,90,2
276,380,18,92,1
277,252,894,123,1.25
278,359,727,116,1.5
279,524,26,88,1.75
280,501,80,90,2
281,470,158,86,1
282,405,66,86,1.25
283,881,697,94,1.5
284,245,777,119,1.75
285,192,693,119,2
286,758,664,91,1
287,200,615,119,1.25
288,428,20,85,1.5
289,630,695,88,1.75
290,698,731,91,2
291,371,78,92,1
292,349,958,129,1.25
293,775,693,97,1.5
294,198,799,118,1.75
295,501,83,96,2
296,312,0,89,1
297,341,172,93,1.25
298,339,857,119,1.5
299,410,116,86,1.75
300,238,888,125,2
301,420,0,89,1
302,617,806,87,1.25
303,381,170,92,1.5
304,218,761,119,1.75
305,761,610,91,2
306,209,723,119,1
307,717,651,89,1.25
308,691,733,92,1.5
309,469,136,92,1.75
310,212,740,123,2
311,233,897,121,1
312,408,197,95,1.25
313,515,506,18,1.5
314,258,9,12,1.75
315,665,181,0,2
316,694,174,0,1
317,861,663,24,1.25
318,987,28,0,1.5
319,421,500,18,1.75
320,514,543,0,2
321,141,454,24,1
322,241,480,24,1.25
323,516,288,6,1.5
324,794,106,0,1.75
325,933,316,0,2
326,120,457,0,1
327,59,75,6,1.25
328,866,614,6,1.5
329,830,21,0,1.75
330,266,541,0,2
331,344,1,24,1
332,591,117,6,1.25
333,597,423,12,1.5
334,265,178,24,1.75
335,693,67,6,2
336,586,55,12,1
337,686,301,0,1.25
338,505,454,6,1.5
339,652,275,18,1.75
340,434,411,6,2
341,678,249,18,1
342,275,450,0,1.25
343,313,342,0,1.5
344,796,523,0,1.75
345,512,794,24,2
346,670,174,6,1
347,993,244,24,1.25
348,497,580,0,1.5
349,231,839,6,1.75
350,495,939,18,2
351,716,163,0,1
352,242,587,24,1.25
353,139,417,12,1.5
354,452,273,12,1.75
355,512,891,18,2
356,9,993,12,1
357,571,982,0,1.25
358,293,441,0,1.5
359,492,180,12,1.75
360,506,44,12,2
361,558,817,0,1
362,358,80,0,1.25
363,22,270,0,1.5
364,968,531,18,1.75
365,929,541,24,2
366,254,985,12,1
367,463,222,18,1.25
368,887,925,24,1.5
369,741,422,18,1.75
370,845,749,0,2
371,260,633,0,1
372,6,894,6,1.25
373,309,155,18,1.5
374,418,987,18,1.75
375,453,603,6,2
376,344,364,24,1
377,196,238,0,1.25
378,980,44,18,1.5
379,765,671,24,1.75
380,447,616,12,2
381,637,177,6,1
382,800,708,24,1.25
383,384,923,12,1.5
384,516,945,18,1.75
385,879,44,0,2
386,124,434,0,1
387,504,397,0,1.25
388,822,649,6,1.5
389,213,279,12,1.75
390,550,242,0,2
391,563,862,6,1
392,152,781,18,1.25
393,202,653,24,1.5
394,554,960,6,1.75
395,254,680,0,2
396,364,101,24,1
397,588,641,0,1.25
398,571,943,0,1.5
399,600,815,6,1.75
400,10,587,6,2
