user_id,x_m,y_m,z_m,demand
1,720,317,60,1
2,862,466,126,1.25
3,662,471,61,1.5
4,701,297,61,1.75
5,557,802,39,2
6,722,297,58,1
7,608,865,39,1.25
8,737,400,64,1.5
9,513,546,21,1.75
10,644,461,62,2
11,899,381,122,1
12,308,111,93,1.25
13,699,805,31,1.5
14,589,470,60,1.75
15,826,552,55,2
16,853,488,118,1
17,252,70,89,1.25
18,531,385,20,1.5
19,632,888,39,1.75
20,310,225,86,2
21,795,738,35,1
22,890,293,57,1.25
23,751,352,52,1.5
24,820,273,64,1.75
25,489,452,24,2
26,568,265,61,1
27,852,491,120,1.25
28,739,859,37,1.5
29,334,352,22,1.75
30,677,228,61,2
31,479,601,21,1
32,606,357,121,1.25
33,684,534,118,1.5
34,735,406,57,1.75
35,552,892,39,2
36,742,226,61,1
37,680,434,57,1.25
38,810,464,116,1.5
39,914,448,119,1.75
40,390,152,0,2
41,430,696,0,1
42,522,417,18,1.25
43,744,448,12,1.5
44,815,891,0,1.75
45,704,752,12,2
46,996,851,6,1
47,816,213,0,1.25
48,772,966,6,1.5
49,293,567,18,1.75
50,897,551,6,2
