user_id,x_m,y_m,z_m,demand
1,240,429,14,1
2,197,665,90,1.25
3,483,642,21,1.5
4,511,814,23,1.75
5,309,198,89,2
6,472,187,92,1
7,503,152,0,1.25
8,539,820,22,1.5
9,390,576,33,1.75
10,455,761,24,2
11,370,349,12,1
12,542,755,21,1.25
13,91,570,94,1.5
14,505,875,23,1.75
15,265,675,89,2
16,319,246,0,1
17,267,465,13,1.25
18,148,778,89,1.5
19,449,138,90,1.75
20,323,172,85,2
21,446,306,0,1
22,511,833,23,1.25
23,559,274,0,1.5
24,435,251,0,1.75
25,460,744,36,2
26,538,539,33,1
27,478,180,0,1.25
28,515,330,0,1.5
29,407,791,20,1.75
30,522,930,24,2
31,641,832,31,1
32,131,666,88,1.25
33,553,160,0,1.5
34,429,863,26,1.75
35,361,154,90,2
36,193,455,13,1
37,554,273,0,1.25
38,172,606,94,1.5
39,262,62,92,1.75
40,586,807,27,2
41,632,706,25,1
42,424,83,87,1.25
43,436,124,89,1.5
44,400,580,34,1.75
45,274,457,10,2
46,96,551,99,1
47,248,421,14,1.25
48,493,67,88,1.5
49,110,753,90,1.75
50,424,250,0,2
51,438,629,40,1
52,121,677,86,1.25
53,386,593,39,1.5
54,634,352,0,1.75
55,287,340,12,2
56,430,115,90,1
57,343,464,12,1.25
58,96,625,90,1.5
59,306,49,99,1.75
60,460,786,19,2
61,51,640,90,1
62,485,93,93,1.25
63,494,15,91,1.5
64,254,746,88,1.75
65,561,218,0,2
66,516,798,20,1
67,563,29,79,1.25
68,543,212,0,1.5
69,302,714,34,1.75
70,459,743,26,2
71,445,494,37,1
72,453,564,35,1.25
73,302,156,86,1.5
74,563,188,0,1.75
75,421,0,94,2
76,274,491,10,1
77,615,316,0,1.25
78,278,100,91,1.5
79,290,232,16,1.75
80,581,228,0,2
81,147,537,89,1
82,330,126,89,1.25
83,365,470,39,1.5
84,656,881,19,1.75
85,365,638,34,2
86,513,567,34,1
87,468,884,24,1.25
88,450,567,33,1.5
89,415,818,17,1.75
90,146,678,96,2
91,293,488,17,1
92,327,454,16,1.25
93,234,561,90,1.5
94,378,543,30,1.75
95,323,451,7,2
96,90,662,88,1
97,161,403,16,1.25
98,559,772,23,1.5
99,495,870,27,1.75
100,419,619,40,2
101,446,359,0,1
102,423,407,0,1.25
103,403,354,0,1.5
104,352,292,0,1.75
105,404,189,85,2
106,164,296,18,1
107,637,804,23,1.25
108,161,489,85,1.5
109,408,612,30,1.75
110,436,388,0,2
111,387,470,9,1
112,447,0,84,1.25
113,396,0,94,1.5
114,373,655,39,1.75
115,289,452,8,2
116,179,422,3,1
117,530,235,86,1.25
118,263,662,89,1.5
119,511,312,0,1.75
120,477,166,94,2
121,319,766,85,1
122,333,191,84,1.25
123,378,364,12,1.5
124,407,315,0,1.75
125,437,829,27,2
126,218,709,38,1
127,491,85,89,1.25
128,385,421,16,1.5
129,265,98,90,1.75
130,492,169,0,2
131,319,314,0,1
132,390,327,0,1.25
133,538,515,34,1.5
134,372,167,92,1.75
135,446,265,0,2
136,583,924,23,1
137,590,473,0,1.25
138,497,197,0,1.5
139,352,99,93,1.75
140,406,89,90,2
141,421,108,91,1
142,477,668,36,1.25
143,440,100,92,1.5
144,201,587,91,1.75
145,487,529,33,2
146,145,378,9,1
147,348,229,93,1.25
148,186,627,85,1.5
149,391,573,43,1.75
150,327,502,12,2
151,181,521,11,1
152,258,494,13,1.25
153,129,445,84,1.5
154,145,575,92,1.75
155,422,592,38,2
156,348,6,88,1
157,294,473,16,1.25
158,262,448,13,1.5
159,204,433,10,1.75
160,279,430,11,2
161,205,568,91,1
162,580,253,0,1.25
163,385,427,35,1.5
164,367,791,24,1.75
165,364,676,91,2
166,392,402,13,1
167,236,582,90,1.25
168,615,829,25,1.5
169,403,213,83,1.75
