user_id,x_m,y_m,z_m,demand
1,316,469,39,1
2,500,76,115,1.25
3,856,432,8,1.5
4,780,380,9,1.75
5,398,375,55,2
6,756,370,10,1
7,672,163,34,1.25
8,565,85,121,1.5
9,770,390,11,1.75
10,682,524,19,2
11,476,186,116,1
12,337,720,29,1.25
13,636,421,15,1.5
14,397,147,37,1.75
15,552,150,124,2
16,355,184,120,1
17,529,126,124,1.25
18,524,123,40,1.5
19,698,271,14,1.75
20,371,507,57,2
21,492,0,123,1
22,758,152,12,1.25
23,873,470,11,1.5
24,492,105,119,1.75
25,548,121,119,2
26,486,275,122,1
27,770,511,63,1.25
28,714,326,13,1.5
29,379,107,34,1.75
30,634,100,32,2
31,379,616,34,1
32,386,593,34,1.25
33,885,206,16,1.5
34,748,547,56,1.75
35,517,140,117,2
36,398,567,34,1
37,308,406,56,1.25
38,329,635,37,1.5
39,539,66,37,1.75
40,172,214,6,2
41,56,596,0,1
42,332,940,12,1.25
43,248,829,0,1.5
44,405,723,0,1.75
45,445,856,6,2
46,888,54,18,1
47,94,688,18,1.25
48,245,170,12,1.5
49,310,782,6,1.75
50,684,991,0,2
