user_id,x_m,y_m,z_m,demand
1,768,471,60,1
2,744,691,89,1.25
3,636,296,33,1.5
4,700,653,90,1.75
5,641,371,38,2
6,563,278,36,1
7,486,387,38,1.25
8,423,334,40,1.5
9,731,645,90,1.75
10,634,416,64,2
11,630,282,34,1
12,752,767,92,1.25
13,667,484,90,1.5
14,601,50,34,1.75
15,718,395,36,2
16,643,804,92,1
17,601,360,39,1.25
18,746,777,94,1.5
19,481,330,30,1.75
20,505,467,59,2
21,594,797,93,1
22,786,880,91,1.25
23,711,518,93,1.5
24,697,787,87,1.75
25,811,705,94,2
26,619,768,90,1
27,569,417,39,1.25
28,533,177,38,1.5
29,611,750,93,1.75
30,310,151,41,2
31,756,653,87,1
32,489,165,33,1.25
33,795,690,91,1.5
34,377,154,40,1.75
35,693,627,58,2
36,615,464,61,1
37,731,537,57,1.25
38,624,474,60,1.5
39,776,846,89,1.75
40,636,807,90,2
41,611,322,34,1
42,639,307,39,1.25
43,759,706,92,1.5
44,616,409,38,1.75
45,567,276,32,2
46,574,446,33,1
47,661,428,35,1.25
48,426,0,40,1.5
49,527,169,38,1.75
50,530,334,32,2
51,672,365,38,1
52,751,727,93,1.25
53,584,153,36,1.5
54,630,448,35,1.75
55,671,643,91,2
56,675,458,34,1
57,585,220,32,1.25
58,648,659,92,1.5
59,680,475,39,1.75
60,704,439,35,2
61,725,417,55,1
62,579,339,38,1.25
63,566,476,42,1.5
64,563,64,33,1.75
65,675,78,37,2
66,678,837,93,1
67,750,518,61,1.25
68,686,285,32,1.5
69,515,792,88,1.75
70,615,454,63,2
71,603,435,56,1
72,707,678,90,1.25
73,535,865,94,1.5
74,714,671,95,1.75
75,648,374,34,2
76,514,422,34,1
77,687,355,39,1.25
78,716,596,65,1.5
79,360,616,0,1.75
80,596,122,0,2
81,661,379,24,1
82,646,954,0,1.25
83,298,188,0,1.5
84,129,165,0,1.75
85,483,478,6,2
86,414,883,0,1
87,313,231,24,1.25
88,527,375,18,1.5
89,921,271,6,1.75
90,511,736,0,2
91,92,446,12,1
92,864,865,12,1.25
93,913,261,0,1.5
94,271,254,24,1.75
95,347,985,24,2
96,433,569,0,1
97,505,946,18,1.25
98,22,283,24,1.5
99,391,135,0,1.75
100,20,726,12,2
