user_id,x_m,y_m,z_m,demand
1,125,463,36,1
2,667,307,89,1.25
3,179,489,35,1.5
4,55,459,41,1.75
5,210,474,37,2
6,50,261,36,1
7,205,398,33,1.25
8,182,462,42,1.5
9,273,537,34,1.75
10,696,228,85,2
11,171,505,38,1
12,777,355,93,1.25
13,657,452,90,1.5
14,749,373,90,1.75
15,168,351,35,2
16,126,327,30,1
17,105,398,39,1.25
18,61,310,36,1.5
19,228,186,35,1.75
20,257,315,34,2
21,55,361,31,1
22,96,509,39,1.25
23,749,284,90,1.5
24,0,502,35,1.75
25,652,534,91,2
26,209,276,41,1
27,699,218,92,1.25
28,132,210,35,1.5
29,127,297,31,1.75
30,109,360,37,2
31,750,312,89,1
32,109,538,32,1.25
33,166,272,38,1.5
34,145,525,34,1.75
35,67,432,32,2
36,710,355,90,1
37,680,368,91,1.25
38,705,367,89,1.5
39,76,403,35,1.75
40,188,501,30,2
41,192,380,31,1
42,648,134,90,1.25
43,761,193,91,1.5
44,154,413,38,1.75
45,768,493,87,2
46,149,318,34,1
47,71,347,31,1.25
48,117,530,38,1.5
49,121,386,40,1.75
50,186,428,37,2
51,793,365,93,1
52,49,509,34,1.25
53,0,322,40,1.5
54,57,342,39,1.75
55,50,328,34,2
56,779,281,85,1
57,240,328,38,1.25
58,63,383,36,1.5
59,174,437,41,1.75
60,0,503,34,2
61,219,378,39,1
62,242,614,43,1.25
63,715,514,89,1.5
64,47,497,34,1.75
65,761,329,87,2
66,134,340,35,1
67,128,366,35,1.25
68,95,387,36,1.5
69,232,374,33,1.75
70,126,268,36,2
71,115,365,37,1
72,150,402,35,1.25
73,815,292,92,1.5
74,116,428,32,1.75
75,131,272,38,2
76,147,392,39,1
77,856,278,91,1.25
78,183,359,38,1.5
79,124,296,39,1.75
80,84,504,35,2
81,785,329,88,1
82,12,456,38,1.25
83,760,363,96,1.5
84,103,583,36,1.75
85,35,365,30,2
86,268,521,34,1
87,83,383,36,1.25
88,116,218,36,1.5
89,660,362,91,1.75
90,766,256,91,2
91,780,264,87,1
92,158,442,36,1.25
93,137,443,31,1.5
94,639,192,92,1.75
95,683,186,87,2
96,726,292,90,1
97,157,450,35,1.25
98,146,315,39,1.5
99,87,435,33,1.75
100,267,507,36,2
101,158,320,35,1
102,107,470,36,1.25
103,176,518,34,1.5
104,175,338,39,1.75
105,101,612,39,2
106,92,365,38,1
107,646,275,92,1.25
108,312,361,37,1.5
109,155,305,38,1.75
110,754,284,88,2
111,693,289,86,1
112,201,379,35,1.25
113,749,359,89,1.5
114,86,320,41,1.75
115,838,381,85,2
116,64,482,40,1
117,121,281,39,1.25
118,40,540,18,1.5
119,820,349,0,1.75
120,250,153,24,2
121,624,590,24,1
122,361,580,18,1.25
123,86,693,0,1.5
124,255,297,18,1.75
125,973,638,0,2
126,75,79,0,1
127,147,240,24,1.25
128,991,96,0,1.5
129,11,183,0,1.75
130,163,122,18,2
131,615,190,0,1
132,362,973,12,1.25
133,885,419,0,1.5
134,32,51,0,1.75
135,419,345,0,2
136,324,68,24,1
137,604,745,0,1.25
138,762,102,24,1.5
139,72,633,6,1.75
140,553,349,0,2
141,589,923,12,1
142,212,640,0,1.25
143,446,611,12,1.5
144,428,191,12,1.75
145,31,116,0,2
146,875,573,18,1
147,260,687,0,1.25
148,240,559,0,1.5
149,550,853,0,1.75
150,365,289,0,2
