user_id,x_m,y_m,z_m,demand
1,342,328,34,1
2,496,215,28,1.25
3,314,307,31,1.5
4,595,455,0,1.75
5,514,143,31,2
6,403,755,86,1
7,599,17,28,1.25
8,543,153,26,1.5
9,270,341,32,1.75
10,78,218,35,2
11,188,308,40,1
12,533,831,40,1.25
13,704,583,0,1.5
14,427,636,38,1.75
15,338,798,35,2
16,518,450,0,1
17,308,339,41,1.25
18,246,242,38,1.5
19,569,29,24,1.75
20,375,187,27,2
21,572,587,0,1
22,553,557,0,1.25
23,449,895,90,1.5
24,400,343,37,1.75
25,432,707,36,2
26,564,870,33,1
27,639,518,0,1.25
28,344,862,35,1.5
29,254,308,35,1.75
30,447,173,14,2
31,654,488,0,1
32,346,339,36,1.25
33,492,107,24,1.5
34,439,879,89,1.75
35,539,975,91,2
36,468,807,31,1
37,465,82,20,1.25
38,314,426,36,1.5
39,213,146,42,1.75
40,557,1000,91,2
41,515,811,88,1
42,267,230,38,1.25
43,474,887,36,1.5
44,538,637,0,1.75
45,565,459,0,2
46,556,524,0,1
47,437,857,35,1.25
48,646,528,0,1.5
49,623,575,0,1.75
50,524,59,19,2
51,575,499,0,1
52,222,235,35,1.25
53,316,390,42,1.5
54,558,714,32,1.75
55,495,468,0,2
56,462,916,92,1
57,396,806,30,1.25
58,253,220,33,1.5
59,463,434,0,1.75
60,382,677,33,2
61,634,659,37,1
62,264,268,40,1.25
63,484,881,91,1.5
64,439,746,33,1.75
65,391,783,39,2
66,453,579,0,1
67,305,764,92,1.25
68,636,527,0,1.5
69,490,862,93,1.75
70,497,120,25,2
71,543,133,19,1
72,571,863,35,1.25
73,444,19,25,1.5
74,375,271,39,1.75
75,551,720,87,2
76,529,808,35,1
77,303,802,38,1.25
78,239,344,34,1.5
79,453,827,89,1.75
80,454,822,90,2
81,247,336,39,1
82,515,861,41,1.25
83,630,609,0,1.5
84,333,719,31,1.75
85,495,222,23,2
86,387,570,0,1
87,355,96,22,1.25
88,528,399,0,1.5
89,381,172,28,1.75
90,365,659,34,2
