user_id,x_m,y_m,z_m,demand
1,635,804,60,1
2,293,654,0,1.25
3,196,549,0,1.5
4,532,741,58,1.75
5,758,839,60,2
6,661,544,0,1
7,233,468,0,1.25
8,237,687,0,1.5
9,228,615,0,1.75
10,537,366,0,2
11,513,776,61,1
12,209,594,0,1.25
13,504,500,0,1.5
14,435,712,59,1.75
15,513,423,0,2
16,240,612,0,1
17,600,748,65,1.25
18,736,814,57,1.5
19,220,519,0,1.75
20,532,740,59,2
21,417,677,55,1
22,572,471,0,1.25
23,546,687,61,1.5
24,643,631,0,1.75
25,681,685,58,2
26,582,558,0,1
27,481,400,0,1.25
28,638,739,56,1.5
29,333,462,0,1.75
30,212,559,0,2
31,616,409,0,1
32,515,569,55,1.25
33,400,471,0,1.5
34,566,733,59,1.75
35,289,535,0,2
36,526,696,63,1
37,378,623,0,1.25
38,494,416,0,1.5
39,282,580,0,1.75
40,435,530,0,2
41,328,697,0,1
42,102,614,0,1.25
43,508,627,59,1.5
44,717,573,59,1.75
45,595,772,62,2
46,490,681,59,1
47,637,671,60,1.25
48,544,776,64,1.5
49,344,664,0,1.75
50,328,497,0,2
51,641,561,0,1
52,591,543,0,1.25
53,628,584,0,1.5
54,328,472,0,1.75
55,397,631,58,2
56,273,560,0,1
57,461,469,0,1.25
58,545,774,57,1.5
59,203,606,0,1.75
60,568,510,0,2
61,293,570,0,1
62,198,661,0,1.25
63,503,466,0,1.5
64,335,477,0,1.75
65,428,509,0,2
66,138,567,0,1
67,563,715,60,1.25
68,475,444,0,1.5
69,485,760,59,1.75
70,700,712,58,2
71,345,678,0,1
72,682,539,0,1.25
73,478,699,59,1.5
74,424,523,0,1.75
75,758,782,58,2
76,284,582,0,1
77,588,739,62,1.25
78,543,660,57,1.5
79,461,528,0,1.75
80,624,836,63,2
81,444,556,0,1
82,304,514,0,1.25
83,528,496,0,1.5
84,680,657,60,1.75
85,665,391,0,2
86,254,657,0,1
87,549,550,0,1.25
88,580,668,57,1.5
89,603,646,62,1.75
90,278,780,0,2
91,469,728,66,1
92,560,388,0,1.25
93,224,638,0,1.5
94,649,659,59,1.75
95,701,480,0,2
96,644,783,55,1
97,390,513,0,1.25
98,243,632,0,1.5
99,264,514,0,1.75
100,595,564,0,2
101,599,551,0,1
102,116,631,0,1.25
103,194,651,0,1.5
104,569,436,0,1.75
105,323,657,0,2
106,146,558,0,1
107,488,718,62,1.25
108,384,587,0,1.5
109,559,561,60,1.75
110,564,801,66,2
111,403,566,0,1
112,496,693,58,1.25
113,578,819,61,1.5
114,225,574,0,1.75
115,497,709,62,2
116,552,784,61,1
117,249,545,0,1.25
118,371,577,0,1.5
119,532,526,0,1.75
120,512,530,0,2
121,615,760,60,1
122,511,575,0,1.25
123,264,563,0,1.5
124,524,370,0,1.75
125,288,635,0,2
126,616,783,62,1
127,590,534,0,1.25
128,478,651,62,1.5
129,548,542,0,1.75
130,452,517,0,2
131,568,626,0,1
132,131,575,0,1.25
133,645,395,0,1.5
134,288,582,0,1.75
135,501,530,0,2
136,266,618,0,1
137,338,572,0,1.25
138,552,565,0,1.5
139,705,865,64,1.75
140,680,727,60,2
141,401,626,0,1
142,550,421,0,1.25
143,425,651,57,1.5
144,317,678,0,1.75
145,562,535,0,2
146,539,359,0,1
147,358,545,0,1.25
148,591,651,57,1.5
149,555,546,0,1.75
150,622,761,68,2
151,472,637,54,1
152,626,615,0,1.25
153,388,546,0,1.5
154,502,703,62,1.75
155,624,575,0,2
156,301,648,0,1
157,476,634,0,1.25
158,179,648,0,1.5
159,299,448,0,1.75
160,565,612,61,2
161,476,582,0,1
162,346,602,0,1.25
163,388,698,0,1.5
164,450,469,0,1.75
165,348,615,0,2
166,102,555,0,1
167,617,497,0,1.25
168,412,746,0,1.5
169,592,496,0,1.75
170,249,647,0,2
171,316,813,0,1
172,230,689,0,1.25
173,268,695,0,1.5
174,373,616,0,1.75
175,549,752,66,2
176,449,430,0,1
177,502,462,0,1.25
178,296,540,0,1.5
179,676,748,64,1.75
180,551,674,62,2
181,613,761,57,1
182,479,408,0,1.25
183,554,558,0,1.5
184,722,725,60,1.75
185,367,588,0,2
186,459,475,0,1
187,760,820,68,1.25
188,484,620,62,1.5
189,501,460,0,1.75
190,286,689,0,2
191,575,732,60,1
192,570,524,0,1.25
193,132,722,0,1.5
194,265,768,0,1.75
195,517,478,0,2
196,765,171,12,1
197,295,0,0,1.25
198,6,458,0,1.5
199,747,888,6,1.75
200,585,902,18,2
201,364,574,0,1
202,8,309,12,1.25
203,601,633,12,1.5
204,209,508,24,1.75
205,82,362,0,2
206,30,692,18,1
207,403,925,18,1.25
208,631,554,6,1.5
209,783,848,6,1.75
210,117,114,0,2
211,351,521,12,1
212,196,725,6,1.25
213,829,306,18,1.5
214,972,164,6,1.75
215,941,86,6,2
216,468,924,0,1
217,995,716,0,1.25
218,630,182,24,1.5
219,945,732,0,1.75
220,918,225,6,2
221,246,484,6,1
222,457,858,24,1.25
223,244,887,12,1.5
224,924,201,0,1.75
225,20,431,18,2
226,292,690,6,1
227,979,315,24,1.25
228,346,122,0,1.5
229,12,721,0,1.75
230,727,250,24,2
231,457,912,0,1
232,337,726,12,1.25
233,19,483,0,1.5
234,505,223,0,1.75
235,460,71,6,2
236,809,610,18,1
237,216,654,0,1.25
238,552,938,24,1.5
239,536,899,0,1.75
240,121,446,0,2
241,648,518,12,1
242,644,467,0,1.25
243,305,683,12,1.5
244,81,272,0,1.75
245,240,474,0,2
246,887,886,0,1
247,883,202,0,1.25
248,587,511,12,1.5
249,950,906,24,1.75
250,171,801,18,2
