user_id,x_m,y_m,z_m,demand
1,239,582,95,1
2,350,674,87,1.25
3,873,139,30,1.5
4,778,393,22,1.75
5,222,497,123,2
6,144,630,121,1
7,145,475,120,1.25
8,815,139,26,1.5
9,921,206,22,1.75
10,752,198,23,2
11,257,595,86,1
12,973,210,26,1.25
13,772,316,22,1.5
14,858,260,19,1.75
15,887,383,20,2
16,296,669,91,1
17,145,522,122,1.25
18,239,678,88,1.5
19,865,235,26,1.75
20,127,560,86,2
21,892,311,25,1
22,142,353,124,1.25
23,189,476,113,1.5
24,193,528,120,1.75
25,852,193,25,2
26,246,618,120,1
27,232,417,120,1.25
28,845,199,24,1.5
29,219,571,90,1.75
30,171,691,92,2
31,845,249,28,1
32,103,583,123,1.25
33,904,62,24,1.5
34,194,504,93,1.75
35,95,505,122,2
36,1000,184,24,1
37,830,196,22,1.25
38,368,674,88,1.5
39,146,518,121,1.75
40,260,583,90,2
41,679,205,27,1
42,198,578,87,1.25
43,853,343,24,1.5
44,273,528,91,1.75
45,258,473,120,2
46,96,536,117,1
47,807,210,20,1.25
48,789,182,25,1.5
49,272,476,118,1.75
50,776,223,24,2
51,215,592,90,1
52,297,421,87,1.25
53,266,644,92,1.5
54,169,510,121,1.75
55,902,297,19,2
56,263,618,89,1
57,174,698,84,1.25
58,308,599,94,1.5
59,837,238,19,1.75
60,702,267,29,2
61,218,677,91,1
62,75,568,118,1.25
63,903,251,21,1.5
64,311,495,89,1.75
65,163,604,93,2
66,824,258,26,1
67,125,575,91,1.25
68,852,206,27,1.5
69,944,221,23,1.75
70,165,569,92,2
71,148,488,123,1
72,859,297,21,1.25
73,177,701,92,1.5
74,815,355,26,1.75
75,898,237,24,2
76,197,567,94,1
77,890,187,26,1.25
78,251,538,120,1.5
79,826,180,26,1.75
80,121,515,94,2
81,881,196,24,1
82,796,320,32,1.25
83,864,342,26,1.5
84,244,511,86,1.75
85,923,64,24,2
86,911,354,24,1
87,179,584,89,1.25
88,72,527,119,1.5
89,198,541,121,1.75
90,110,639,92,2
91,964,67,25,1
92,857,239,22,1.25
93,145,568,115,1.5
94,270,582,94,1.75
95,200,442,124,2
96,129,628,118,1
97,137,563,117,1.25
98,909,230,23,1.5
99,861,183,26,1.75
100,310,621,92,2
101,85,308,119,1
102,173,607,88,1.25
103,187,395,115,1.5
104,787,144,27,1.75
105,897,274,23,2
106,928,297,23,1
107,985,148,25,1.25
108,698,239,26,1.5
109,24,476,87,1.75
110,281,580,89,2
111,140,488,128,1
112,275,504,125,1.25
113,902,225,21,1.5
114,774,176,15,1.75
115,829,237,24,2
116,166,482,118,1
117,926,215,22,1.25
118,865,315,22,1.5
119,757,272,27,1.75
120,760,265,24,2
121,866,98,31,1
122,259,416,95,1.25
123,278,604,123,1.5
124,284,505,92,1.75
125,245,523,123,2
126,225,663,88,1
127,836,218,23,1.25
128,171,558,119,1.5
129,113,374,121,1.75
130,344,619,94,2
131,278,588,88,1
132,261,506,122,1.25
133,233,501,119,1.5
134,269,608,87,1.75
135,190,434,124,2
136,159,618,93,1
137,271,539,122,1.25
138,960,336,24,1.5
139,187,508,122,1.75
140,334,413,89,2
141,840,231,21,1
142,1000,231,21,1.25
143,900,285,23,1.5
144,97,467,115,1.75
145,41,540,120,2
146,820,268,24,1
147,210,657,92,1.25
148,683,302,26,1.5
149,879,102,24,1.75
150,326,602,95,2
151,189,732,89,1
152,154,577,87,1.25
153,268,534,123,1.5
154,292,670,93,1.75
155,179,688,93,2
156,708,255,21,1
157,175,515,92,1.25
158,213,602,122,1.5
159,129,298,121,1.75
160,142,559,87,2
161,227,431,92,1
162,223,529,90,1.25
163,962,59,23,1.5
164,281,679,94,1.75
165,300,514,118,2
166,280,565,121,1
167,210,525,88,1.25
168,120,469,128,1.5
169,244,503,90,1.75
170,119,406,121,2
171,187,654,89,1
172,158,474,92,1.25
173,245,504,89,1.5
174,966,267,19,1.75
175,155,356,120,2
176,744,245,26,1
177,207,470,113,1.25
178,902,231,24,1.5
179,782,350,23,1.75
180,154,546,92,2
181,231,456,115,1
182,214,527,125,1.25
183,919,235,25,1.5
184,891,264,22,1.75
185,205,465,122,2
186,165,591,88,1
187,239,590,92,1.25
188,932,168,18,1.5
189,873,213,29,1.75
190,217,549,93,2
191,239,575,91,1
192,273,462,115,1.25
193,825,238,27,1.5
194,206,407,93,1.75
195,367,685,91,2
196,935,670,0,1
197,565,388,0,1.25
198,695,543,0,1.5
199,242,26,0,1.75
200,526,573,18,2
201,57,973,6,1
202,957,131,24,1.25
203,289,538,12,1.5
204,321,185,0,1.75
205,467,731,0,2
206,98,384,24,1
207,346,637,6,1.25
208,108,687,0,1.5
209,135,230,12,1.75
210,193,453,24,2
211,399,816,6,1
212,446,769,0,1.25
213,335,938,12,1.5
214,252,646,0,1.75
215,608,244,0,2
216,109,228,18,1
217,100,144,12,1.25
218,91,181,24,1.5
219,249,949,0,1.75
220,149,821,24,2
221,296,96,0,1
222,726,922,0,1.25
223,671,21,24,1.5
224,35,763,6,1.75
225,267,94,24,2
226,419,500,6,1
227,181,27,0,1.25
228,847,93,0,1.5
229,253,308,12,1.75
230,535,197,18,2
231,718,186,0,1
232,787,956,6,1.25
233,48,882,0,1.5
234,833,438,0,1.75
235,850,65,0,2
236,197,824,0,1
237,944,830,6,1.25
238,843,968,18,1.5
239,899,449,0,1.75
240,775,472,12,2
241,734,137,18,1
242,142,317,12,1.25
243,329,481,0,1.5
244,441,371,12,1.75
245,120,348,12,2
246,796,996,0,1
247,928,57,6,1.25
248,548,591,0,1.5
249,372,875,0,1.75
250,322,888,6,2
