user_id,x_m,y_m,z_m,demand
1,70,654,89,1
2,396,862,0,1.25
3,868,381,0,1.5
4,128,376,36,1.75
5,500,872,0,2
6,844,144,35,1
7,558,788,0,1.25
8,692,440,0,1.5
9,562,922,0,1.75
10,758,994,0,2
11,943,84,42,1
12,207,852,87,1.25
13,59,527,35,1.5
14,718,336,0,1.75
15,86,583,89,2
16,148,576,89,1
17,833,622,0,1.25
18,244,650,86,1.5
19,155,659,93,1.75
20,545,696,0,2
21,839,142,35,1
22,95,714,94,1.25
23,624,793,0,1.5
24,663,692,0,1.75
25,115,642,86,2
26,32,747,93,1
27,669,474,0,1.25
28,190,707,88,1.5
29,204,619,86,1.75
30,163,383,32,2
31,159,453,37,1
32,843,108,34,1.25
33,213,751,86,1.5
34,238,447,38,1.75
35,215,793,86,2
36,174,731,92,1
37,246,702,88,1.25
38,700,419,0,1.5
39,623,806,0,1.75
40,34,207,24,2
41,596,765,6,1
42,264,571,0,1.25
43,877,243,0,1.5
44,230,741,0,1.75
45,941,579,6,2
46,327,98,0,1
47,969,180,0,1.25
48,238,486,12,1.5
49,976,251,0,1.75
50,312,932,6,2
