user_id,x_m,y_m,z_m,demand
1,744,868,88,1
2,767,754,87,1.25
3,211,183,39,1.5
4,130,873,56,1.75
5,282,219,35,2
6,326,138,33,1
7,82,295,33,1.25
8,479,135,22,1.5
9,188,187,39,1.75
10,811,752,99,2
11,585,227,23,1
12,875,952,90,1.25
13,467,170,26,1.5
14,146,789,64,1.75
15,175,153,40,2
16,496,309,24,1
17,141,311,36,1.25
18,213,248,33,1.5
19,684,814,88,1.75
20,130,152,37,2
21,165,895,60,1
22,398,86,30,1.25
23,235,178,32,1.5
24,278,240,29,1.75
25,323,272,24,2
26,463,202,23,1
27,322,177,27,1.25
28,298,202,34,1.5
29,280,315,38,1.75
30,204,895,57,2
31,231,794,61,1
32,187,890,59,1.25
33,431,116,23,1.5
34,204,271,38,1.75
35,743,902,91,2
36,140,223,33,1
37,689,958,93,1.25
38,515,163,22,1.5
39,735,744,84,1.75
40,922,404,0,2
41,38,693,12,1
42,301,955,0,1.25
43,289,6,6,1.5
44,38,194,0,1.75
45,532,360,12,2
46,54,238,6,1
47,720,854,0,1.25
48,852,634,6,1.5
49,433,827,0,1.75
50,269,868,18,2
