user_id,x_m,y_m,z_m,demand
1,857,186,0,1
2,661,228,0,1.25
3,630,271,0,1.5
4,490,720,26,1.75
5,694,368,0,2
6,614,812,38,1
7,544,467,65,1.25
8,142,583,10,1.5
9,760,733,39,1.75
10,399,402,63,2
11,531,876,36,1
12,69,625,13,1.25
13,409,461,65,1.5
14,188,675,13,1.75
15,677,300,0,2
16,585,294,0,1
17,572,701,33,1.25
18,280,506,58,1.5
19,427,496,60,1.75
20,162,671,11,2
21,133,705,11,1
22,89,732,14,1.25
23,761,235,0,1.5
24,622,836,35,1.75
25,536,823,34,2
26,678,257,0,1
27,850,263,0,1.25
28,717,777,37,1.5
29,581,672,37,1.75
30,421,475,57,2
31,345,530,56,1
32,655,275,0,1.25
33,151,482,9,1.5
34,662,386,0,1.75
35,757,834,38,2
36,562,204,0,1
37,474,444,63,1.25
38,576,764,38,1.5
39,612,642,33,1.75
40,557,509,58,2
41,753,259,0,1
42,685,800,38,1.25
43,633,738,31,1.5
44,147,641,11,1.75
45,650,230,0,2
46,427,360,57,1
47,390,488,64,1.25
48,476,517,63,1.5
49,530,358,60,1.75
50,12,581,13,2
51,150,544,11,1
52,628,244,0,1.25
53,755,184,0,1.5
54,609,226,0,1.75
55,682,207,0,2
56,365,478,65,1
57,7,599,11,1.25
58,353,350,61,1.5
59,198,570,15,1.75
60,674,306,0,2
61,570,611,34,1
62,736,287,0,1.25
63,701,805,36,1.5
64,353,409,62,1.75
65,195,625,10,2
66,94,566,12,1
67,615,266,0,1.25
68,233,534,11,1.5
69,626,769,34,1.75
70,414,602,59,2
71,473,379,58,1
72,700,359,0,1.25
73,451,451,56,1.5
74,0,584,12,1.75
75,577,243,0,2
76,504,673,38,1
77,608,296,0,1.25
78,464,648,39,1.5
79,352,431,69,1.75
80,166,650,12,2
81,616,136,0,1
82,587,307,0,1.25
83,567,716,35,1.5
84,365,462,55,1.75
85,578,739,41,2
86,667,625,35,1
87,687,348,0,1.25
88,527,692,38,1.5
89,557,723,35,1.75
90,664,755,35,2
91,682,320,0,1
92,342,608,10,1.25
93,677,253,0,1.5
94,562,250,0,1.75
95,606,343,0,2
96,618,719,38,1
97,629,85,0,1.25
98,373,473,66,1.5
99,74,630,13,1.75
100,489,389,57,2
101,69,546,10,1
102,670,749,37,1.25
103,503,399,56,1.5
104,593,588,35,1.75
105,737,780,37,2
106,676,272,0,1
107,502,367,64,1.25
108,666,432,0,1.5
109,185,580,13,1.75
110,90,596,8,2
111,214,529,14,1
112,468,342,58,1.25
113,592,781,42,1.5
114,622,304,0,1.75
115,128,428,10,2
116,339,274,61,1
117,229,617,7,1.25
118,540,753,41,1.5
119,413,511,64,1.75
120,13,649,7,2
121,625,111,0,1
122,604,320,0,1.25
123,548,146,0,1.5
124,82,509,17,1.75
125,346,444,64,2
126,385,466,56,1
127,103,658,12,1.25
128,36,557,13,1.5
129,379,391,57,1.75
130,733,278,0,2
131,336,422,63,1
132,611,333,0,1.25
133,457,477,57,1.5
134,214,602,13,1.75
135,575,442,57,2
136,470,373,59,1
137,643,645,38,1.25
138,470,579,41,1.5
139,529,757,41,1.75
140,556,401,0,2
141,389,466,62,1
142,561,743,35,1.25
143,795,154,0,1.5
144,12,719,9,1.75
145,637,265,0,2
146,107,611,14,1
147,506,713,37,1.25
148,283,632,7,1.5
149,162,572,10,1.75
150,496,543,65,2
151,279,403,69,1
152,668,280,0,1.25
153,610,216,0,1.5
154,308,605,59,1.75
155,243,462,61,2
156,754,815,32,1
157,434,830,33,1.25
158,350,499,55,1.5
159,169,608,13,1.75
160,552,692,33,2
161,538,299,0,1
162,686,598,35,1.25
163,621,223,0,1.5
164,396,356,60,1.75
165,443,310,65,2
166,760,694,30,1
167,644,186,0,1.25
168,706,131,0,1.5
169,121,580,17,1.75
170,686,710,41,2
171,379,434,58,1
172,652,213,0,1.25
173,193,634,11,1.5
174,231,629,22,1.75
175,672,216,0,2
176,611,620,38,1
177,419,397,57,1.25
178,710,214,0,1.5
179,321,574,56,1.75
180,578,770,36,2
181,119,544,14,1
182,611,212,0,1.25
183,414,435,60,1.5
184,204,569,14,1.75
185,557,318,0,2
186,143,523,10,1
187,439,429,57,1.25
188,362,395,62,1.5
189,607,855,34,1.75
190,409,475,66,2
191,566,782,34,1
192,188,679,11,1.25
193,709,214,0,1.5
194,738,167,0,1.75
195,464,438,62,2
196,600,868,36,1
197,538,810,31,1.25
198,92,643,13,1.5
199,625,171,0,1.75
200,689,226,0,2
201,677,886,29,1
202,610,276,0,1.25
203,455,549,60,1.5
204,324,521,65,1.75
205,115,585,8,2
206,537,662,36,1
207,700,112,0,1.25
208,100,681,16,1.5
209,706,782,39,1.75
210,24,647,21,2
211,355,555,59,1
212,456,398,58,1.25
213,278,388,62,1.5
214,583,289,0,1.75
215,782,812,37,2
216,719,949,33,1
217,682,130,0,1.25
218,365,534,61,1.5
219,696,329,0,1.75
220,686,632,34,2
221,250,649,14,1
222,521,526,61,1.25
223,210,626,11,1.5
224,780,328,0,1.75
225,593,99,0,2
226,321,436,64,1
227,502,412,60,1.25
228,644,182,0,1.5
229,156,678,14,1.75
230,719,196,0,2
231,575,225,0,1
232,405,451,56,1.25
233,102,617,6,1.5
234,679,603,35,1.75
235,579,664,35,2
236,313,446,59,1
237,68,574,15,1.25
238,504,215,57,1.5
239,147,626,12,1.75
240,514,785,38,2
241,671,143,0,1
242,173,535,11,1.25
243,175,630,13,1.5
244,601,870,36,1.75
245,636,749,34,2
246,76,568,8,1
247,534,300,0,1.25
248,225,593,64,1.5
249,572,204,0,1.75
250,641,256,0,2
251,379,503,65,1
252,363,447,55,1.25
253,216,599,11,1.5
254,676,251,0,1.75
255,639,723,36,2
256,639,746,37,1
257,524,786,37,1.25
258,174,754,12,1.5
259,694,711,36,1.75
260,702,213,0,2
261,654,83,0,1
262,612,822,39,1.25
263,460,532,58,1.5
264,423,457,61,1.75
265,678,309,0,2
266,369,469,61,1
267,630,833,39,1.25
268,173,622,15,1.5
269,648,872,37,1.75
270,467,667,42,2
