user_id,x_m,y_m,z_m,demand
1,251,700,123,1
2,159,673,114,1.25
3,793,235,23,1.5
4,736,751,61,1.75
5,679,290,20,2
6,755,684,65,1
7,77,697,122,1.25
8,674,762,52,1.5
9,754,765,54,1.75
10,178,755,120,2
11,732,226,22,1
12,709,710,59,1.25
13,840,290,28,1.5
14,880,816,64,1.75
15,649,776,60,2
16,172,679,121,1
17,637,720,62,1.25
18,50,578,121,1.5
19,796,232,27,1.75
20,722,262,23,2
21,696,246,25,1
22,777,713,53,1.25
23,722,294,19,1.5
24,22,654,116,1.75
25,22,630,122,2
26,153,747,122,1
27,300,599,124,1.25
28,726,295,23,1.5
29,703,694,61,1.75
30,740,151,21,2
31,248,781,120,1
32,132,679,117,1.25
33,778,290,27,1.5
34,83,635,118,1.75
35,714,727,62,2
36,636,836,59,1
37,846,301,30,1.25
38,723,757,64,1.5
39,63,616,113,1.75
40,892,477,22,2
41,815,278,23,1
42,747,290,26,1.25
43,644,326,27,1.5
44,682,673,64,1.75
45,825,246,20,2
46,935,359,23,1
47,187,664,123,1.25
48,692,262,25,1.5
49,755,802,60,1.75
50,677,580,61,2
51,191,854,115,1
52,750,231,27,1.25
53,788,646,58,1.5
54,702,688,60,1.75
55,127,712,121,2
56,863,207,25,1
57,207,586,122,1.25
58,618,746,57,1.5
59,803,302,22,1.75
60,492,659,60,2
61,646,234,20,1
62,616,608,57,1.25
63,814,786,63,1.5
64,742,330,23,1.75
65,729,714,55,2
66,772,784,60,1
67,681,737,61,1.25
68,95,615,127,1.5
69,696,623,60,1.75
70,796,298,24,2
71,712,169,19,1
72,183,727,116,1.25
73,135,799,123,1.5
74,703,734,57,1.75
75,899,389,25,2
76,176,703,118,1
77,707,301,22,1.25
78,677,92,20,1.5
79,69,676,114,1.75
80,714,223,26,2
81,617,864,62,1
82,776,725,66,1.25
83,777,648,65,1.5
84,696,585,68,1.75
85,678,819,61,2
86,176,731,117,1
87,259,834,118,1.25
88,614,629,62,1.5
89,206,707,122,1.75
90,622,673,58,2
91,780,803,58,1
92,813,184,26,1.25
93,273,660,120,1.5
94,805,258,21,1.75
95,673,135,25,2
96,821,289,20,1
97,934,271,24,1.25
98,226,647,121,1.5
99,659,794,65,1.75
100,695,703,53,2
101,188,604,122,1
102,306,773,119,1.25
103,114,498,121,1.5
104,228,755,118,1.75
105,726,629,63,2
106,645,721,57,1
107,181,518,118,1.25
108,784,269,27,1.5
109,85,586,118,1.75
110,875,185,21,2
111,183,679,126,1
112,825,233,24,1.25
113,152,605,120,1.5
114,758,235,20,1.75
