user_id,x_m,y_m,z_m,demand
1,980,838,12,1
2,754,840,12,1.25
3,808,437,36,1.5
4,818,691,14,1.75
5,879,540,36,2
6,815,399,35,1
7,217,917,89,1.25
8,693,492,42,1.5
9,714,853,13,1.75
10,905,929,15,2
11,857,447,31,1
12,100,929,94,1.25
13,939,867,13,1.5
14,860,415,32,1.75
15,801,285,39,2
16,263,947,87,1
17,853,886,18,1.25
18,845,836,13,1.5
19,803,787,12,1.75
20,759,749,6,2
21,902,696,32,1
22,908,775,11,1.25
23,821,421,36,1.5
24,100,768,93,1.75
25,229,1000,89,2
26,879,574,38,1
27,301,793,86,1.25
28,816,405,32,1.5
29,911,492,33,1.75
30,719,870,15,2
31,888,575,41,1
32,709,445,38,1.25
33,266,926,91,1.5
34,145,785,87,1.75
35,786,713,16,2
36,947,827,15,1
37,789,422,36,1.25
38,756,473,37,1.5
39,770,731,11,1.75
40,665,447,36,2
41,829,753,11,1
42,834,496,36,1.25
43,771,621,38,1.5
44,804,563,38,1.75
45,783,776,8,2
46,915,344,33,1
47,320,901,93,1.25
48,235,859,86,1.5
49,743,756,8,1.75
50,735,567,37,2
51,335,945,86,1
52,790,947,16,1.25
53,769,842,5,1.5
54,772,584,34,1.75
55,858,457,38,2
56,836,623,40,1
57,774,529,35,1.25
58,788,679,9,1.5
59,908,428,35,1.75
60,795,670,12,2
61,763,652,40,1
62,930,446,38,1.25
63,142,1000,93,1.5
64,355,835,88,1.75
65,1000,747,12,2
66,356,826,94,1
67,928,742,9,1.25
68,212,807,85,1.5
69,168,806,90,1.75
70,785,728,13,2
71,768,834,10,1
72,850,743,11,1.25
73,889,766,14,1.5
74,873,503,39,1.75
75,846,679,32,2
76,852,859,11,1
77,922,728,17,1.25
78,101,829,95,1.5
79,838,543,39,1.75
80,810,659,14,2
81,942,472,35,1
82,793,911,11,1.25
83,191,875,92,1.5
84,322,796,90,1.75
85,275,977,88,2
86,856,754,10,1
87,392,823,87,1.25
88,1000,806,5,1.5
89,864,636,11,1.75
90,841,496,28,2
91,770,796,15,1
92,670,721,11,1.25
93,878,769,16,1.5
94,876,536,36,1.75
95,918,669,14,2
96,182,842,93,1
97,913,454,31,1.25
98,815,782,10,1.5
99,889,733,15,1.75
100,798,902,11,2
101,772,856,14,1
102,842,424,41,1.25
103,959,817,10,1.5
104,948,798,10,1.75
105,765,554,38,2
106,307,903,90,1
107,687,510,37,1.25
108,159,851,94,1.5
109,160,825,92,1.75
110,241,808,91,2
111,830,531,30,1
112,889,459,35,1.25
113,198,773,97,1.5
114,857,540,39,1.75
115,822,784,6,2
116,791,511,33,1
117,885,284,37,1.25
118,802,495,38,1.5
119,836,940,16,1.75
120,798,471,37,2
121,412,771,92,1
122,124,887,94,1.25
123,137,856,90,1.5
124,786,571,39,1.75
125,181,928,83,2
126,814,803,11,1
127,150,913,91,1.25
128,861,385,31,1.5
129,890,842,16,1.75
130,382,856,88,2
131,203,713,86,1
132,204,772,91,1.25
133,764,564,38,1.5
134,874,387,38,1.75
135,161,877,93,2
136,183,893,85,1
137,211,782,86,1.25
138,199,897,91,1.5
139,305,831,91,1.75
140,161,926,88,2
141,643,599,9,1
142,752,344,37,1.25
143,784,552,35,1.5
144,906,531,39,1.75
145,859,673,7,2
146,238,864,87,1
147,792,500,34,1.25
148,823,380,37,1.5
149,734,537,33,1.75
150,824,628,33,2
151,837,528,38,1
152,720,539,31,1.25
153,936,519,38,1.5
154,155,987,91,1.75
155,810,574,40,2
156,774,414,38,1
157,1000,718,16,1.25
158,271,926,92,1.5
159,164,853,93,1.75
160,180,907,92,2
161,129,915,90,1
162,310,942,86,1.25
163,764,839,12,1.5
164,714,739,11,1.75
165,772,692,14,2
166,893,608,14,1
167,766,743,14,1.25
168,761,906,11,1.5
169,864,839,10,1.75
170,845,445,39,2
171,902,572,38,1
172,799,396,39,1.25
173,173,916,93,1.5
174,821,487,37,1.75
175,908,523,37,2
176,222,823,87,1
177,277,834,87,1.25
178,845,521,36,1.5
179,348,949,93,1.75
180,797,732,13,2
181,824,888,14,1
182,794,860,12,1.25
183,246,893,99,1.5
184,179,933,87,1.75
185,243,931,93,2
186,732,648,7,1
187,331,892,87,1.25
188,227,839,88,1.5
189,708,514,37,1.75
190,166,1000,89,2
191,153,909,92,1
192,218,1000,90,1.25
193,301,1000,89,1.5
194,836,674,12,1.75
195,849,459,34,2
196,132,898,87,1
197,856,347,36,1.25
198,905,459,36,1.5
199,767,893,8,1.75
200,840,418,35,2
201,222,925,90,1
202,975,622,15,1.25
203,854,706,7,1.5
204,173,1000,92,1.75
205,818,459,33,2
206,782,601,43,1
207,271,942,89,1.25
208,933,698,13,1.5
209,764,657,37,1.75
210,830,805,11,2
211,893,884,15,1
212,769,664,14,1.25
213,167,913,92,1.5
214,852,769,13,1.75
215,192,899,94,2
216,827,582,36,1
217,838,833,8,1.25
218,168,851,95,1.5
219,804,399,36,1.75
220,277,954,92,2
221,891,555,40,1
222,782,424,39,1.25
223,831,829,18,1.5
224,887,727,8,1.75
225,781,361,36,2
226,782,848,20,1
227,0,843,88,1.25
228,1000,728,12,1.5
229,573,534,38,1.75
230,213,907,94,2
231,248,966,89,1
232,853,361,39,1.25
233,145,870,89,1.5
234,351,879,95,1.75
235,862,693,9,2
236,102,954,94,1
237,201,948,91,1.25
238,896,587,37,1.5
239,783,705,10,1.75
240,235,1000,93,2
241,771,518,42,1
242,243,853,87,1.25
243,239,779,90,1.5
244,324,955,94,1.75
245,730,479,35,2
246,130,834,89,1
247,706,761,16,1.25
248,856,444,35,1.5
249,814,475,36,1.75
250,863,738,13,2
251,875,533,35,1
252,878,544,42,1.25
253,786,534,32,1.5
254,779,774,14,1.75
255,229,868,92,2
256,857,387,41,1
257,771,527,37,1.25
258,866,682,11,1.5
259,212,892,88,1.75
260,772,412,42,2
261,867,566,35,1
262,721,800,11,1.25
263,752,803,7,1.5
264,949,830,13,1.75
265,790,446,32,2
266,1000,848,13,1
267,735,434,38,1.25
268,922,535,36,1.5
269,904,958,11,1.75
270,61,790,91,2
271,215,987,87,1
272,845,400,41,1.25
273,142,841,93,1.5
274,670,486,36,1.75
275,203,890,91,2
276,890,496,34,1
277,177,761,96,1.25
278,649,425,36,1.5
279,797,636,5,1.75
280,149,923,83,2
281,902,468,38,1
282,797,800,7,1.25
283,981,528,32,1.5
284,816,759,14,1.75
285,855,562,40,2
286,145,988,92,1
287,260,918,90,1.25
288,798,709,12,1.5
289,743,491,29,1.75
290,265,872,89,2
291,253,848,88,1
292,835,523,33,1.25
293,869,399,34,1.5
294,851,674,15,1.75
295,843,330,34,2
296,806,656,18,1
297,146,809,83,1.25
298,811,435,33,1.5
299,175,845,92,1.75
300,760,587,37,2
301,786,809,12,1
302,286,849,93,1.25
303,836,786,11,1.5
304,878,746,10,1.75
305,212,836,88,2
306,773,552,38,1
307,894,826,15,1.25
308,234,746,96,1.5
309,857,833,16,1.75
310,839,748,12,2
311,944,455,37,1
312,846,734,14,1.25
313,724,458,39,1.5
314,173,833,91,1.75
315,851,678,9,2
316,192,823,89,1
317,211,881,85,1.25
318,758,619,32,1.5
319,301,1000,90,1.75
320,814,614,33,2
321,780,763,11,1
322,615,445,38,1.25
323,739,794,19,1.5
324,918,396,35,1.75
325,881,820,9,2
326,198,881,88,1
327,175,912,92,1.25
328,270,893,87,1.5
329,886,475,37,1.75
330,294,814,87,2
331,168,871,87,1
332,250,832,89,1.25
333,345,876,86,1.5
334,890,783,14,1.75
335,736,737,16,2
336,243,906,85,1
337,779,553,41,1.25
338,865,789,11,1.5
339,743,709,7,1.75
340,761,733,12,2
341,896,476,34,1
342,912,412,42,1.25
343,302,852,86,1.5
344,725,457,34,1.75
345,857,728,14,2
346,348,865,94,1
347,888,811,11,1.25
348,859,790,13,1.5
349,723,408,36,1.75
350,864,790,14,2
351,82,884,87,1
352,198,489,18,1.25
353,491,740,0,1.5
354,991,229,0,1.75
355,923,543,24,2
356,36,312,0,1
357,577,609,18,1.25
358,599,641,0,1.5
359,808,338,12,1.75
360,614,202,0,2
361,327,759,0,1
362,195,6,0,1.25
363,382,839,0,1.5
364,751,961,18,1.75
365,118,229,12,2
366,317,875,12,1
367,258,195,18,1.25
368,162,256,24,1.5
369,712,175,24,1.75
370,381,390,0,2
371,74,877,6,1
372,852,664,6,1.25
373,104,728,6,1.5
374,695,653,6,1.75
375,371,826,12,2
376,878,481,0,1
377,430,491,6,1.25
378,79,356,0,1.5
379,522,165,6,1.75
380,429,483,18,2
381,279,1,6,1
382,870,677,0,1.25
383,299,266,6,1.5
384,119,212,0,1.75
385,93,562,6,2
386,271,791,6,1
387,233,834,12,1.25
388,534,951,24,1.5
389,688,995,6,1.75
390,530,331,6,2
391,966,675,0,1
392,706,416,12,1.25
393,24,501,0,1.5
394,565,578,0,1.75
395,847,311,0,2
396,315,987,18,1
397,465,251,0,1.25
398,73,197,12,1.5
399,137,746,0,1.75
400,550,182,12,2
401,563,769,24,1
402,66,153,6,1.25
403,903,387,0,1.5
404,890,247,0,1.75
405,280,668,0,2
406,479,686,12,1
407,620,372,0,1.25
408,727,65,0,1.5
409,126,893,6,1.75
410,596,569,12,2
411,602,474,0,1
412,468,2,18,1.25
413,280,781,0,1.5
414,741,413,12,1.75
415,647,575,0,2
416,83,793,6,1
417,393,658,0,1.25
418,409,930,18,1.5
419,674,836,12,1.75
420,856,940,0,2
421,60,306,18,1
422,476,287,18,1.25
423,971,812,12,1.5
424,447,198,24,1.75
425,483,879,24,2
426,408,79,6,1
427,75,43,0,1.25
428,949,204,24,1.5
429,610,193,6,1.75
430,509,794,0,2
431,106,425,18,1
432,898,682,0,1.25
433,783,171,0,1.5
434,232,112,24,1.75
435,864,946,6,2
436,155,926,0,1
437,851,267,18,1.25
438,214,781,24,1.5
439,159,111,0,1.75
440,906,866,0,2
441,228,462,0,1
442,498,341,18,1.25
