user_id,x_m,y_m,z_m,demand
1,630,261,120,1
2,538,317,59,1.25
3,462,210,116,1.5
4,433,210,61,1.75
5,910,309,114,2
6,511,341,61,1
7,553,413,60,1.25
8,409,177,120,1.5
9,755,383,119,1.75
10,375,431,115,2
11,561,166,65,1
12,855,406,119,1.25
13,497,334,120,1.5
14,651,401,118,1.75
15,435,315,120,2
16,733,303,121,1
17,541,343,127,1.25
18,600,200,60,1.5
19,593,105,60,1.75
20,493,249,114,2
21,770,409,114,1
22,462,268,57,1.25
23,811,341,120,1.5
24,805,385,121,1.75
25,740,461,118,2
26,741,420,122,1
27,604,303,60,1.25
28,415,321,121,1.5
29,731,376,121,1.75
30,452,350,127,2
31,556,293,60,1
32,394,333,57,1.25
33,525,242,64,1.5
34,746,161,119,1.75
35,814,355,119,2
36,694,575,118,1
37,389,517,121,1.25
38,847,250,112,1.5
39,710,426,126,1.75
40,748,258,114,2
41,424,281,122,1
42,599,320,60,1.25
43,764,346,122,1.5
44,725,383,118,1.75
45,699,350,120,2
46,320,309,117,1
47,593,75,60,1.25
48,771,338,117,1.5
49,615,184,59,1.75
50,624,256,60,2
51,492,295,117,1
52,469,305,124,1.25
53,675,279,118,1.5
54,848,394,124,1.75
55,669,267,54,2
56,591,267,61,1
57,477,245,57,1.25
58,770,280,121,1.5
59,790,415,121,1.75
60,538,216,61,2
61,476,151,58,1
62,492,380,120,1.25
63,301,354,122,1.5
64,417,268,123,1.75
65,564,220,62,2
66,856,354,115,1
67,469,458,120,1.25
68,663,491,118,1.5
69,698,498,121,1.75
70,402,410,122,2
71,699,328,123,1
72,549,147,58,1.25
73,379,358,124,1.5
74,690,227,123,1.75
75,706,197,122,2
76,746,426,119,1
77,552,163,61,1.25
78,360,379,121,1.5
79,523,239,58,1.75
80,774,178,116,2
81,853,313,123,1
82,550,85,63,1.25
83,542,330,56,1.5
84,744,393,122,1.75
85,704,329,119,2
86,733,317,127,1
87,532,186,57,1.25
88,456,194,61,1.5
89,864,420,117,1.75
90,566,241,56,2
91,430,426,119,1
92,772,432,119,1.25
93,476,98,62,1.5
94,652,183,64,1.75
95,417,345,121,2
96,762,406,124,1
97,409,395,121,1.25
98,781,347,123,1.5
99,394,280,119,1.75
100,314,303,119,2
101,814,273,122,1
102,468,134,59,1.25
103,735,217,119,1.5
104,525,222,62,1.75
105,437,356,122,2
106,419,339,127,1
107,448,174,57,1.25
108,511,390,122,1.5
109,269,350,114,1.75
110,634,402,120,2
111,765,330,124,1
112,586,342,59,1.25
113,359,367,126,1.5
114,727,420,119,1.75
115,579,224,55,2
116,632,444,119,1
117,633,219,119,1.25
118,790,375,124,1.5
119,582,341,120,1.75
120,280,398,119,2
121,559,254,61,1
122,334,394,126,1.25
123,752,386,120,1.5
124,584,169,64,1.75
125,518,161,59,2
126,468,352,120,1
127,760,303,116,1.25
128,486,159,62,1.5
129,779,309,118,1.75
130,644,165,59,2
131,581,225,67,1
132,464,289,63,1.25
133,418,263,61,1.5
134,557,312,120,1.75
135,548,199,64,2
136,546,189,59,1
137,861,266,124,1.25
138,716,480,120,1.5
139,249,342,122,1.75
140,424,315,61,2
141,271,265,116,1
142,1000,251,118,1.25
143,788,386,115,1.5
144,440,252,119,1.75
145,551,142,57,2
