user_id,x_m,y_m,z_m,demand
1,121,900,88,1
2,183,633,89,1.25
3,187,701,87,1.5
4,49,377,22,1.75
5,305,405,84,2
6,220,857,88,1
7,191,346,89,1.25
8,379,554,90,1.5
9,124,497,90,1.75
10,292,404,91,2
11,122,592,87,1
12,428,472,98,1.25
13,171,372,88,1.5
14,113,315,26,1.75
15,406,712,89,2
16,107,316,22,1
17,127,506,92,1.25
18,240,832,92,1.5
19,235,284,22,1.75
20,274,412,88,2
21,108,481,90,1
22,374,617,95,1.25
23,150,934,96,1.5
24,304,475,90,1.75
25,244,903,88,2
26,210,512,85,1
27,146,367,21,1.25
28,192,298,24,1.5
29,272,970,85,1.75
30,185,782,88,2
31,228,474,87,1
32,362,427,92,1.25
33,368,464,88,1.5
34,182,428,25,1.75
35,248,368,24,2
36,337,855,92,1
37,200,593,88,1.25
38,170,939,85,1.5
39,71,467,86,1.75
40,259,457,88,2
41,97,416,90,1
42,235,840,88,1.25
43,74,360,23,1.5
44,197,458,89,1.75
45,168,496,88,2
46,188,413,22,1
47,230,492,84,1.25
48,149,424,94,1.5
49,341,787,84,1.75
50,107,352,32,2
51,255,857,91,1
52,216,480,95,1.25
53,231,389,88,1.5
54,229,831,90,1.75
55,0,534,87,2
56,172,736,84,1
57,300,524,89,1.25
58,260,231,26,1.5
59,88,448,27,1.75
60,300,889,89,2
61,152,163,23,1
62,77,509,87,1.25
63,51,473,88,1.5
64,135,443,86,1.75
65,32,350,33,2
66,235,852,93,1
67,51,597,87,1.25
68,357,780,83,1.5
69,0,520,89,1.75
70,294,752,88,2
71,150,863,92,1
72,167,619,92,1.25
73,110,607,86,1.5
74,203,255,21,1.75
75,358,916,91,2
76,75,537,93,1
77,196,907,83,1.25
78,400,493,88,1.5
79,61,366,21,1.75
80,210,344,28,2
81,334,442,87,1
82,296,335,96,1.25
83,234,509,87,1.5
84,290,601,90,1.75
85,84,518,94,2
86,313,353,86,1
87,132,457,87,1.25
88,290,567,92,1.5
89,145,350,23,1.75
