user_id,x_m,y_m,z_m,demand
1,322,780,63,1
2,293,771,63,1.25
3,433,813,58,1.5
4,301,886,59,1.75
5,432,844,63,2
6,618,206,61,1
7,669,378,56,1.25
8,430,802,60,1.5
9,421,756,57,1.75
10,435,357,59,2
11,504,378,55,1
12,552,326,62,1.25
13,285,766,58,1.5
14,358,799,62,1.75
15,526,317,64,2
16,250,751,61,1
17,633,345,57,1.25
18,373,404,61,1.5
19,261,771,63,1.75
20,173,716,61,2
21,442,327,63,1
22,452,386,64,1.25
23,629,164,64,1.5
24,514,815,56,1.75
25,496,717,63,2
26,472,300,61,1
27,304,792,60,1.25
28,194,693,57,1.5
29,372,825,58,1.75
30,488,797,66,2
31,329,771,54,1
32,474,338,62,1.25
33,314,777,64,1.5
34,618,421,58,1.75
35,447,887,63,2
36,575,463,66,1
37,476,898,59,1.25
38,486,230,54,1.5
39,454,300,57,1.75
40,347,949,58,2
41,415,777,64,1
42,454,793,63,1.25
43,426,709,62,1.5
44,198,877,63,1.75
45,557,373,57,2
46,452,902,60,1
47,325,605,63,1.25
48,567,389,63,1.5
49,566,305,56,1.75
50,211,760,62,2
51,385,826,63,1
52,412,819,60,1.25
53,406,757,58,1.5
54,360,659,61,1.75
55,617,403,59,2
56,509,331,59,1
57,457,818,57,1.25
58,305,763,60,1.5
59,195,863,57,1.75
60,531,335,65,2
61,298,880,57,1
62,434,893,59,1.25
63,311,859,61,1.5
64,414,669,63,1.75
65,461,841,59,2
66,340,856,66,1
67,325,804,59,1.25
68,167,758,55,1.5
69,468,223,63,1.75
70,306,744,60,2
71,517,144,59,1
72,330,857,59,1.25
73,498,828,58,1.5
74,565,801,60,1.75
75,297,689,58,2
76,539,286,58,1
77,505,216,62,1.25
78,544,701,60,1.5
79,486,345,64,1.75
80,286,854,58,2
81,597,266,58,1
82,397,826,59,1.25
83,617,462,58,1.5
84,370,741,61,1.75
85,383,856,61,2
86,141,795,58,1
87,389,269,61,1.25
88,341,785,58,1.5
89,472,326,63,1.75
90,320,684,54,2
91,342,785,63,1
92,469,305,57,1.25
93,343,882,58,1.5
94,429,798,58,1.75
95,370,301,57,2
96,631,305,63,1
97,548,336,59,1.25
98,498,763,66,1.5
99,551,315,64,1.75
100,408,1000,58,2
101,488,414,58,1
102,236,729,62,1.25
103,455,249,62,1.5
104,356,800,55,1.75
105,327,289,54,2
106,371,762,59,1
107,452,290,55,1.25
108,384,863,58,1.5
109,496,326,62,1.75
110,411,737,60,2
111,441,731,58,1
112,248,871,60,1.25
113,536,259,63,1.5
114,394,885,61,1.75
115,509,222,61,2
116,520,796,60,1
117,396,647,56,1.25
118,390,782,62,1.5
119,327,748,57,1.75
120,186,880,58,2
121,668,315,60,1
122,351,256,60,1.25
123,562,253,58,1.5
124,536,332,60,1.75
125,408,784,59,2
126,529,443,56,1
127,491,805,62,1.25
128,397,870,60,1.5
129,101,785,61,1.75
130,350,694,63,2
131,292,693,65,1
132,97,1000,59,1.25
133,576,367,60,1.5
134,499,764,57,1.75
135,587,762,61,2
136,265,859,61,1
137,461,897,60,1.25
138,354,793,59,1.5
139,392,293,60,1.75
140,344,896,59,2
141,385,832,63,1
142,338,338,61,1.25
143,277,824,57,1.5
144,490,217,63,1.75
145,577,297,58,2
146,633,262,63,1
147,266,731,64,1.25
148,474,372,61,1.5
149,302,252,61,1.75
150,421,281,57,2
151,467,880,57,1
152,352,801,62,1.25
153,465,748,61,1.5
154,210,767,55,1.75
155,489,409,56,2
156,302,734,57,1
157,303,761,59,1.25
158,507,790,61,1.5
159,504,335,53,1.75
160,336,839,62,2
161,445,246,64,1
162,268,778,60,1.25
163,490,242,57,1.5
164,509,157,60,1.75
165,526,828,61,2
166,262,739,62,1
167,340,845,61,1.25
168,386,806,64,1.5
169,527,337,59,1.75
170,537,845,57,2
171,526,822,61,1
172,400,367,69,1.25
173,227,754,57,1.5
174,139,796,62,1.75
175,404,820,61,2
176,443,408,63,1
177,282,957,58,1.25
178,587,278,62,1.5
179,210,832,60,1.75
180,226,790,62,2
181,304,876,63,1
182,480,334,55,1.25
183,435,839,61,1.5
184,417,812,60,1.75
185,359,775,58,2
186,253,777,60,1
187,393,760,60,1.25
188,642,289,63,1.5
189,299,757,61,1.75
190,602,273,59,2
191,259,850,61,1
192,203,802,59,1.25
193,174,917,63,1.5
194,329,792,59,1.75
195,437,784,58,2
