user_id,x_m,y_m,z_m,demand
1,667,523,57,1
2,759,618,61,1.25
3,672,447,37,1.5
4,877,740,64,1.75
5,470,386,11,2
6,810,435,57,1
7,933,761,62,1.25
8,801,319,64,1.5
9,403,458,13,1.75
10,392,303,11,2
11,674,620,124,1
12,851,583,53,1.25
13,785,666,57,1.5
14,716,556,37,1.75
15,800,467,41,2
16,465,458,13,1
17,1000,625,60,1.25
18,648,706,121,1.5
19,914,760,56,1.75
20,917,730,60,2
21,846,302,57,1
22,677,461,38,1.25
23,941,780,60,1.5
24,709,522,40,1.75
25,824,414,61,2
26,785,441,34,1
27,881,668,62,1.25
28,745,592,117,1.5
29,830,484,60,1.75
30,629,581,29,2
31,488,434,10,1
32,881,683,60,1.25
33,594,369,9,1.5
34,830,539,33,1.75
35,848,567,119,2
36,885,369,60,1
37,565,411,38,1.25
38,721,400,60,1.5
39,821,442,52,1.75
40,448,200,10,2
41,728,337,61,1
42,687,639,119,1.25
43,663,453,39,1.5
44,533,385,16,1.75
45,646,456,39,2
46,565,683,38,1
47,652,500,37,1.25
48,740,464,32,1.5
49,871,379,60,1.75
50,867,671,62,2
51,908,439,61,1
52,588,351,39,1.25
53,566,546,35,1.5
54,772,405,59,1.75
55,679,814,119,2
56,699,438,34,1
57,835,690,60,1.25
58,735,540,122,1.5
59,662,722,120,1.75
60,699,488,41,2
61,509,351,14,1
62,899,715,63,1.25
63,779,723,59,1.5
64,412,370,9,1.75
65,665,517,35,2
66,583,427,12,1
67,1000,738,58,1.25
68,685,579,39,1.5
69,879,338,56,1.75
70,789,766,61,2
71,943,755,61,1
72,613,610,43,1.25
73,803,310,58,1.5
74,822,518,63,1.75
75,746,760,117,2
76,747,411,53,1
77,839,418,64,1.25
78,660,380,38,1.5
79,686,581,120,1.75
80,770,177,63,2
81,390,434,14,1
82,495,387,15,1.25
83,860,511,62,1.5
84,829,657,122,1.75
85,664,602,120,2
86,600,365,6,1
87,911,742,63,1.25
88,615,523,118,1.5
89,833,883,60,1.75
90,998,862,59,2
91,821,458,59,1
92,683,513,42,1.25
93,617,543,37,1.5
94,721,463,63,1.75
95,696,469,39,2
96,713,638,35,1
97,721,635,119,1.25
98,456,359,16,1.5
99,616,624,38,1.75
100,694,605,123,2
101,695,560,37,1
102,570,480,14,1.25
103,610,438,14,1.5
104,842,434,64,1.75
105,851,309,60,2
106,703,620,121,1
107,581,222,12,1.25
108,805,417,59,1.5
109,524,389,6,1.75
110,897,612,59,2
111,847,739,118,1
112,495,294,14,1.25
113,789,519,60,1.5
114,494,315,13,1.75
115,708,320,37,2
116,521,492,18,1
117,969,642,63,1.25
118,969,143,0,1.5
119,631,655,6,1.75
120,549,407,18,2
121,533,588,24,1
122,600,167,18,1.25
123,125,358,24,1.5
124,896,152,6,1.75
125,323,574,18,2
126,983,965,18,1
127,832,903,0,1.25
128,5,800,12,1.5
129,907,569,24,1.75
130,36,321,24,2
131,852,261,0,1
132,970,674,0,1.25
133,16,340,18,1.5
134,171,426,12,1.75
135,430,651,6,2
136,445,646,6,1
137,271,647,12,1.25
138,696,717,6,1.5
139,582,529,18,1.75
140,299,692,12,2
141,768,89,0,1
142,67,44,24,1.25
143,238,353,24,1.5
144,586,967,12,1.75
145,122,661,6,2
146,541,574,0,1
147,228,462,24,1.25
148,421,764,12,1.5
149,180,156,6,1.75
150,710,388,0,2
