user_id,x_m,y_m,z_m,demand
1,629,662,121,1
2,314,126,37,1.25
3,327,292,0,1.5
4,390,241,41,1.75
5,583,730,117,2
6,625,232,33,1
7,395,68,33,1.25
8,538,921,116,1.5
9,530,930,122,1.75
10,410,78,0,2
11,398,106,0,1
12,391,60,37,1.25
13,556,820,119,1.5
14,794,50,0,1.75
15,486,227,39,2
16,655,787,118,1
17,610,719,123,1.25
18,647,967,118,1.5
19,337,223,35,1.75
20,429,58,0,2
21,312,247,35,1
22,424,256,0,1.25
23,260,120,35,1.5
24,354,213,0,1.75
25,612,13,0,2
26,720,882,119,1
27,422,132,0,1.25
28,651,70,0,1.5
29,495,798,119,1.75
30,379,53,34,2
31,587,97,0,1
32,464,810,122,1.25
33,522,1000,119,1.5
34,413,33,0,1.75
35,263,327,35,2
36,641,99,0,1
37,608,64,0,1.25
38,317,161,35,1.5
39,392,189,0,1.75
40,94,984,18,2
41,892,982,6,1
42,569,463,0,1.25
43,586,424,0,1.5
44,731,12,0,1.75
45,444,26,18,2
46,931,297,0,1
47,514,244,18,1.25
48,824,765,24,1.5
49,500,821,18,1.75
50,843,633,0,2
