user_id,x_m,y_m,z_m,demand
1,719,796,40,1
2,824,814,35,1.25
3,627,757,33,1.5
4,752,522,0,1.75
5,826,785,36,2
6,876,378,0,1
7,920,389,0,1.25
8,906,405,0,1.5
9,939,463,0,1.75
10,848,838,37,2
11,681,881,33,1
12,410,811,31,1.25
13,732,510,0,1.5
14,468,903,34,1.75
15,507,851,41,2
16,809,502,0,1
17,775,351,0,1.25
18,676,643,33,1.5
19,849,767,38,1.75
20,752,382,0,2
21,587,823,37,1
22,618,872,38,1.25
23,365,963,36,1.5
24,760,628,37,1.75
25,418,779,34,2
26,492,785,38,1
27,746,861,30,1.25
28,595,696,36,1.5
29,355,883,35,1.75
30,921,855,40,2
31,449,929,38,1
32,810,371,0,1.25
33,396,873,37,1.5
34,940,298,0,1.75
35,774,823,28,2
36,738,333,0,1
37,793,287,0,1.25
38,506,931,35,1.5
39,549,821,37,1.75
40,545,835,31,2
41,779,346,0,1
42,880,403,0,1.25
43,714,765,31,1.5
44,828,385,0,1.75
45,795,395,0,2
46,737,981,44,1
47,373,871,29,1.25
48,765,407,0,1.5
49,446,793,34,1.75
50,467,673,32,2
51,823,461,0,1
52,723,713,39,1.25
53,691,714,35,1.5
54,767,762,34,1.75
55,745,754,41,2
56,892,458,0,1
57,827,786,35,1.25
58,840,472,0,1.5
59,865,382,0,1.75
60,405,937,43,2
61,519,925,35,1
62,660,460,0,1.25
63,740,875,38,1.5
64,775,852,44,1.75
65,540,945,32,2
66,769,410,0,1
67,751,428,0,1.25
68,429,808,31,1.5
69,451,819,35,1.75
70,508,802,39,2
71,696,812,36,1
72,809,239,0,1.25
73,429,791,37,1.5
74,767,807,40,1.75
75,793,390,0,2
76,926,338,0,1
77,612,381,0,1.25
78,619,800,35,1.5
79,802,433,0,1.75
80,586,357,0,2
81,360,863,33,1
82,668,921,34,1.25
83,782,428,0,1.5
84,824,844,37,1.75
85,828,502,0,2
86,461,840,34,1
87,520,988,32,1.25
88,797,461,0,1.5
89,690,692,41,1.75
90,745,714,39,2
91,743,718,33,1
92,823,811,40,1.25
93,861,670,36,1.5
94,677,775,37,1.75
95,497,772,36,2
96,724,568,0,1
97,490,928,39,1.25
98,783,402,0,1.5
99,478,857,35,1.75
100,848,319,0,2
101,433,814,36,1
102,731,779,40,1.25
103,797,802,36,1.5
104,583,899,34,1.75
105,902,346,0,2
106,798,695,37,1
107,823,417,0,1.25
108,785,841,34,1.5
109,798,384,0,1.75
110,674,890,36,2
111,597,728,39,1
112,656,773,33,1.25
113,408,833,35,1.5
114,681,741,39,1.75
115,643,844,28,2
116,808,460,0,1
117,814,507,0,1.25
118,793,760,36,1.5
119,772,381,0,1.75
120,466,879,38,2
121,638,847,35,1
122,752,848,36,1.25
123,758,681,38,1.5
124,494,776,41,1.75
125,343,898,34,2
126,709,822,35,1
127,791,410,0,1.25
128,428,918,34,1.5
129,359,834,38,1.75
130,704,715,38,2
131,726,733,38,1
132,772,909,38,1.25
133,471,906,38,1.5
134,588,811,29,1.75
135,612,944,36,2
136,632,803,36,1
137,692,347,0,1.25
138,344,836,38,1.5
139,345,901,36,1.75
140,395,973,41,2
141,404,799,39,1
142,493,1000,35,1.25
143,767,726,34,1.5
144,693,637,30,1.75
145,809,676,37,2
146,819,354,0,1
147,403,840,37,1.25
148,685,675,33,1.5
149,809,397,0,1.75
150,371,930,34,2
151,671,771,40,1
152,784,373,0,1.25
153,747,749,32,1.5
154,786,744,31,1.75
