user_id,x_m,y_m,z_m,demand
1,255,406,27,1
2,342,697,121,1.25
3,580,732,60,1.5
4,53,487,22,1.75
5,412,681,121,2
6,166,410,23,1
7,405,813,65,1.25
8,563,701,30,1.5
9,294,449,29,1.75
10,438,804,117,2
11,181,459,23,1
12,517,846,24,1.25
13,632,662,26,1.5
14,0,437,26,1.75
15,247,368,23,2
16,452,815,62,1
17,396,268,60,1.25
18,561,619,29,1.5
19,294,324,28,1.75
20,473,388,66,2
21,366,376,26,1
22,573,789,122,1.25
23,345,376,24,1.5
24,400,716,125,1.75
25,364,389,60,2
26,354,454,18,1
27,527,765,120,1.25
28,376,399,20,1.5
29,636,790,25,1.75
30,230,442,28,2
31,371,656,65,1
32,321,333,23,1.25
33,285,296,65,1.5
34,117,335,20,1.75
35,505,646,26,2
36,381,846,63,1
37,491,886,61,1.25
38,456,763,59,1.5
39,376,580,26,1.75
40,396,215,56,2
41,690,620,18,1
42,707,637,27,1.25
43,237,437,23,1.5
44,392,1000,59,1.75
45,254,373,29,2
46,778,741,25,1
47,32,522,20,1.25
48,472,695,61,1.5
49,114,407,28,1.75
50,685,675,29,2
51,410,304,57,1
52,112,401,24,1.25
53,533,353,59,1.5
54,192,465,20,1.75
55,660,796,20,2
56,219,434,25,1
57,376,727,117,1.25
58,295,595,119,1.5
59,338,411,23,1.75
60,578,712,25,2
61,400,817,57,1
62,342,346,24,1.25
63,326,734,126,1.5
64,293,363,23,1.75
65,450,682,121,2
66,415,823,122,1
67,313,760,55,1.25
68,379,807,58,1.5
69,428,259,59,1.75
70,780,677,28,2
71,481,287,60,1
72,145,539,24,1.25
73,343,304,61,1.5
74,642,760,26,1.75
75,215,391,21,2
76,284,533,28,1
77,366,267,59,1.25
78,723,588,22,1.5
79,356,254,63,1.75
80,335,817,124,2
81,315,760,55,1
82,405,704,58,1.25
83,239,283,25,1.5
84,661,774,28,1.75
85,408,249,61,2
86,453,277,56,1
87,384,328,57,1.25
88,408,634,120,1.5
89,267,457,21,1.75
90,380,773,59,2
91,258,417,20,1
92,421,276,61,1.25
93,526,689,118,1.5
94,405,336,19,1.75
95,399,631,118,2
96,138,460,18,1
97,419,725,120,1.25
98,405,756,64,1.5
99,201,563,31,1.75
100,339,411,22,2
101,466,677,118,1
102,409,219,62,1.25
103,473,300,63,1.5
104,431,831,58,1.75
105,302,403,24,2
106,279,340,21,1
107,177,421,25,1.25
108,668,836,26,1.5
109,123,437,24,1.75
110,645,607,24,2
111,285,370,56,1
112,415,229,58,1.25
113,405,662,124,1.5
114,459,706,119,1.75
115,168,326,21,2
116,205,467,22,1
117,214,408,23,1.25
118,132,542,0,1.5
119,272,749,18,1.75
120,180,194,12,2
121,477,330,24,1
122,779,867,24,1.25
123,175,915,0,1.5
124,981,137,6,1.75
125,544,128,12,2
126,110,913,12,1
127,662,928,12,1.25
128,462,390,6,1.5
129,37,887,6,1.75
130,346,418,18,2
131,645,353,0,1
132,815,89,12,1.25
133,330,930,6,1.5
134,148,508,0,1.75
135,198,373,24,2
136,121,588,0,1
137,598,161,18,1.25
138,143,517,0,1.5
139,65,15,24,1.75
140,329,742,24,2
141,437,830,6,1
142,277,335,18,1.25
143,470,729,0,1.5
144,971,781,24,1.75
145,223,515,0,2
146,355,264,0,1
147,619,916,0,1.25
148,47,748,0,1.5
149,918,503,18,1.75
150,804,750,0,2
