user_id,x_m,y_m,z_m,demand
1,325,653,41,1
2,523,648,0,1.25
3,414,684,93,1.5
4,38,672,39,1.75
5,605,308,91,2
6,283,694,91,1
7,567,344,89,1.25
8,584,736,0,1.5
9,510,380,8,1.75
10,249,613,36,2
11,478,718,90,1
12,129,645,36,1.25
13,516,464,11,1.5
14,226,616,37,1.75
15,105,706,38,2
16,492,774,0,1
17,432,687,87,1.25
18,277,733,87,1.5
19,475,408,18,1.75
20,581,775,0,2
21,280,694,84,1
22,401,652,89,1.25
23,401,300,15,1.5
24,419,777,0,1.75
25,561,647,0,2
26,475,455,11,1
27,476,425,15,1.25
28,531,362,89,1.5
29,555,333,15,1.75
30,553,240,86,2
31,639,438,13,1
32,541,315,12,1.25
33,371,680,91,1.5
34,79,692,36,1.75
35,523,848,0,2
36,546,721,0,1
37,270,756,90,1.25
38,407,757,93,1.5
39,546,401,90,1.75
40,526,357,14,2
41,680,724,0,1
42,152,691,40,1.25
43,590,828,0,1.5
44,358,688,88,1.75
45,584,411,90,2
46,670,303,94,1
47,500,779,0,1.25
48,516,785,92,1.5
49,129,678,36,1.75
50,377,305,13,2
51,535,630,86,1
52,704,322,91,1.25
53,426,798,0,1.5
54,176,609,36,1.75
55,558,776,0,2
56,572,463,87,1
57,487,402,11,1.25
58,562,823,0,1.5
59,185,667,38,1.75
60,581,369,13,2
61,529,840,0,1
62,722,692,0,1.25
63,464,449,14,1.5
64,418,514,11,1.75
65,414,757,92,2
66,567,351,87,1
67,609,596,14,1.25
68,401,424,11,1.5
69,551,455,11,1.75
70,588,365,93,2
71,344,681,92,1
72,436,731,88,1.25
73,378,701,92,1.5
74,677,284,90,1.75
75,162,664,35,2
76,533,754,0,1
77,210,693,37,1.25
78,522,567,10,1.5
79,525,406,13,1.75
80,577,818,0,2
81,181,562,38,1
82,352,679,93,1.25
83,487,367,17,1.5
84,566,705,0,1.75
85,502,316,13,2
86,133,588,35,1
87,510,329,90,1.25
88,430,388,9,1.5
89,211,789,27,1.75
90,153,611,30,2
91,267,656,38,1
92,62,614,42,1.25
93,451,865,0,1.5
94,531,835,0,1.75
95,525,391,10,2
96,621,244,85,1
97,506,784,0,1.25
98,462,754,0,1.5
99,457,288,9,1.75
100,536,539,15,2
101,347,702,85,1
102,844,307,97,1.25
103,571,449,16,1.5
104,476,778,95,1.75
105,470,803,0,2
106,448,639,0,1
107,203,498,33,1.25
108,463,416,12,1.5
109,225,411,39,1.75
110,206,657,89,2
111,552,282,92,1
112,556,430,11,1.25
