user_id,x_m,y_m,z_m,demand
1,474,923,26,1
2,514,647,13,1.25
3,364,815,26,1.5
4,344,303,93,1.75
5,827,576,37,2
6,415,696,11,1
7,803,675,39,1.25
8,369,234,88,1.5
9,488,776,11,1.75
10,129,290,11,2
11,339,759,19,1
12,724,678,30,1.25
13,836,709,40,1.5
14,313,507,121,1.75
15,834,677,34,2
16,914,865,38,1
17,305,257,87,1.25
18,831,648,39,1.5
19,248,563,124,1.75
20,399,229,96,2
21,528,625,16,1
22,591,681,15,1.25
23,382,776,24,1.5
24,232,553,122,1.75
25,557,379,92,2
26,464,365,89,1
27,305,499,116,1.25
28,897,569,31,1.5
29,580,152,89,1.75
30,233,446,11,2
31,439,531,16,1
32,469,504,9,1.25
33,906,620,39,1.5
34,566,716,5,1.75
35,784,692,37,2
36,354,1000,21,1
37,451,241,90,1.25
38,158,398,15,1.5
39,599,614,14,1.75
40,417,330,91,2
41,274,861,23,1
42,376,320,89,1.25
43,164,414,8,1.5
44,213,463,14,1.75
45,487,583,11,2
46,879,803,34,1
47,575,537,13,1.25
48,350,867,20,1.5
49,508,572,8,1.75
50,373,919,24,2
51,523,30,90,1
52,192,378,13,1.25
53,387,739,27,1.5
54,316,430,119,1.75
55,292,346,9,2
56,831,627,39,1
57,551,361,92,1.25
58,571,686,15,1.5
59,200,851,30,1.75
60,219,543,121,2
61,507,626,28,1
62,310,604,121,1.25
63,429,201,90,1.5
64,287,145,91,1.75
65,451,624,12,2
66,395,173,92,1
67,382,140,89,1.25
68,611,552,9,1.5
69,390,1000,21,1.75
70,165,504,18,2
71,254,450,121,1
72,896,720,39,1.25
73,349,788,20,1.5
74,471,547,13,1.75
75,397,572,118,2
76,810,582,36,1
77,541,720,9,1.25
78,982,767,33,1.5
79,279,461,118,1.75
80,859,698,36,2
81,401,797,30,1
82,901,690,38,1.25
83,511,917,18,1.5
84,787,701,36,1.75
85,243,537,125,2
86,412,285,11,1
87,867,737,39,1.25
88,769,665,38,1.5
89,409,178,91,1.75
90,465,342,85,2
91,387,446,124,1
92,357,630,120,1.25
93,864,666,37,1.5
94,513,635,9,1.75
95,790,724,34,2
96,329,477,120,1
97,391,180,88,1.25
98,199,446,115,1.5
99,289,538,120,1.75
100,299,475,119,2
101,309,609,120,1
102,431,677,12,1.25
103,809,714,42,1.5
104,384,602,12,1.75
105,758,709,37,2
106,551,595,7,1
107,754,744,35,1.25
108,353,395,117,1.5
109,476,704,12,1.75
110,447,290,90,2
111,349,293,92,1
112,867,589,35,1.25
113,505,612,15,1.5
114,425,930,22,1.75
115,510,681,19,2
116,214,555,121,1
117,866,609,32,1.25
118,120,571,118,1.5
119,272,831,24,1.75
120,493,252,88,2
121,380,650,124,1
122,558,575,10,1.25
123,444,600,12,1.5
124,236,486,117,1.75
125,930,675,40,2
126,802,718,36,1
127,804,558,35,1.25
128,444,943,28,1.5
129,265,356,13,1.75
130,582,566,15,2
131,397,540,12,1
132,486,225,91,1.25
133,490,752,11,1.5
134,361,190,91,1.75
135,555,598,11,2
136,357,258,90,1
137,480,255,91,1.25
138,505,315,88,1.5
139,536,594,6,1.75
140,599,767,12,2
141,248,200,90,1
142,231,469,115,1.25
143,300,436,11,1.5
144,539,566,10,1.75
145,436,272,92,2
146,334,427,117,1
147,556,433,94,1.25
148,459,630,10,1.5
149,492,182,91,1.75
150,865,709,33,2
151,391,438,120,1
152,474,550,9,1.25
153,387,294,91,1.5
154,96,627,118,1.75
155,260,419,11,2
156,478,571,13,1
157,270,843,19,1.25
158,472,394,93,1.5
159,233,546,121,1.75
160,292,517,119,2
161,297,578,126,1
162,297,516,12,1.25
163,416,292,88,1.5
164,520,649,13,1.75
165,575,591,13,2
166,356,45,89,1
167,863,771,36,1.25
168,505,803,23,1.5
169,355,401,17,1.75
170,320,505,18,2
171,345,272,95,1
172,331,625,116,1.25
173,80,414,12,1.5
174,494,155,90,1.75
175,462,619,11,2
176,461,827,22,1
177,295,838,28,1.25
178,403,142,94,1.5
179,491,688,10,1.75
180,221,352,12,2
181,421,634,10,1
182,343,515,12,1.25
183,257,299,11,1.5
184,337,816,23,1.75
185,573,599,10,2
186,473,369,89,1
187,327,476,124,1.25
188,577,598,14,1.5
189,874,617,36,1.75
190,217,582,121,2
191,456,320,90,1
192,336,304,16,1.25
193,981,788,34,1.5
194,477,646,15,1.75
195,493,588,11,2
196,164,258,12,1
197,506,758,24,1.25
198,595,286,18,1.5
199,803,999,0,1.75
200,187,684,6,2
201,578,463,0,1
202,233,319,6,1.25
203,994,477,18,1.5
204,884,510,0,1.75
205,285,915,0,2
206,162,115,6,1
207,419,75,6,1.25
208,271,467,0,1.5
209,254,916,0,1.75
210,396,562,12,2
211,818,310,0,1
212,876,39,0,1.25
213,258,91,18,1.5
214,146,171,18,1.75
215,930,622,0,2
216,589,310,0,1
217,663,641,24,1.25
218,858,768,12,1.5
219,22,307,24,1.75
220,191,979,0,2
221,370,598,24,1
222,92,66,0,1.25
223,56,408,24,1.5
224,941,904,0,1.75
