user_id,x_m,y_m,z_m,demand
1,839,788,35,1
2,359,418,22,1.25
3,585,814,31,1.5
4,801,936,0,1.75
5,456,535,25,2
6,473,520,0,1
7,604,821,0,1.25
8,685,821,37,1.5
9,575,266,25,1.75
10,312,636,0,2
11,337,412,18,1
12,826,815,38,1.25
13,465,542,0,1.5
14,856,909,0,1.75
15,732,954,40,2
16,629,845,39,1
17,363,542,0,1.25
18,414,307,27,1.5
19,510,563,0,1.75
20,339,314,20,2
21,918,870,42,1
22,767,878,34,1.25
23,817,715,0,1.5
24,456,456,0,1.75
25,879,941,42,2
26,722,815,34,1
27,296,495,23,1.25
28,733,811,40,1.5
29,598,873,32,1.75
30,307,615,0,2
31,743,744,34,1
32,727,803,36,1.25
33,873,889,38,1.5
34,441,635,0,1.75
35,514,503,23,2
36,725,909,34,1
37,786,773,41,1.25
38,351,435,0,1.5
39,806,912,0,1.75
40,647,675,0,2
41,706,843,45,1
42,518,567,0,1.25
43,835,799,39,1.5
44,347,295,22,1.75
45,620,792,30,2
46,806,937,0,1
47,743,939,0,1.25
48,449,528,0,1.5
49,479,406,27,1.75
50,435,303,29,2
51,401,434,27,1
52,253,654,0,1.25
53,614,1000,0,1.5
54,434,468,22,1.75
55,415,444,24,2
56,435,607,0,1
57,386,392,23,1.25
58,397,532,27,1.5
59,652,830,33,1.75
60,479,704,0,2
61,403,447,0,1
62,440,606,0,1.25
63,216,603,0,1.5
64,713,829,37,1.75
65,325,411,21,2
66,645,801,0,1
67,472,468,23,1.25
68,685,755,33,1.5
69,398,417,21,1.75
70,741,801,40,2
71,280,418,24,1
72,500,634,0,1.25
73,761,872,33,1.5
74,465,587,0,1.75
75,494,623,0,2
76,692,771,0,1
77,823,867,0,1.25
78,621,915,0,1.5
79,648,914,0,1.75
80,355,513,0,2
81,662,815,0,1
82,379,582,0,1.25
83,518,363,27,1.5
84,436,599,0,1.75
85,726,710,37,2
86,422,594,0,1
87,733,758,0,1.25
88,492,500,0,1.5
89,444,513,0,1.75
90,336,334,25,2
91,337,281,21,1
92,772,965,31,1.25
93,731,839,0,1.5
94,448,473,25,1.75
95,516,533,0,2
96,519,296,26,1
97,359,365,25,1.25
98,814,689,0,1.5
99,479,373,25,1.75
100,335,296,18,2
