user_id,x_m,y_m,z_m,demand
1,529,177,25,1
2,644,516,56,1.25
3,768,380,60,1.5
4,440,808,37,1.75
5,563,486,58,2
6,696,340,62,1
7,566,157,24,1.25
8,630,8,19,1.5
9,686,391,62,1.75
10,893,612,65,2
11,378,549,90,1
12,742,346,60,1.25
13,503,234,26,1.5
14,807,496,53,1.75
15,532,150,24,2
16,394,523,94,1
17,636,316,23,1.25
18,795,464,52,1.5
19,661,333,18,1.75
20,458,179,24,2
21,443,728,36,1
22,578,273,24,1.25
23,726,439,60,1.5
24,780,599,63,1.75
25,359,648,86,2
26,591,161,26,1
27,462,599,34,1.25
28,489,107,26,1.5
29,334,741,36,1.75
30,458,520,89,2
31,520,65,28,1
32,529,162,24,1.25
33,596,57,20,1.5
34,627,155,24,1.75
35,719,428,62,2
36,365,594,89,1
37,829,728,59,1.25
38,469,337,64,1.5
39,318,620,89,1.75
40,537,786,41,2
41,346,500,88,1
42,405,724,37,1.25
43,521,0,28,1.5
44,255,689,96,1.75
45,395,419,88,2
46,706,536,60,1
47,494,233,21,1.25
48,388,636,98,1.5
49,391,577,93,1.75
50,768,387,63,2
51,552,126,25,1
52,562,0,27,1.25
53,476,98,23,1.5
54,448,690,38,1.75
55,779,484,57,2
56,373,812,36,1
57,493,87,29,1.25
58,463,622,33,1.5
59,475,629,42,1.75
60,376,611,88,2
61,570,210,20,1
62,457,500,85,1.25
63,506,793,37,1.5
64,404,665,34,1.75
65,691,389,58,2
66,719,541,60,1
67,501,292,25,1.25
68,661,400,57,1.5
69,596,176,22,1.75
70,320,717,40,2
71,474,773,34,1
72,423,489,92,1.25
73,398,549,88,1.5
74,287,744,35,1.75
75,433,438,90,2
76,320,673,41,1
77,339,210,24,1.25
78,685,77,27,1.5
79,647,188,30,1.75
80,353,744,39,2
81,378,502,88,1
82,808,504,65,1.25
83,628,72,20,1.5
84,454,664,89,1.75
85,317,692,92,2
86,322,716,37,1
87,319,763,35,1.25
88,565,200,28,1.5
89,264,718,30,1.75
90,576,156,19,2
91,288,741,36,1
92,629,519,61,1.25
93,383,792,37,1.5
94,334,743,34,1.75
95,261,632,35,2
96,362,968,41,1
97,289,610,85,1.25
98,635,439,63,1.5
99,547,409,91,1.75
100,339,570,92,2
101,347,720,30,1
102,546,19,24,1.25
103,530,87,26,1.5
104,488,824,38,1.75
105,353,682,39,2
106,574,97,24,1
107,406,670,39,1.25
108,492,115,25,1.5
109,310,700,34,1.75
110,520,472,62,2
111,330,552,91,1
112,777,501,58,1.25
113,394,543,89,1.5
114,493,606,92,1.75
115,734,493,60,2
116,386,790,37,1
117,778,380,55,1.25
118,956,507,0,1.5
119,146,228,0,1.75
120,117,638,12,2
121,450,412,12,1
122,992,193,0,1.25
123,33,264,6,1.5
124,167,409,0,1.75
125,975,244,12,2
126,314,344,0,1
127,438,63,0,1.25
128,912,453,12,1.5
129,665,316,0,1.75
130,767,991,24,2
131,686,60,24,1
132,423,419,24,1.25
133,418,748,0,1.5
134,22,600,12,1.75
135,318,205,0,2
136,61,981,0,1
137,326,832,24,1.25
138,23,679,12,1.5
139,509,538,24,1.75
140,36,328,24,2
141,358,265,0,1
142,562,481,0,1.25
143,420,552,18,1.5
144,784,896,12,1.75
145,281,416,6,2
146,549,594,0,1
147,257,604,0,1.25
148,745,441,0,1.5
149,111,663,0,1.75
150,392,914,24,2
