user_id,x_m,y_m,z_m,demand
1,360,779,29,1
2,313,735,27,1.25
3,447,532,0,1.5
4,378,898,27,1.75
5,220,511,97,2
6,96,523,91,1
7,335,332,0,1.25
8,353,175,0,1.5
9,313,471,0,1.75
10,158,547,91,2
11,549,748,26,1
12,120,727,90,1.25
13,455,775,22,1.5
14,456,931,23,1.75
15,467,362,0,2
16,173,677,91,1
17,371,327,0,1.25
18,202,542,90,1.5
19,300,522,0,1.75
20,355,228,0,2
21,320,881,22,1
22,330,380,0,1.25
23,340,268,0,1.5
24,435,906,24,1.75
25,348,377,0,2
26,428,335,0,1
27,70,519,83,1.25
28,338,377,0,1.5
29,312,871,18,1.75
30,291,348,0,2
31,139,698,89,1
32,41,559,99,1.25
33,332,420,0,1.5
34,512,405,0,1.75
35,387,819,27,2
36,328,311,0,1
37,312,576,91,1.25
38,242,582,83,1.5
39,137,519,88,1.75
40,897,14,12,2
41,886,44,6,1
42,464,307,6,1.25
43,414,665,12,1.5
44,308,632,18,1.75
45,351,604,0,2
46,712,163,0,1
47,321,451,24,1.25
48,409,704,0,1.5
49,466,12,0,1.75
50,396,955,0,2
