user_id,x_m,y_m,z_m,demand
1,267,474,0,1
2,365,521,0,1.25
3,397,732,39,1.5
4,651,667,34,1.75
5,464,543,36,2
6,862,201,59,1
7,751,683,14,1.25
8,491,516,40,1.5
9,312,584,0,1.75
10,457,751,33,2
11,666,632,14,1
12,619,556,7,1.25
13,332,650,0,1.5
14,921,273,66,1.75
15,335,532,0,2
16,229,586,0,1
17,407,579,0,1.25
18,271,560,0,1.5
19,553,617,38,1.75
20,790,166,57,2
21,777,158,64,1
22,278,665,0,1.25
23,712,685,15,1.5
24,220,674,0,1.75
25,302,524,0,2
26,771,619,15,1
27,855,142,60,1.25
28,794,83,61,1.5
29,735,213,57,1.75
30,552,531,32,2
31,834,123,64,1
32,522,536,39,1.25
33,627,570,10,1.5
34,800,621,9,1.75
35,816,131,64,2
36,377,638,34,1
37,526,697,33,1.25
38,847,185,61,1.5
39,783,597,10,1.75
40,529,549,35,2
41,816,124,60,1
42,516,597,41,1.25
43,570,661,36,1.5
44,769,241,66,1.75
45,553,544,37,2
46,752,614,12,1
47,1000,22,64,1.25
48,536,545,40,1.5
49,325,564,38,1.75
50,508,608,32,2
51,528,591,40,1
52,814,715,17,1.25
53,581,619,11,1.5
54,547,630,35,1.75
55,704,265,63,2
56,768,213,59,1
57,396,552,0,1.25
58,383,647,0,1.5
59,489,616,36,1.75
60,734,229,59,2
61,317,651,0,1
62,726,612,12,1.25
63,260,413,0,1.5
64,795,104,62,1.75
65,401,460,0,2
66,492,566,36,1
67,531,563,37,1.25
68,732,568,12,1.5
69,192,466,0,1.75
70,512,644,42,2
71,580,552,17,1
72,852,108,62,1.25
73,592,611,34,1.5
74,875,113,56,1.75
75,741,883,9,2
76,284,588,0,1
77,644,611,12,1.25
78,226,409,0,1.5
79,396,505,40,1.75
80,720,122,58,2
81,483,542,33,1
82,788,589,8,1.25
83,436,683,35,1.5
84,540,503,38,1.75
85,511,481,40,2
86,276,565,0,1
87,391,546,0,1.25
88,204,603,0,1.5
89,750,694,12,1.75
90,927,93,58,2
91,811,640,14,1
92,761,180,62,1.25
93,746,549,9,1.5
94,578,742,14,1.75
95,343,547,0,2
96,704,611,14,1
97,898,197,55,1.25
98,296,508,0,1.5
99,824,247,58,1.75
100,275,428,0,2
101,788,745,13,1
102,213,545,0,1.25
103,706,0,54,1.5
104,798,157,65,1.75
105,729,661,15,2
106,429,727,36,1
107,454,510,0,1.25
108,316,528,0,1.5
109,732,652,15,1.75
110,847,646,5,2
111,889,112,60,1
112,668,719,13,1.25
113,838,672,7,1.5
114,540,647,36,1.75
115,393,692,0,2
116,824,622,17,1
117,368,522,37,1.25
118,743,767,14,1.5
119,833,154,57,1.75
120,881,172,59,2
121,619,693,7,1
122,404,670,38,1.25
123,323,393,0,1.5
124,874,179,57,1.75
125,666,788,16,2
126,452,520,36,1
127,749,644,10,1.25
128,606,512,9,1.5
129,261,616,0,1.75
130,543,638,35,2
131,238,442,0,1
132,299,632,38,1.25
133,541,660,40,1.5
134,662,683,13,1.75
135,638,595,18,2
136,325,576,0,1
137,738,177,66,1.25
138,609,574,35,1.5
139,143,647,0,1.75
140,753,59,54,2
141,887,226,60,1
142,684,143,58,1.25
143,809,117,58,1.5
144,434,455,0,1.75
145,765,57,62,2
146,686,570,14,1
147,639,723,12,1.25
148,505,605,35,1.5
149,187,667,0,1.75
150,659,669,17,2
151,390,634,39,1
152,426,510,0,1.25
153,315,589,0,1.5
154,682,654,10,1.75
155,699,201,67,2
156,607,532,41,1
157,669,778,12,1.25
158,396,633,33,1.5
159,838,173,60,1.75
