user_id,x_m,y_m,z_m,demand
1,212,484,0,1
2,557,624,35,1.25
3,512,585,33,1.5
4,383,616,24,1.75
5,418,665,28,2
6,321,434,0,1
7,528,580,38,1.25
8,309,269,0,1.5
9,636,847,34,1.75
10,592,606,37,2
11,304,366,0,1
12,256,689,20,1.25
13,258,456,0,1.5
14,481,653,40,1.75
15,223,402,0,2
16,579,681,38,1
17,497,741,23,1.25
18,340,661,26,1.5
19,361,542,0,1.75
20,599,737,36,2
21,378,521,0,1
22,327,781,25,1.25
23,445,735,23,1.5
24,249,398,0,1.75
25,429,637,21,2
26,289,515,0,1
27,269,465,0,1.25
28,655,633,34,1.5
29,731,593,35,1.75
30,588,594,38,2
31,535,683,36,1
32,260,433,0,1.25
33,340,373,0,1.5
34,313,679,27,1.75
35,588,696,40,2
36,544,623,39,1
37,298,363,0,1.25
38,618,636,38,1.5
39,389,291,0,1.75
40,479,639,38,2
41,463,610,39,1
42,340,683,25,1.25
43,566,721,33,1.5
44,240,367,0,1.75
45,425,423,0,2
46,476,627,33,1
47,622,774,40,1.25
48,326,408,0,1.5
49,547,671,37,1.75
50,563,595,39,2
51,506,674,32,1
52,407,629,27,1.25
53,291,695,26,1.5
54,360,757,22,1.75
55,455,619,23,2
56,320,674,20,1
57,459,634,43,1.25
58,409,373,0,1.5
59,673,495,37,1.75
60,499,485,37,2
61,418,275,0,1
62,452,735,23,1.25
63,275,612,24,1.5
64,350,653,24,1.75
65,505,588,41,2
66,397,698,26,1
67,193,380,0,1.25
68,247,529,0,1.5
69,278,422,0,1.75
70,593,739,34,2
71,382,702,23,1
72,285,768,28,1.25
73,545,709,38,1.5
74,530,708,29,1.75
75,478,714,23,2
76,337,409,0,1
77,509,713,36,1.25
78,431,663,30,1.5
79,531,885,6,1.75
80,225,757,12,2
81,320,405,24,1
82,662,507,0,1.25
83,345,660,18,1.5
84,332,412,6,1.75
85,373,165,0,2
86,569,51,6,1
87,72,503,6,1.25
88,114,163,0,1.5
89,642,674,6,1.75
90,907,754,6,2
91,525,689,6,1
92,431,430,24,1.25
93,420,942,24,1.5
94,576,784,0,1.75
95,794,495,18,2
96,594,988,18,1
97,762,962,18,1.25
98,968,154,0,1.5
99,67,207,0,1.75
100,519,20,18,2
