user_id,x_m,y_m,z_m,demand
1,553,188,0,1
2,596,209,0,1.25
3,480,594,32,1.5
4,544,72,0,1.75
5,537,484,122,2
6,582,160,0,1
7,318,359,115,1.25
8,491,558,39,1.5
9,553,44,0,1.75
10,575,374,122,2
11,478,364,115,1
12,517,116,0,1.25
13,572,599,42,1.5
14,408,523,123,1.75
15,390,528,121,2
16,662,97,0,1
17,446,645,42,1.25
18,359,510,124,1.5
19,559,278,0,1.75
20,404,408,120,2
21,507,589,41,1
22,703,770,34,1.25
23,627,393,35,1.5
24,536,774,34,1.75
25,398,572,122,2
26,517,416,35,1
27,483,459,117,1.25
28,490,176,0,1.5
29,472,638,35,1.75
30,515,241,0,2
31,586,652,38,1
32,523,758,36,1.25
33,603,485,35,1.5
34,396,496,119,1.75
35,674,625,36,2
36,597,86,0,1
37,539,173,0,1.25
38,586,695,38,1.5
39,401,635,123,1.75
40,501,185,0,2
41,550,530,37,1
42,601,598,37,1.25
43,389,567,115,1.5
44,415,597,117,1.75
45,526,669,35,2
46,494,137,0,1
47,463,637,40,1.25
48,498,522,118,1.5
49,545,233,0,1.75
50,364,394,120,2
51,482,653,40,1
52,636,670,37,1.25
53,542,587,39,1.5
54,556,215,0,1.75
55,505,104,0,2
56,529,643,41,1
57,401,446,121,1.25
58,403,474,123,1.5
59,343,555,117,1.75
60,499,558,40,2
61,532,135,0,1
62,544,617,42,1.25
63,515,671,33,1.5
64,671,239,0,1.75
65,518,592,40,2
66,610,619,35,1
67,423,362,120,1.25
68,493,574,117,1.5
69,427,582,122,1.75
70,425,400,126,2
71,233,501,116,1
72,536,487,120,1.25
73,441,582,119,1.5
74,657,171,0,1.75
75,601,715,126,2
76,528,412,122,1
77,433,542,121,1.25
78,526,0,0,1.5
79,671,582,0,1.75
80,786,256,6,2
81,704,916,12,1
82,503,113,24,1.25
83,873,461,12,1.5
84,430,935,0,1.75
85,903,351,0,2
86,915,93,6,1
87,350,407,24,1.25
88,157,668,12,1.5
89,868,545,24,1.75
90,598,250,6,2
91,884,27,12,1
92,175,732,0,1.25
93,449,667,24,1.5
94,306,429,12,1.75
95,536,690,6,2
96,803,631,12,1
97,185,756,6,1.25
98,805,435,18,1.5
99,508,547,0,1.75
100,925,636,6,2
