user_id,x_m,y_m,z_m,demand
1,120,269,37,1
2,101,549,0,1.25
3,624,285,123,1.5
4,275,292,0,1.75
5,659,398,118,2
6,782,793,122,1
7,381,403,0,1.25
8,312,451,0,1.5
9,851,657,121,1.75
10,776,678,60,2
11,267,338,40,1
12,467,467,122,1.25
13,686,729,118,1.5
14,712,693,58,1.75
15,338,300,0,2
16,518,412,120,1
17,633,427,124,1.25
18,541,502,121,1.5
19,671,410,120,1.75
20,99,436,34,2
21,308,264,36,1
22,784,649,59,1.25
23,474,521,123,1.5
24,673,453,117,1.75
25,735,623,60,2
26,556,495,118,1
27,215,342,39,1.25
28,425,407,120,1.5
29,436,400,0,1.75
30,387,585,114,2
31,425,345,0,1
32,730,782,126,1.25
33,650,668,53,1.5
34,516,451,114,1.75
35,156,336,37,2
36,858,774,59,1
37,24,505,41,1.25
38,328,321,0,1.5
39,778,855,121,1.75
40,535,583,120,2
41,572,531,123,1
42,736,728,64,1.25
43,116,220,34,1.5
44,670,712,59,1.75
45,206,462,38,2
46,531,550,116,1
47,853,609,65,1.25
48,802,907,120,1.5
49,803,724,56,1.75
50,482,461,121,2
51,766,864,123,1
52,224,348,0,1.25
53,265,444,0,1.5
54,720,622,57,1.75
55,812,638,58,2
56,243,404,0,1
57,179,337,40,1.25
58,708,781,122,1.5
59,286,461,36,1.75
60,598,554,116,2
61,544,652,121,1
62,114,499,33,1.25
63,368,385,0,1.5
64,307,327,38,1.75
65,855,824,125,2
66,791,728,121,1
67,725,666,60,1.25
68,342,413,0,1.5
69,740,629,58,1.75
70,637,388,122,2
71,556,395,122,1
72,210,441,33,1.25
73,228,383,35,1.5
74,676,407,115,1.75
75,710,922,124,2
76,182,340,31,1
77,717,352,118,1.25
78,131,512,38,1.5
79,660,676,62,1.75
80,839,926,121,2
81,625,422,121,1
82,763,506,61,1.25
83,695,447,119,1.5
84,642,546,120,1.75
85,311,503,0,2
86,302,295,39,1
87,521,536,118,1.25
88,779,817,121,1.5
89,317,379,0,1.75
90,363,509,0,2
91,120,457,37,1
92,659,793,119,1.25
93,487,458,123,1.5
94,776,810,118,1.75
95,740,661,61,2
96,641,542,117,1
97,910,830,61,1.25
98,513,495,121,1.5
99,485,452,120,1.75
100,332,353,0,2
101,432,407,0,1
102,469,408,118,1.25
103,540,414,123,1.5
104,846,695,63,1.75
105,189,426,0,2
106,649,660,60,1
107,485,502,123,1.25
108,855,755,55,1.5
109,792,702,61,1.75
110,616,273,117,2
111,157,260,35,1
112,395,325,0,1.25
113,576,424,123,1.5
114,730,906,123,1.75
115,754,800,121,2
116,684,779,116,1
117,543,481,122,1.25
118,889,600,58,1.5
119,537,366,120,1.75
120,545,510,116,2
121,353,394,0,1
122,826,746,120,1.25
123,520,500,120,1.5
124,667,733,120,1.75
125,577,538,115,2
126,854,677,125,1
127,511,457,118,1.25
128,376,475,0,1.5
129,809,911,125,1.75
130,79,318,32,2
131,561,482,119,1
132,270,325,40,1.25
133,118,421,36,1.5
134,375,507,0,1.75
135,134,398,31,2
136,370,487,0,1
137,605,352,115,1.25
138,205,507,32,1.5
139,751,908,116,1.75
140,847,640,53,2
141,697,774,64,1
142,419,395,121,1.25
143,802,689,57,1.5
144,754,966,118,1.75
145,495,633,112,2
146,164,352,33,1
147,888,765,62,1.25
148,888,621,59,1.5
149,798,974,123,1.75
150,215,327,0,2
151,653,625,123,1
152,520,369,125,1.25
153,734,729,123,1.5
154,529,489,118,1.75
155,258,389,34,2
156,619,347,119,1
157,255,941,24,1.25
158,423,67,24,1.5
159,820,440,6,1.75
160,99,43,0,2
161,753,776,0,1
162,299,466,18,1.25
163,670,412,0,1.5
164,502,565,6,1.75
165,619,534,6,2
166,744,453,18,1
167,976,139,24,1.25
168,619,658,0,1.5
169,767,38,0,1.75
170,231,583,0,2
171,340,743,0,1
172,547,615,24,1.25
173,627,835,6,1.5
174,961,801,0,1.75
175,107,752,0,2
176,459,804,6,1
177,528,76,24,1.25
178,799,123,24,1.5
179,325,135,0,1.75
180,790,532,0,2
181,621,439,18,1
182,29,162,18,1.25
183,228,72,24,1.5
184,576,117,12,1.75
185,172,15,0,2
186,720,512,24,1
187,954,308,0,1.25
188,665,702,6,1.5
189,165,541,12,1.75
190,368,221,6,2
191,770,837,0,1
192,116,340,0,1.25
193,351,78,12,1.5
194,553,231,18,1.75
195,613,953,24,2
196,370,627,0,1
197,565,605,12,1.25
198,211,835,0,1.5
199,194,956,18,1.75
200,322,864,12,2
