user_id,x_m,y_m,z_m,demand
1,706,469,11,1
2,472,482,7,1.25
3,768,463,118,1.5
4,133,250,0,1.75
5,625,369,11,2
6,596,483,123,1
7,14,254,0,1.25
8,821,518,13,1.5
9,641,420,122,1.75
10,22,187,0,2
11,614,480,5,1
12,229,112,0,1.25
13,705,611,120,1.5
14,626,218,25,1.75
15,704,301,21,2
16,616,26,22,1
17,640,516,122,1.25
18,682,344,124,1.5
19,743,421,120,1.75
20,668,341,10,2
21,726,541,14,1
22,173,192,0,1.25
23,724,536,118,1.5
24,672,47,19,1.75
25,683,327,119,2
26,754,442,8,1
27,226,215,0,1.25
28,742,387,9,1.5
29,578,190,28,1.75
30,698,332,116,2
31,700,248,14,1
32,621,363,10,1.25
33,734,428,121,1.5
34,191,115,0,1.75
35,621,462,122,2
36,232,213,0,1
37,68,183,0,1.25
38,76,156,0,1.5
39,648,436,8,1.75
40,631,459,116,2
41,719,92,22,1
42,693,357,9,1.25
43,594,488,18,1.5
44,208,154,0,1.75
45,675,464,124,2
46,823,297,17,1
47,114,355,0,1.25
48,704,84,14,1.5
49,543,381,124,1.75
50,704,412,10,2
51,77,261,0,1
52,664,485,117,1.25
53,679,398,10,1.5
54,698,216,28,1.75
55,802,145,22,2
56,731,221,23,1
57,99,208,0,1.25
58,278,271,0,1.5
59,663,287,27,1.75
60,732,447,117,2
61,776,513,12,1
62,695,421,123,1.25
63,187,271,0,1.5
64,668,345,14,1.75
65,134,332,0,2
66,625,362,7,1
67,740,360,15,1.25
68,710,462,118,1.5
69,614,128,27,1.75
70,132,326,0,2
71,169,188,0,1
72,704,470,119,1.25
73,656,490,11,1.5
74,123,127,0,1.75
75,153,180,0,2
76,570,354,117,1
77,655,158,30,1.25
78,121,241,0,1.5
79,236,614,18,1.75
80,339,403,0,2
81,836,225,0,1
82,280,198,18,1.25
83,70,833,0,1.5
84,92,874,18,1.75
85,45,644,6,2
86,54,762,24,1
87,815,947,24,1.25
88,176,656,18,1.5
89,244,274,6,1.75
90,39,899,24,2
91,407,584,24,1
92,593,722,0,1.25
93,207,229,18,1.5
94,452,306,24,1.75
95,650,871,24,2
96,452,642,12,1
97,728,182,18,1.25
98,888,524,6,1.5
99,53,660,6,1.75
100,429,37,24,2
