user_id,x_m,y_m,z_m,demand
1,226,763,6,1
2,624,545,82,1.25
3,377,584,38,1.5
4,435,891,13,1.75
5,255,616,86,2
6,249,810,10,1
7,702,499,95,1.25
8,385,408,38,1.5
9,276,829,8,1.75
10,443,458,34,2
11,216,825,12,1
12,800,509,90,1.25
13,212,711,93,1.5
14,177,1000,6,1.75
15,682,526,88,2
16,369,696,92,1
17,530,464,92,1.25
18,341,733,93,1.5
19,727,555,26,1.75
20,655,469,94,2
21,654,541,90,1
22,645,464,89,1.25
23,665,503,87,1.5
24,786,553,96,1.75
25,431,620,83,2
26,210,706,12,1
27,925,433,28,1.25
28,380,610,40,1.5
29,698,597,84,1.75
30,204,739,12,2
31,582,532,92,1
32,457,470,38,1.25
33,887,402,26,1.5
34,403,418,32,1.75
35,594,647,88,2
36,222,763,11,1
37,591,657,88,1.25
38,742,535,22,1.5
39,504,360,34,1.75
40,664,522,85,2
41,733,455,22,1
42,249,641,94,1.25
43,226,761,10,1.5
44,713,400,92,1.75
45,233,642,92,2
46,537,509,37,1
47,220,766,14,1.25
48,751,546,25,1.5
49,640,625,93,1.75
50,769,466,18,2
51,284,785,13,1
52,378,905,7,1.25
53,697,536,89,1.5
54,294,842,6,1.75
55,823,475,21,2
56,679,402,87,1
57,734,485,90,1.25
58,931,578,26,1.5
59,446,412,32,1.75
60,242,861,14,2
61,387,558,39,1
62,275,781,14,1.25
63,711,385,21,1.5
64,559,541,39,1.75
65,258,832,13,2
66,864,502,23,1
67,129,768,11,1.25
68,192,851,15,1.5
69,259,706,95,1.75
70,367,523,37,2
71,167,820,5,1
72,208,920,15,1.25
73,484,434,32,1.5
74,211,641,8,1.75
75,373,732,17,2
76,158,734,13,1
77,914,485,28,1.25
78,416,502,38,1.5
79,643,426,90,1.75
80,854,402,22,2
81,748,484,84,1
82,667,483,87,1.25
83,359,690,95,1.5
84,672,486,95,1.75
85,108,824,10,2
86,282,659,94,1
87,246,699,86,1.25
88,229,721,16,1.5
89,699,567,90,1.75
90,204,661,18,2
91,661,509,90,1
92,633,517,91,1.25
93,468,425,33,1.5
94,802,563,27,1.75
95,675,468,93,2
96,239,699,93,1
97,386,472,34,1.25
98,695,425,22,1.5
99,761,482,93,1.75
100,471,528,37,2
101,775,492,24,1
102,225,709,89,1.25
103,837,514,24,1.5
104,381,701,92,1.75
105,635,432,94,2
106,254,813,7,1
107,684,516,25,1.25
108,648,496,90,1.5
109,755,525,20,1.75
110,718,624,19,2
111,463,442,34,1
112,305,787,97,1.25
113,379,323,34,1.5
114,440,467,41,1.75
115,402,333,32,2
116,344,446,34,1
117,349,716,90,1.25
118,805,424,95,1.5
119,285,712,91,1.75
120,98,710,93,2
121,253,584,35,1
122,792,443,23,1.25
123,159,799,14,1.5
124,137,851,15,1.75
125,735,580,88,2
126,269,818,88,1
127,213,696,93,1.25
128,684,610,88,1.5
129,393,466,35,1.75
130,882,453,25,2
131,190,829,89,1
132,383,738,13,1.25
133,277,802,13,1.5
134,144,704,89,1.75
135,827,475,20,2
136,335,701,10,1
137,118,650,9,1.25
138,313,599,91,1.5
139,425,429,29,1.75
140,633,448,93,2
141,443,866,90,1
142,216,803,11,1.25
143,461,343,33,1.5
144,713,485,24,1.75
145,531,677,93,2
146,713,417,88,1
147,481,543,31,1.25
148,603,517,86,1.5
149,363,371,34,1.75
150,313,692,85,2
151,654,504,87,1
152,590,519,92,1.25
153,820,531,23,1.5
154,465,476,41,1.75
155,806,651,91,2
156,361,747,89,1
157,746,12,6,1.25
158,311,734,12,1.5
159,449,846,0,1.75
160,593,357,6,2
161,733,538,24,1
162,391,955,0,1.25
163,897,765,0,1.5
164,803,605,0,1.75
165,197,125,24,2
166,554,990,24,1
167,442,160,0,1.25
168,456,118,0,1.5
169,416,735,6,1.75
170,246,433,6,2
171,425,406,6,1
172,471,376,12,1.25
173,77,781,0,1.5
174,646,883,0,1.75
175,106,943,0,2
176,204,114,12,1
177,713,895,18,1.25
178,482,150,0,1.5
179,135,277,0,1.75
180,726,976,0,2
181,485,651,0,1
182,601,378,0,1.25
183,788,726,18,1.5
184,368,477,0,1.75
185,831,796,0,2
186,230,350,0,1
187,863,212,12,1.25
188,912,533,6,1.5
189,700,943,0,1.75
190,300,336,0,2
191,152,351,18,1
192,842,161,0,1.25
193,827,506,6,1.5
194,207,415,0,1.75
195,860,345,0,2
196,646,651,0,1
197,919,905,24,1.25
198,244,863,18,1.5
199,600,573,0,1.75
200,794,900,6,2
