user_id,x_m,y_m,z_m,demand
1,238,252,125,1
2,415,410,122,1.25
3,338,452,9,1.5
4,217,444,122,1.75
5,108,459,117,2
6,284,572,12,1
7,353,681,41,1.25
8,382,613,34,1.5
9,303,491,11,1.75
10,782,811,123,2
11,246,284,116,1
12,700,773,120,1.25
13,130,543,20,1.5
14,253,633,13,1.75
15,306,753,37,2
16,206,505,8,1
17,207,541,119,1.25
18,350,692,42,1.5
19,468,822,35,1.75
20,623,974,124,2
21,710,1000,119,1
22,0,547,125,1.25
23,117,793,9,1.5
24,197,360,126,1.75
25,318,531,14,2
26,692,765,118,1
27,349,420,117,1.25
28,467,798,36,1.5
29,635,729,123,1.75
30,777,742,114,2
31,294,261,115,1
32,219,517,9,1.25
33,760,763,126,1.5
34,640,819,118,1.75
35,500,333,124,2
36,300,817,31,1
37,104,388,125,1.25
38,84,556,120,1.5
39,0,349,120,1.75
40,234,402,123,2
41,372,868,33,1
42,316,514,9,1.25
43,144,611,8,1.5
44,783,861,121,1.75
45,199,525,11,2
46,339,945,42,1
47,770,729,116,1.25
48,344,366,118,1.5
49,332,275,124,1.75
50,181,515,10,2
51,352,777,39,1
52,201,294,119,1.25
53,473,269,119,1.5
54,196,505,11,1.75
55,198,574,12,2
56,5,552,13,1
57,240,418,122,1.25
58,773,816,116,1.5
59,105,361,118,1.75
60,173,349,121,2
61,254,329,121,1
62,173,499,11,1.25
63,166,503,10,1.5
64,300,439,124,1.75
65,184,419,11,2
66,313,695,14,1
67,661,871,121,1.25
68,294,180,122,1.5
69,274,534,125,1.75
70,99,553,129,2
71,779,894,117,1
72,144,277,121,1.25
73,271,576,11,1.5
74,748,874,121,1.75
75,515,821,35,2
76,669,844,123,1
77,373,842,39,1.25
78,247,532,15,1.5
79,688,776,118,1.75
80,2,458,115,2
81,260,304,118,1
82,212,530,4,1.25
83,703,800,122,1.5
84,95,463,117,1.75
85,215,427,120,2
86,212,495,11,1
87,419,233,120,1.25
88,709,812,117,1.5
89,351,561,12,1.75
90,435,712,34,2
91,293,711,7,1
92,607,713,123,1.25
93,182,458,123,1.5
94,152,455,122,1.75
95,189,433,10,2
96,794,791,119,1
97,192,441,8,1.25
98,103,373,121,1.5
99,313,339,118,1.75
100,436,226,121,2
101,624,766,122,1
102,157,361,125,1.25
103,321,909,33,1.5
104,294,355,119,1.75
105,411,749,36,2
106,103,399,116,1
107,371,677,39,1.25
108,370,816,35,1.5
109,332,455,120,1.75
110,306,326,119,2
111,539,405,120,1
112,258,523,14,1.25
113,103,330,119,1.5
114,242,590,11,1.75
115,309,738,38,2
116,268,503,123,1
117,177,479,10,1.25
118,296,455,123,1.5
119,683,865,118,1.75
120,384,713,38,2
121,197,508,15,1
122,478,397,121,1.25
123,66,375,115,1.5
124,224,571,117,1.75
125,382,259,118,2
126,619,764,116,1
127,283,274,118,1.25
128,443,449,122,1.5
129,212,650,16,1.75
130,699,806,119,2
131,392,771,35,1
132,101,478,121,1.25
133,862,764,115,1.5
