user_id,x_m,y_m,z_m,demand
1,279,14,0,1
2,674,109,116,1.25
3,692,403,63,1.5
4,109,636,60,1.75
5,473,203,0,2
6,769,334,116,1
7,694,668,119,1.25
8,215,904,59,1.5
9,468,171,0,1.75
10,789,262,123,2
11,423,118,0,1
12,697,156,119,1.25
13,467,228,0,1.5
14,242,712,60,1.75
15,364,274,0,2
16,531,285,0,1
17,561,228,0,1.25
18,255,571,59,1.5
19,763,320,61,1.75
20,631,363,123,2
21,680,362,62,1
22,836,313,114,1.25
23,597,270,62,1.5
24,666,23,115,1.75
25,294,553,60,2
26,589,448,59,1
27,342,736,57,1.25
28,302,754,54,1.5
29,643,329,59,1.75
30,510,427,64,2
31,812,304,63,1
32,427,147,0,1.25
33,801,250,123,1.5
34,790,325,57,1.75
35,578,207,0,2
36,566,342,62,1
37,390,258,0,1.25
38,264,596,62,1.5
39,281,681,60,1.75
40,811,935,115,2
41,268,609,62,1
42,723,397,65,1.25
43,784,610,119,1.5
44,303,640,60,1.75
45,281,772,64,2
46,834,237,121,1
47,572,654,124,1.25
48,525,109,0,1.5
49,613,226,124,1.75
50,262,643,59,2
51,244,838,65,1
52,317,253,0,1.25
53,690,422,62,1.5
54,779,433,61,1.75
55,733,556,121,2
56,702,276,122,1
57,780,682,119,1.25
58,704,401,62,1.5
59,741,771,120,1.75
60,404,695,59,2
61,716,621,121,1
62,679,557,119,1.25
63,608,239,0,1.5
64,717,244,127,1.75
65,655,671,122,2
66,795,272,58,1
67,297,777,60,1.25
68,826,266,117,1.5
69,767,255,116,1.75
70,881,409,59,2
71,638,579,122,1
72,267,609,55,1.25
73,754,318,59,1.5
74,332,263,0,1.75
75,486,161,0,2
76,531,111,0,1
77,734,554,124,1.25
78,712,381,119,1.5
79,737,343,124,1.75
80,721,366,128,2
81,562,325,0,1
82,301,193,0,1.25
83,511,319,0,1.5
84,459,133,0,1.75
85,749,383,55,2
86,425,27,0,1
87,677,200,125,1.25
88,619,688,115,1.5
89,800,253,119,1.75
90,766,462,59,2
91,705,386,58,1
92,310,683,62,1.25
93,686,247,123,1.5
94,423,757,59,1.75
95,285,812,60,2
96,808,626,122,1
97,656,366,118,1.25
98,652,151,122,1.5
99,271,740,61,1.75
100,257,670,55,2
101,776,542,121,1
102,591,384,59,1.25
103,848,627,119,1.5
104,705,382,63,1.75
105,400,149,0,2
106,702,306,124,1
107,618,284,123,1.25
108,784,647,120,1.5
109,780,246,121,1.75
110,635,366,61,2
111,725,250,121,1
112,844,844,114,1.25
113,365,748,63,1.5
114,667,441,54,1.75
115,755,700,117,2
116,842,802,116,1
117,776,727,122,1.25
118,795,294,118,1.5
119,733,272,124,1.75
120,715,455,56,2
121,872,366,123,1
122,324,708,57,1.25
123,778,57,119,1.5
124,697,756,124,1.75
125,630,474,64,2
126,704,370,62,1
127,645,260,118,1.25
128,563,157,0,1.5
129,700,211,121,1.75
130,879,188,121,2
131,697,730,115,1
132,397,74,0,1.25
133,738,163,124,1.5
134,575,418,58,1.75
135,860,150,120,2
136,672,383,61,1
137,314,572,65,1.25
138,746,638,123,1.5
139,855,508,60,1.75
140,332,221,0,2
141,701,97,116,1
142,649,362,61,1.25
143,615,239,59,1.5
144,476,214,0,1.75
145,516,118,0,2
146,793,484,120,1
147,469,236,0,1.25
148,802,363,119,1.5
149,376,777,60,1.75
150,744,756,119,2
151,904,287,119,1
152,693,582,117,1.25
153,566,231,58,1.5
154,530,291,0,1.75
155,755,443,63,2
156,529,342,56,1
157,182,659,61,1.25
158,729,364,120,1.5
159,635,336,58,1.75
160,389,264,0,2
161,655,525,122,1
162,163,712,62,1.25
163,388,289,0,1.5
164,311,701,62,1.75
165,498,126,0,2
166,269,684,59,1
167,838,177,125,1.25
168,663,641,119,1.5
169,477,85,0,1.75
170,345,126,0,2
171,303,661,62,1
172,747,142,118,1.25
173,664,273,62,1.5
174,758,721,119,1.75
175,179,750,60,2
176,363,700,59,1
177,808,707,116,1.25
178,841,555,56,1.5
179,743,211,121,1.75
180,664,290,122,2
181,335,297,0,1
182,652,502,60,1.25
183,907,200,116,1.5
184,454,141,0,1.75
185,510,254,0,2
186,713,327,62,1
187,801,574,118,1.25
188,798,775,126,1.5
189,308,754,57,1.75
190,92,649,57,2
191,800,395,62,1
192,771,278,117,1.25
193,250,779,60,1.5
194,738,664,117,1.75
195,821,698,116,2
196,705,837,0,1
197,720,69,18,1.25
198,169,444,24,1.5
199,517,981,12,1.75
200,866,80,0,2
201,748,406,6,1
202,248,272,12,1.25
203,743,264,0,1.5
204,972,175,18,1.75
205,490,325,0,2
206,905,936,24,1
207,288,302,24,1.25
208,509,235,18,1.5
209,355,120,0,1.75
210,137,266,6,2
211,616,764,0,1
212,277,844,12,1.25
213,678,691,6,1.5
214,709,962,12,1.75
215,88,747,24,2
216,0,679,0,1
217,753,613,0,1.25
218,630,577,18,1.5
219,246,238,0,1.75
220,756,893,0,2
221,560,606,24,1
222,634,356,0,1.25
223,542,214,6,1.5
224,491,227,0,1.75
225,417,579,0,2
226,356,422,6,1
227,867,354,6,1.25
228,985,384,12,1.5
229,451,987,0,1.75
230,499,31,12,2
231,502,921,18,1
232,413,148,0,1.25
233,576,454,0,1.5
234,483,458,6,1.75
235,638,262,0,2
236,799,213,24,1
237,438,890,18,1.25
238,683,889,6,1.5
239,712,575,0,1.75
240,345,183,0,2
241,224,43,0,1
242,875,989,0,1.25
243,448,4,6,1.5
244,984,780,24,1.75
245,96,384,24,2
246,976,347,0,1
247,267,652,18,1.25
248,189,61,0,1.5
249,789,819,0,1.75
250,259,701,12,2
