user_id,x_m,y_m,z_m,demand
1,352,417,0,1
2,413,469,0,1.25
3,421,396,0,1.5
4,300,519,114,1.75
5,677,124,24,2
6,680,294,120,1
7,722,240,119,1.25
8,423,476,116,1.5
9,329,502,122,1.75
10,375,449,0,2
11,675,124,23,1
12,333,510,121,1.25
13,410,500,0,1.5
14,650,288,121,1.75
15,375,562,0,2
16,620,341,120,1
17,600,322,125,1.25
18,254,426,0,1.5
19,346,571,0,1.75
20,394,525,0,2
21,396,462,0,1
22,395,550,0,1.25
23,325,632,0,1.5
24,653,128,19,1.75
25,505,121,25,2
26,713,144,24,1
27,274,578,0,1.25
28,218,494,0,1.5
29,294,516,0,1.75
30,356,573,122,2
31,595,317,22,1
32,333,521,0,1.25
33,271,472,0,1.5
34,352,496,119,1.75
35,375,434,116,2
36,345,451,118,1
37,384,498,0,1.25
38,549,111,21,1.5
39,229,479,0,1.75
40,553,302,24,2
41,605,220,120,1
42,438,405,0,1.25
43,390,362,116,1.5
44,835,454,115,1.75
45,386,293,118,2
46,608,283,121,1
47,595,258,125,1.25
48,741,259,118,1.5
49,405,393,0,1.75
50,365,464,118,2
51,457,390,118,1
52,545,312,122,1.25
53,534,145,25,1.5
54,602,86,23,1.75
55,328,315,122,2
56,324,400,0,1
57,573,136,26,1.25
58,245,541,0,1.5
59,285,412,121,1.75
60,402,453,0,2
61,559,198,22,1
62,689,319,127,1.25
63,567,280,124,1.5
64,169,456,0,1.75
65,413,194,26,2
66,467,576,122,1
67,142,314,116,1.25
68,495,322,117,1.5
69,517,271,28,1.75
70,682,403,124,2
71,281,393,118,1
72,379,443,117,1.25
73,325,512,118,1.5
74,404,483,123,1.75
75,448,532,124,2
76,558,143,23,1
77,648,227,22,1.25
78,248,503,0,1.5
79,585,76,21,1.75
80,436,172,121,2
81,609,352,120,1
82,553,184,26,1.25
83,617,215,29,1.5
84,501,471,121,1.75
85,587,169,20,2
86,428,423,0,1
87,154,481,0,1.25
88,280,514,0,1.5
89,542,235,118,1.75
90,637,134,113,2
91,460,418,0,1
92,645,26,30,1.25
93,623,124,25,1.5
94,420,576,0,1.75
95,613,208,122,2
96,764,326,117,1
97,361,453,0,1.25
98,286,569,0,1.5
99,308,381,121,1.75
100,347,410,118,2
101,550,262,24,1
102,712,211,117,1.25
103,442,439,122,1.5
104,625,386,120,1.75
105,251,533,0,2
106,415,414,0,1
107,624,173,118,1.25
108,355,358,0,1.5
109,354,489,122,1.75
110,717,357,123,2
111,562,281,22,1
112,506,114,26,1.25
113,207,339,0,1.5
114,634,316,119,1.75
115,444,439,118,2
116,550,140,23,1
117,267,571,0,1.25
118,892,447,0,1.5
119,462,718,6,1.75
120,871,393,0,2
121,463,268,12,1
122,729,388,24,1.25
123,126,517,12,1.5
124,577,47,0,1.75
125,16,48,6,2
126,513,573,0,1
127,786,911,0,1.25
128,893,881,6,1.5
129,871,674,18,1.75
130,934,442,0,2
131,710,462,0,1
132,196,250,24,1.25
133,775,558,24,1.5
134,153,483,6,1.75
135,898,790,12,2
136,45,875,0,1
137,580,949,0,1.25
138,277,85,6,1.5
139,742,571,0,1.75
140,137,859,12,2
141,48,192,0,1
142,509,867,12,1.25
143,725,820,18,1.5
144,563,738,0,1.75
145,239,633,6,2
146,902,994,0,1
147,815,826,18,1.25
148,433,354,6,1.5
149,20,432,0,1.75
150,860,454,12,2
