user_id,x_m,y_m,z_m,demand
1,816,610,13,1
2,355,0,0,1.25
3,600,375,40,1.5
4,590,345,0,1.75
5,407,610,26,2
6,325,394,10,1
7,541,414,35,1.25
8,341,414,9,1.5
9,567,368,29,1.75
10,293,602,27,2
11,307,733,22,1
12,330,412,9,1.25
13,511,64,0,1.5
14,429,740,24,1.75
15,414,415,9,2
16,682,247,0,1
17,856,541,9,1.25
18,617,252,0,1.5
19,305,425,14,1.75
20,656,258,0,2
21,830,858,12,1
22,260,416,17,1.25
23,670,346,0,1.5
24,346,479,10,1.75
25,476,754,23,2
26,805,250,0,1
27,654,370,0,1.25
28,303,669,26,1.5
29,848,674,10,1.75
30,566,285,0,2
31,756,630,14,1
32,779,200,0,1.25
33,658,218,0,1.5
34,807,658,13,1.75
35,701,300,0,2
36,514,275,0,1
37,815,588,7,1.25
38,608,230,0,1.5
39,502,203,0,1.75
40,340,528,8,2
41,752,615,11,1
42,217,492,14,1.25
43,582,234,38,1.5
44,989,763,13,1.75
45,605,207,0,2
46,470,608,25,1
47,565,431,0,1.25
48,626,444,36,1.5
49,507,391,36,1.75
50,324,734,16,2
51,655,446,37,1
52,788,627,6,1.25
53,773,657,11,1.5
54,667,366,0,1.75
55,646,458,0,2
56,554,84,0,1
57,823,457,8,1.25
58,640,218,0,1.5
59,934,723,13,1.75
60,587,344,0,2
61,579,351,25,1
62,551,488,38,1.25
63,560,225,0,1.5
64,485,111,0,1.75
65,771,609,16,2
66,853,236,0,1
67,346,563,23,1.25
68,634,434,35,1.5
69,510,454,38,1.75
70,868,734,11,2
71,626,268,41,1
72,346,765,25,1.25
73,610,212,0,1.5
74,313,537,24,1.75
75,431,786,27,2
76,817,627,10,1
77,435,680,25,1.25
78,340,438,6,1.5
79,533,394,0,1.75
80,290,538,13,2
81,546,166,0,1
82,646,308,0,1.25
83,842,656,16,1.5
84,297,351,15,1.75
85,775,583,15,2
86,183,282,11,1
87,809,257,0,1.25
88,339,743,23,1.5
89,672,288,0,1.75
90,341,720,28,2
91,579,441,0,1
92,634,249,0,1.25
93,846,683,14,1.5
94,616,221,0,1.75
95,638,352,0,2
96,562,372,0,1
97,846,395,0,1.25
98,289,579,24,1.5
99,293,372,16,1.75
100,649,268,0,2
101,605,329,36,1
102,282,512,14,1.25
103,733,653,16,1.5
104,587,316,40,1.75
105,389,764,19,2
106,552,189,0,1
107,292,470,12,1.25
108,366,788,24,1.5
109,677,299,39,1.75
110,350,610,7,2
111,501,762,24,1
112,396,374,13,1.25
113,274,526,9,1.5
114,343,664,28,1.75
115,690,773,17,2
116,789,460,0,1
117,534,251,36,1.25
118,530,184,0,1.5
119,290,218,12,1.75
120,279,447,8,2
121,457,605,24,1
122,588,142,0,1.25
123,174,535,11,1.5
124,745,262,0,1.75
125,797,616,14,2
126,436,666,17,1
127,247,366,13,1.25
128,594,339,0,1.5
129,641,545,15,1.75
130,583,128,0,2
131,768,672,5,1
132,575,341,0,1.25
133,769,632,10,1.5
134,763,308,0,1.75
135,423,130,0,2
136,297,460,13,1
137,431,769,23,1.25
